YEAR,AREA,Sp_rich
9,9,12.55165587
9,9,12.51069769
9,9,12.3057668
9,9,12.697611
9,9,12.94453864
9,9,12.53004702
9,9,12.90083006
9,9,11.83643466
9,9,13.07425954
9,9,12.60229509
9,9,12.59061962
9,9,12.89130986
9,9,13.20278009
9,9,13.21478147
9,9,13.021722
9,9,12.90857477
9,9,12.27290918
9,9,13.20714642
9,9,12.59488047
9,9,12.35700618
9,9,12.43605437
9,9,12.48673557
9,9,12.77091096
9,9,12.32428797
9,9,12.46757272
9,9,12.35545889
9,9,12.3467136
9,9,12.7237385
9,9,12.49982005
9,9,13.6974748
9,9,12.76229772
9,9,12.88388726
9,9,12.79248491
9,9,12.60174454
9,9,12.58261862
9,9,13.16450306
9,9,12.88678584
9,9,13.00175074
9,9,12.5260855
9,9,13.63682881
9,9,12.44859623
9,9,13.00720208
9,9,12.58477644
9,9,12.18017914
9,9,12.69379713
9,9,12.67678218
9,9,12.15008764
9,9,12.96881279
9,9,12.30079482
9,9,12.54862769
9,9,12.65151431
9,9,12.1583096
9,9,12.22175914
9,9,12.83943698
9,9,11.96928741
9,9,12.10057176
9,9,11.90539606
9,9,12.66685818
9,9,12.82405432
9,9,12.19362375
9,9,13.16803692
9,9,12.33059032
9,9,12.65771236
9,9,12.13587635
9,9,12.84713856
9,9,11.66248849
9,9,12.8043516
9,9,12.51063884
9,9,12.92798458
9,9,12.04246102
9,9,13.34918936
9,9,12.41410104
9,9,12.61477205
9,9,13.11105432
9,9,13.03118045
9,9,12.10402402
9,9,12.59671404
9,9,12.1271624
9,9,12.87242351
9,9,12.37949235
9,9,12.62313777
9,9,13.63512965
9,9,12.18789454
9,9,12.47727687
9,9,12.47449197
9,9,12.59457523
9,9,12.41630517
9,9,13.11925288
9,9,13.22272571
9,9,12.37806858
9,9,12.61115514
9,9,12.47033875
9,9,12.58262671
9,9,12.6505853
9,9,12.65177415
9,9,11.80192078
9,9,12.7518792
9,9,12.59877115
9,9,11.89103416
9,9,12.38754427
9,9,12.12000835
9,9,12.82339086
9,9,12.51033681
9,9,12.45443233
9,9,12.64368356
9,9,12.3813442
9,9,12.45827517
9,9,12.65300276
9,9,12.83503067
9,9,12.54881472
9,9,13.00302272
9,9,12.25249467
9,9,12.5912097
9,9,12.62419739
9,9,12.77233933
9,9,12.86373073
9,9,13.04406107
9,9,12.05833171
9,9,12.56408193
9,9,13.1654009
9,9,12.45888297
9,9,13.33073484
9,9,12.2304004
9,9,12.91766052
9,9,12.80946183
9,9,13.5642675
9,9,12.40472348
9,9,12.65546612
9,9,12.36575386
9,9,12.18983777
9,9,12.92145289
9,9,13.09035612
9,9,12.23593327
9,9,12.47601607
9,9,12.71231881
9,9,12.6692751
9,9,13.46403356
9,9,12.28740805
9,9,12.76821572
9,9,12.23054176
9,9,12.30578514
9,9,12.84874935
9,9,13.22760023
9,9,12.50533276
9,9,12.9051027
9,9,11.35797397
9,9,12.99438638
9,9,11.99333498
9,9,11.62436133
9,9,12.67546865
9,9,12.96179187
9,9,12.61885275
9,9,12.34889402
9,9,11.8250336
9,9,13.59079331
9,9,13.27341082
9,9,11.59409592
9,9,12.50442451
9,9,11.89309299
10,1,8.984247341
10,1,9.312104251
10,1,9.089600084
10,1,8.877833866
10,1,8.948706427
10,1,8.974997102
10,1,8.933387867
10,1,8.893288746
10,1,8.986517265
10,1,8.779139759
10,1,9.218615187
10,1,9.048089062
10,1,9.097704369
10,1,8.718100693
10,1,8.824826451
10,1,9.158137478
10,1,8.885027508
10,1,9.329975717
10,1,8.932388825
10,1,8.723543129
10,1,8.918582866
10,1,8.907582068
10,1,8.582118874
10,1,9.048383386
10,1,9.121022576
10,1,8.835265525
10,1,8.998208377
10,1,9.032908459
10,1,9.099915136
10,1,9.239238277
10,1,9.235121757
10,1,8.807511093
10,1,8.853158433
10,1,9.320844334
10,1,8.984718883
10,1,9.039345473
10,1,8.87643259
10,1,9.153129508
10,1,8.800839884
10,1,8.697205147
10,1,8.871822576
10,1,9.140654747
10,1,8.820515892
10,1,8.942685412
10,1,9.123661551
10,1,8.784908206
10,1,9.503290346
10,1,9.020003416
10,1,9.293283729
10,1,8.999711074
10,1,9.294309561
10,1,9.37887132
10,1,8.996227321
10,1,8.845001313
10,1,8.926031872
10,1,8.759000083
10,1,8.900649227
10,1,8.767199181
10,1,8.331278475
10,1,9.52882421
10,1,9.075137844
10,1,9.182586993
10,1,8.754995984
10,1,8.792606841
10,1,8.797433814
10,1,8.908283725
10,1,9.038048809
10,1,8.554103318
10,1,8.804399558
10,1,9.379359781
10,1,8.58240957
10,1,9.562937824
10,1,9.182283869
10,1,8.885743459
10,1,9.283091199
10,1,8.600084866
10,1,8.69802273
10,1,9.152363318
10,1,9.180928351
10,1,8.867409296
10,1,9.041431488
10,1,8.974611481
10,1,9.388618364
10,1,9.418061443
10,1,8.839725424
10,1,8.711047022
10,1,9.030245841
10,1,8.487549373
10,1,8.901615942
10,1,8.461323261
10,1,8.883405206
10,1,8.820238827
10,1,9.143708808
10,1,8.451743093
10,1,9.26684258
10,1,8.713748427
10,1,8.806040176
10,1,9.051182661
10,1,8.637677875
10,1,8.915744041
10,1,8.639777109
10,1,9.460135862
10,1,9.041324136
10,1,8.921774158
10,1,8.934670839
10,1,8.952510289
10,1,8.905328473
10,1,9.025754242
10,1,9.206175886
10,1,8.916919048
10,1,9.562947534
10,1,9.038755569
10,1,8.734364164
10,1,8.934921128
10,1,9.01836378
10,1,9.390175683
10,1,8.977393741
10,1,8.428551052
10,1,9.489658404
10,1,9.278216964
10,1,8.931503933
10,1,8.797423116
10,1,9.035413103
10,1,9.029437354
10,1,9.328782248
10,1,9.279836688
10,1,8.981797392
10,1,8.655775744
10,1,9.308492991
10,1,8.629373859
10,1,9.197431544
10,1,9.550702314
10,1,9.316639761
10,1,8.937444767
10,1,9.206631248
10,1,8.836494345
10,1,8.749586098
10,1,8.959077337
10,1,8.816684776
10,1,8.747647223
10,1,9.088896472
10,1,8.869601563
10,1,8.799417119
10,1,9.300905098
10,1,9.014478689
10,1,8.915242568
10,1,8.632645238
10,1,9.150870815
10,1,8.915401611
10,1,8.769446567
10,1,8.914867925
10,1,8.83058181
10,1,8.796286084
10,1,9.431138802
10,1,9.104505099
10,1,9.03098123
10,1,9.092222571
10,1,9.020033604
10,1,8.98613354
10,1,8.744572446
10,1,9.410935124
10,1,9.202686614
10,1,9.265431099
10,1,8.882615401
10,1,9.067549735
10,1,9.29795448
10,1,9.533730501
10,1,9.124642605
10,1,9.109633311
10,1,8.967294716
10,1,8.786003879
10,1,9.250205717
10,1,8.915514547
10,1,9.414850551
10,1,9.005066428
10,1,9.427565807
10,1,8.643305271
10,1,9.161649235
10,1,8.985071765
10,1,8.875921223
10,1,9.035670967
10,1,9.00288109
10,1,8.725196694
10,1,8.827678659
10,1,9.352842729
10,1,9.014099651
10,1,9.130167755
10,1,8.798011349
10,1,8.793015933
10,1,8.908051868
10,1,9.074296782
10,1,8.892721996
10,1,8.887787182
10,1,8.784048211
10,1,8.990102383
10,1,8.80298864
10,1,8.735731459
10,1,8.723289021
10,1,8.602796192
10,1,9.597473144
10,1,9.04386727
10,1,8.624070504
10,1,9.057889656
10,1,8.976557775
10,1,8.766432953
10,1,9.20274131
10,1,9.497086977
10,1,8.951429771
10,1,8.704300855
10,1,8.870762377
10,1,8.901674195
10,1,9.083261861
10,1,8.939108749
10,1,8.856390073
10,1,8.666989295
10,1,9.096680686
10,1,8.611528602
10,1,9.594783411
10,1,8.804684261
10,1,9.033116823
10,1,8.80735918
10,1,9.325861156
10,1,8.967454974
10,1,9.104603066
10,1,8.88802743
10,1,9.332582625
10,1,8.969315265
10,1,8.677525923
10,1,9.084112427
10,1,9.31298576
10,1,8.805373982
10,1,8.977508065
10,1,9.197345105
10,1,9.027739902
10,1,8.844402943
10,1,9.55213096
10,1,8.960603548
10,1,8.992649322
10,1,8.921686218
10,1,8.96009283
10,1,8.722494162
10,1,8.955046514
10,1,9.560449533
10,1,8.933319145
10,1,8.951072448
10,1,9.206556983
10,1,8.955500879
10,1,9.125850835
10,1,8.777543004
10,1,8.876962235
10,1,9.009315855
10,1,8.73761027
10,1,9.512622888
10,1,8.755092085
10,1,8.609797013
10,1,8.559114178
10,1,8.522190478
10,1,8.84203558
10,1,9.048990074
10,1,8.538717792
10,1,9.423134443
10,1,8.917238286
10,1,9.008526831
10,1,8.776111534
10,1,8.901363608
10,1,8.746531376
10,1,8.958943045
10,1,8.705968555
10,1,9.11688873
10,1,8.892768192
10,1,9.3420549
10,1,8.648315484
10,1,8.833159509
10,1,9.148190406
10,1,8.797656031
10,1,9.007534663
10,1,9.079003805
10,1,9.159640147
10,1,8.869461904
10,1,8.56079502
10,1,8.74883274
10,1,8.940448842
10,1,9.003633019
10,1,9.00215293
10,1,8.720470313
10,1,8.975312542
10,1,8.711752344
10,1,9.448272079
10,1,8.943915288
10,1,9.440570517
10,1,9.321494725
10,1,8.956148128
10,1,9.07800298
10,1,8.694335456
10,1,9.097800811
10,1,8.570464989
10,1,9.13566507
10,1,9.023383354
10,1,8.861018112
10,1,8.962939866
10,1,8.624776343
10,1,8.90201136
10,1,9.040577866
10,1,9.005252431
10,1,8.864998897
10,1,9.135719783
10,1,9.027696694
10,1,8.9179649
10,1,9.267016609
10,1,9.288830997
10,1,9.086155198
10,1,9.31276417
10,1,9.169505582
10,1,8.820124586
10,1,8.65248904
10,1,9.392483264
10,1,8.67014898
10,1,8.820106001
10,1,9.145494139
10,1,8.979316269
10,1,9.433513789
10,1,8.670042476
10,1,8.71731863
10,1,8.562234805
10,1,8.647770839
10,1,8.663776316
10,1,9.099774264
10,1,9.356729728
10,1,8.853541452
10,1,9.266760932
10,1,8.820934224
10,1,9.192836098
10,1,8.826673617
10,1,9.13732458
10,1,8.868983612
10,1,8.684871717
10,1,8.93588986
10,1,8.759755376
10,1,9.453408548
10,1,9.22394403
10,1,8.558273808
10,1,9.184036983
10,1,8.651994673
10,1,9.225207739
10,1,9.125234637
10,1,8.502243062
10,1,9.029757446
10,1,8.598251536
10,1,8.784931032
10,1,9.080203812
10,1,9.139918487
10,1,8.911399338
10,1,8.987493803
10,1,8.829350316
10,1,9.079006286
10,1,8.450735386
10,1,8.855058914
10,1,8.9360869
10,1,8.872587613
10,1,8.946512684
10,1,8.902272714
10,1,9.1012831
10,1,9.136866233
10,1,8.921918856
10,1,8.689941032
10,1,8.948485715
10,1,8.788760586
10,1,8.848701783
10,1,8.615684303
10,1,8.727837957
10,1,8.886800618
10,1,8.9745544
10,1,8.531770643
10,1,9.285951703
10,1,8.840742142
10,1,9.328171444
10,1,8.926205774
10,1,8.953241025
10,1,8.902492095
10,1,9.167961062
10,1,9.195592436
10,1,8.788511721
10,1,9.515978388
10,1,8.71123001
10,1,9.297303218
10,1,8.654821776
10,1,9.064397928
10,1,8.832413369
10,1,8.832740761
10,1,8.979087413
10,1,9.363624716
10,1,9.249497109
10,1,9.386505538
10,1,8.551697271
10,1,9.008020616
10,1,8.538203743
10,1,8.79680813
10,1,9.060588246
10,1,9.109357909
10,1,9.218684634
10,1,9.435938882
10,1,8.490978066
10,1,9.086325368
10,1,9.008176124
10,1,9.222150264
10,1,9.002973254
10,1,8.726894775
10,1,8.918380482
10,1,9.055152818
10,1,8.813403055
10,1,8.777978841
10,1,9.2439404
10,1,9.091663619
10,1,9.257701315
10,1,8.952146555
10,1,9.036616537
10,1,8.875873999
10,1,9.126987377
10,1,8.605330208
10,1,9.329760284
10,1,8.593165038
10,1,8.573684963
10,1,9.020670367
10,1,9.137926907
10,1,9.04758027
10,1,9.255914396
10,1,9.176327546
10,1,8.908588419
10,1,9.142085847
10,1,9.013170289
10,1,8.811266498
10,1,9.130603822
10,1,9.001542662
10,1,8.710231816
10,1,9.041561048
10,1,8.950680076
10,1,8.351802046
10,1,9.074637138
10,1,8.823469028
10,1,9.430775345
10,1,8.99936104
10,1,8.925085585
10,1,9.37315836
10,1,8.643211334
10,1,8.513396867
10,1,8.833479117
10,1,9.285872704
10,1,8.808171514
10,1,8.817425368
10,1,9.241408379
10,1,9.102392557
10,1,8.997911905
10,1,8.668458426
10,1,8.922673272
10,1,9.08293347
10,1,8.915758945
10,1,9.247564525
10,1,8.785853693
10,1,9.024716538
10,1,9.215281028
10,1,9.205765909
10,1,8.836965
10,1,8.914928388
10,1,9.069318547
10,1,8.738355107
10,1,8.870298216
10,1,8.663199675
10,1,8.791476955
10,1,9.116581208
10,1,8.607276597
10,1,8.76144781
10,1,9.196620873
10,1,9.023862023
10,1,8.536907921
10,1,8.815975884
10,1,8.890015989
10,1,9.077791934
10,1,8.725601849
10,1,9.227884995
10,1,9.000467799
10,1,8.779699248
10,1,8.934713781
10,1,8.695696395
10,1,10.0106528
10,1,9.12347361
10,1,9.157771179
10,1,9.022383348
10,1,9.084381589
10,1,9.009316225
10,1,8.947999534
10,1,8.977418215
10,1,9.178979525
10,1,9.41475238
10,1,8.692043963
10,1,9.249956952
10,1,9.17316426
10,1,8.795823776
10,1,9.342710274
10,1,8.794910523
10,1,8.867883218
10,1,9.12055679
10,1,8.497979059
10,1,9.188320787
10,1,8.715145601
10,1,9.057969139
10,1,9.841671854
10,1,8.781171941
10,1,8.862294549
10,1,8.847632636
10,1,9.430338238
10,1,8.425928476
10,1,8.571871792
10,1,8.895897267
10,1,8.836990634
10,1,8.915351676
10,1,8.699152064
10,1,9.091222506
10,1,8.528458038
10,1,9.090102897
10,1,8.849564192
10,1,8.649702873
10,1,8.987667688
10,1,9.325174377
10,1,9.123676944
10,1,8.420788581
10,1,8.973862872
10,1,9.184638766
10,1,8.802839242
10,1,8.850263205
10,1,8.840417352
10,1,8.760579727
10,1,8.858003123
10,1,9.299439256
10,1,9.024119594
10,1,8.726567072
10,1,8.901673055
10,1,8.630586791
10,1,8.845171109
10,1,9.405169409
10,1,9.188911463
10,1,9.495592471
10,1,9.267933436
10,1,9.012929959
10,1,8.739982124
10,1,9.002492298
10,1,8.753295385
10,1,9.42362847
10,1,8.787493411
10,1,9.309831542
10,1,8.771447553
10,1,8.830940185
10,1,8.880800388
10,1,8.886995152
10,1,8.69718911
10,1,8.827452964
10,1,9.300683162
10,1,9.187894602
10,1,8.608546524
10,1,9.027302726
10,1,8.886141759
10,1,9.053803247
10,1,8.826448027
10,1,8.911073193
10,1,8.487941673
10,1,8.938209366
10,1,8.879349114
10,1,8.807562421
10,1,9.501922311
10,1,9.073626921
10,1,8.421693367
10,1,9.18636613
10,1,9.067113532
10,1,8.849804509
10,1,8.855463578
10,1,9.063563585
10,1,9.171886085
10,1,8.884701573
10,1,9.592508632
10,1,8.928222085
10,1,9.388334835
10,1,9.175975989
10,1,8.777635321
10,1,9.040543308
10,1,9.07877206
10,1,8.789312918
10,1,9.394304929
10,1,8.56206102
10,1,9.195152686
10,1,9.136833051
10,1,8.905363922
10,1,9.088961421
10,1,9.421601471
10,1,8.764233369
10,1,9.285427082
10,1,9.000431397
10,1,8.644520387
10,1,8.961066408
10,1,8.885318613
10,1,8.88037054
10,1,9.283469812
10,1,9.018268654
10,1,9.073790927
10,1,9.210845217
10,1,9.612248974
10,1,8.571624594
10,1,9.186246562
10,1,8.753381892
10,1,8.929444139
10,1,8.979078617
10,1,9.488362109
10,1,8.970564734
10,1,8.466179433
10,1,9.13854939
10,1,9.034517857
10,1,9.058245147
10,1,8.680200622
10,1,9.31516589
10,1,8.62419535
10,1,8.832353767
10,1,9.005363652
10,1,9.339581837
10,1,8.888741539
10,1,8.897049051
10,1,9.081527559
10,1,8.689695936
10,1,8.918097868
10,1,8.891306493
10,1,9.030895854
10,1,8.802465268
10,1,8.792120445
10,1,9.000094551
10,1,8.694090622
10,1,9.002781654
10,1,9.171652755
10,1,8.80035244
10,1,8.82863951
10,1,8.780330246
10,1,9.017241804
10,1,8.868537952
10,1,9.660769834
10,1,8.911133302
10,1,9.680918823
10,1,8.668480024
10,1,9.1223925
10,1,8.938174147
10,1,8.906699784
10,1,8.953476479
10,1,9.257585477
10,1,9.169925722
10,1,8.754398442
10,1,9.243215963
10,1,8.892007221
10,1,8.717042711
10,1,9.094617392
10,1,8.94252592
10,1,9.089301111
10,1,9.147796142
10,1,8.839508168
10,1,9.44178314
10,1,9.20577038
10,1,8.84076921
10,1,9.42040362
10,1,8.828090522
10,1,9.18287519
10,1,9.127607275
10,1,8.884898925
10,1,8.897467505
10,1,8.979155074
10,1,9.179983866
10,1,8.840149126
10,1,9.01755971
10,1,8.314914217
10,1,8.5867381
10,1,8.742083574
10,1,8.878115147
10,1,8.868787488
10,1,9.012525698
10,1,8.833562686
10,1,8.846631738
10,1,8.835829085
10,1,9.200759752
10,1,8.948983654
10,1,9.455928171
10,1,9.350242161
10,1,9.323090659
10,1,8.876745169
10,1,8.984976357
10,1,9.021127139
10,1,8.632023744
10,1,8.664593094
10,1,9.261018041
10,1,9.484825155
10,1,9.371813373
10,1,8.786227785
10,1,8.917226218
10,1,8.745260396
10,1,9.282116437
10,1,8.821390183
10,1,9.089051174
10,1,9.276422939
10,1,8.578969496
10,1,8.887421747
10,1,8.705166509
10,1,9.07460907
10,1,8.427057187
10,1,8.622951745
10,1,8.922919356
10,1,8.730821691
10,1,8.649036767
10,1,9.065691431
10,1,8.59706139
10,1,8.933749418
10,1,8.976945777
10,1,9.26679385
10,1,8.620129898
10,1,8.832789564
10,1,8.981115624
10,1,9.230086367
10,1,9.320720707
10,1,9.034602675
10,1,8.875800443
10,1,8.33710089
10,1,9.028152237
10,1,8.94203118
10,1,9.155711112
10,1,8.984757241
10,1,8.677230604
10,1,8.611870874
10,1,8.968925045
10,1,9.120257754
10,1,9.611964876
10,1,9.216671827
10,1,8.962768602
10,1,8.786596884
10,1,9.532589796
10,1,8.796614114
10,1,9.660945259
10,1,9.053136253
10,1,8.98911444
10,1,9.389831438
10,1,8.584463168
10,1,9.084121487
10,1,8.99768463
10,1,9.03570502
10,1,8.898207939
10,1,8.729586288
10,1,8.828971992
10,1,8.882024721
10,1,9.226192142
10,1,8.289836856
10,1,8.729224156
10,1,9.360267908
10,1,9.042724718
10,1,9.079593675
10,1,8.712538696
10,1,8.803933817
10,1,9.205735874
10,1,9.187987127
10,1,9.086155656
10,1,9.082324615
10,1,9.117642593
10,1,9.431103111
10,1,8.758135693
10,1,9.154394536
10,1,9.1107147
10,1,8.828011664
10,1,9.128289161
10,1,9.13130425
10,1,8.57635087
10,1,9.080008624
10,1,8.992441468
10,1,9.143375504
10,1,9.171744078
10,1,9.152145124
10,1,8.94741645
10,1,8.548465234
10,1,9.239604958
10,1,9.412653567
10,1,9.290607683
10,1,8.677028339
10,1,9.068112986
10,1,8.949528425
10,1,9.82695578
10,1,9.165319161
10,1,8.964030753
10,1,8.810178203
10,1,8.813602222
10,1,8.634424659
10,1,8.906279036
10,1,8.923905603
10,1,9.011756308
10,1,8.453758211
10,1,8.843455132
10,1,8.375983302
10,1,8.975989141
10,1,8.910428549
10,1,9.07082539
10,1,9.006769432
10,1,8.830637489
10,1,9.001936048
10,1,9.157244061
10,1,9.03798649
10,1,8.335389463
10,1,8.583616131
10,1,9.076738707
10,1,8.718771061
10,1,8.7392654
10,1,8.960374553
10,1,9.14710747
10,1,8.767580879
10,1,9.151339822
10,1,9.686492523
10,1,9.143117875
10,1,8.747203386
10,1,9.113350683
10,1,9.064268813
10,1,9.018517182
10,1,9.065767881
10,1,9.137182163
10,1,8.652345227
10,1,8.531554562
10,1,9.275902225
10,1,8.726197662
10,1,8.877676471
10,1,8.755269175
10,1,8.94457557
10,1,8.95994067
10,1,8.92147789
10,1,8.90669263
10,1,8.541496205
10,1,9.321654544
10,1,8.791078967
10,1,9.108099761
10,1,9.140564084
10,1,8.80395969
10,1,8.833838914
10,1,9.126482343
10,1,9.1682723
10,1,8.804943253
10,1,8.716466588
10,1,8.876115255
10,1,8.978849203
10,1,9.058478912
10,1,9.050678559
10,1,8.80097056
10,1,9.00016121
10,1,9.241538377
10,1,9.433606806
10,1,8.84643506
10,1,8.687937643
10,1,8.749277286
10,1,8.619815913
10,1,9.234824238
10,1,9.439084439
10,1,8.718391623
10,1,8.886525779
10,1,9.352853804
10,1,8.755159987
10,1,9.195542791
10,1,8.726995599
10,1,9.143512427
10,1,8.968969783
10,1,9.041927891
10,1,9.01771832
10,1,8.996513243
10,1,8.619963995
10,1,9.137348239
10,1,9.620771883
10,1,9.105219292
10,1,9.052834515
10,1,8.665626535
10,1,9.074872849
10,1,8.794640505
10,1,8.669511883
10,1,9.161078119
10,1,8.755324076
10,1,9.3670085
10,1,8.823124166
10,1,8.975711436
10,1,8.65798536
10,1,8.981355164
10,1,8.816009031
10,1,8.942198271
10,1,8.896696187
10,1,8.812221982
10,1,8.680706057
10,1,9.015071129
10,1,9.44218605
10,1,8.891988848
10,1,9.381296061
10,1,8.86847672
10,1,9.04744953
10,1,9.257366679
10,1,9.418282127
10,1,8.501715586
10,1,9.121741517
10,1,8.869461068
10,1,9.175393431
10,1,9.005007207
10,1,9.23065885
10,1,9.009815292
10,1,8.876198124
10,1,8.854847799
10,1,8.741955737
10,1,9.072890943
10,1,8.874911238
10,1,9.030240137
10,1,8.99895823
10,1,8.988935697
10,1,8.887701771
10,1,8.974725004
10,1,9.085142678
10,1,8.962715377
10,1,8.868462301
10,1,9.103928214
10,1,8.874038738
10,1,9.218819993
10,1,9.067357665
10,1,9.143876111
10,1,8.625458659
10,1,8.901489081
10,1,9.272730229
10,1,8.475378693
10,1,8.560695908
10,1,9.541980812
10,1,9.186879818
10,1,8.638904918
10,1,8.391093654
10,1,8.87124544
10,1,9.18326343
10,1,9.030886424
10,1,9.211268686
10,1,8.720603823
10,1,9.323203516
10,1,8.860887607
10,1,9.650817266
10,1,8.971807121
10,1,8.939508178
10,1,9.069047519
10,1,8.983905417
10,1,8.644940095
10,1,8.578363852
10,1,8.759719141
10,1,9.507006393
10,1,9.089591246
10,1,8.888360522
10,1,9.24362052
10,1,8.757255916
10,1,9.334128157
10,1,9.337857032
10,1,8.760225865
10,1,8.820583887
10,1,8.93962024
10,1,9.161204262
10,1,8.862138866
10,1,8.668178543
10,1,8.42683774
10,1,9.022993477
10,1,8.543193119
10,1,9.385176411
10,1,8.867030352
10,1,8.564850512
10,1,9.142131513
10,1,8.555951195
10,1,8.812837235
10,1,9.11882107
10,1,8.863756199
10,1,8.504898927
10,1,8.958627391
10,1,8.862917535
10,1,9.02750292
10,1,8.788931342
10,1,8.960678684
10,1,8.902878816
10,1,8.40572499
10,1,9.24615618
10,1,8.854333191
10,1,9.00003508
10,1,8.760825396
10,1,9.165858926
10,1,8.570738696
10,1,9.220730351
10,1,9.10603082
10,1,9.105147816
10,1,9.338055116
10,1,8.679239729
10,1,8.903734289
10,1,8.859600085
10,1,8.708713623
10,1,8.796188482
10,1,8.847741228
10,1,8.623624844
10,1,8.949040923
10,1,9.481525137
10,1,8.99528327
10,1,9.102851235
10,1,9.624130367
10,1,9.003279548
10,1,8.691259033
10,1,8.514974688
10,2,9.381454935
10,2,8.826606126
10,2,8.23004516
10,2,8.783555727
10,2,8.621510648
10,2,8.782357111
10,2,8.912342566
10,2,8.967787335
10,2,9.23425241
10,2,9.007684948
10,2,8.958797168
10,2,8.899726652
10,2,8.858598404
10,2,8.790837586
10,2,8.666363578
10,2,8.750615102
10,2,9.094136261
10,2,8.709079911
10,2,8.883885897
10,2,9.412771394
10,2,8.923542356
10,2,8.870302153
10,2,9.107050344
10,2,8.893201839
10,2,9.238229206
10,2,8.686923961
10,2,8.635689879
10,2,9.197460717
10,2,9.27345263
10,2,8.319870281
10,2,9.271263058
10,2,8.780836865
10,2,8.743177074
10,2,8.433781937
10,2,9.179965
10,2,8.699645375
10,2,9.019395974
10,2,8.998565413
10,2,8.500950177
10,2,8.769506687
10,2,8.969347086
10,2,8.75188467
10,2,9.102162644
10,2,8.772923431
10,2,9.017057974
10,2,8.759808258
10,2,9.305022972
10,2,8.738404955
10,2,8.932220871
10,2,8.715090078
10,2,9.065333401
10,2,8.837337081
10,2,8.852924488
10,2,9.288954828
10,2,9.072996196
10,2,8.953439421
10,2,9.268244087
10,2,8.926101218
10,2,8.7071114
10,2,9.06693703
10,2,8.832798617
10,2,8.993416378
10,2,8.70301936
10,2,8.69147787
10,2,8.740347886
10,2,8.973473218
10,2,9.293194983
10,2,9.190438635
10,2,9.152747248
10,2,9.03920979
10,2,8.885546766
10,2,8.668758145
10,2,8.476539449
10,2,8.77765674
10,2,9.13644344
10,2,8.671576657
10,2,8.517816992
10,2,8.643663539
10,2,9.296469128
10,2,8.95135334
10,2,9.006353758
10,2,9.268783336
10,2,9.263836388
10,2,9.027418362
10,2,9.454268351
10,2,8.475189115
10,2,8.774028726
10,2,8.964599664
10,2,9.398957203
10,2,9.112985995
10,2,8.900294601
10,2,8.990752017
10,2,9.452001647
10,2,8.850003094
10,2,8.876514129
10,2,8.804405678
10,2,8.215661387
10,2,8.621205866
10,2,8.680555981
10,2,8.780236332
10,2,8.666103009
10,2,8.821918037
10,2,9.31906827
10,2,9.607521901
10,2,9.01155461
10,2,9.019827767
10,2,8.924528396
10,2,8.66601316
10,2,9.012707166
10,2,8.899645222
10,2,8.786462717
10,2,8.543658833
10,2,8.592569038
10,2,8.306777636
10,2,9.164160175
10,2,8.967899382
10,2,8.804270183
10,2,9.19099943
10,2,9.074760738
10,2,8.678846197
10,2,8.838475428
10,2,9.704158141
10,2,9.167532737
10,2,9.419448701
10,2,8.845116386
10,2,8.971419187
10,2,9.241810643
10,2,8.715500039
10,2,9.021957113
10,2,8.550029212
10,2,8.988090005
10,2,8.860110162
10,2,9.231913158
10,2,8.581276309
10,2,9.263484301
10,2,8.583993664
10,2,8.734502239
10,2,9.056875068
10,2,8.917761633
10,2,8.942607416
10,2,8.736622543
10,2,8.795158019
10,2,9.150260389
10,2,8.871601218
10,2,9.17824568
10,2,8.861899396
10,2,8.724753348
10,2,9.293987422
10,2,9.748235098
10,2,9.161993642
10,2,9.059215546
10,2,9.295359518
10,2,8.660760487
10,2,8.486886004
10,2,8.891170523
10,2,9.536140986
10,2,8.928675635
10,2,9.07696402
10,2,8.913420696
10,2,8.756237136
10,2,8.450633454
10,2,9.103676328
10,2,8.710080026
10,2,9.262718774
10,2,8.90973363
10,2,8.594707025
10,2,9.134227302
10,2,8.764543093
10,2,9.003152161
10,2,8.703159785
10,2,8.895544612
10,2,9.049795297
10,2,8.770715124
10,2,9.213944171
10,2,8.987403343
10,2,8.443725459
10,2,8.989891922
10,2,8.454987357
10,2,9.024414043
10,2,8.772576026
10,2,8.951623437
10,2,9.06781067
10,2,8.917333782
10,2,8.614623542
10,2,8.879788849
10,2,9.097768392
10,2,9.022195014
10,2,8.91276176
10,2,8.774088939
10,2,8.626155622
10,2,9.539220361
10,2,8.657685363
10,2,8.59754493
10,2,8.778041135
10,2,9.216042493
10,2,8.79677495
10,2,8.425710689
10,2,8.932898809
10,2,8.758482835
10,2,8.843110603
10,2,9.066569376
10,2,8.978651597
10,2,9.195158596
10,2,9.248322755
10,2,8.950631604
10,2,9.014673444
10,2,8.927751482
10,2,8.890302526
10,2,9.055355637
10,2,9.168794339
10,2,8.828027983
10,2,9.02444326
10,2,8.860986484
10,2,8.678220616
10,2,8.710860332
10,2,9.049312499
10,2,8.923755775
10,2,8.789562516
10,2,8.644345256
10,2,9.159580617
10,2,9.26995871
10,2,8.524770401
10,2,9.447796946
10,2,9.039539052
10,2,8.753678002
10,2,8.576640584
10,2,9.198576984
10,2,9.204828693
10,2,8.8932444
10,2,9.296244761
10,2,8.825848355
10,2,8.828599876
10,2,9.039551141
10,2,8.662525717
10,2,8.911253335
10,2,8.83029121
10,2,9.1655257
10,2,8.416016744
10,2,8.613719501
