"time_UTC","latitude_degrees_north","longitude_degrees_east","chlorophyll_mg_m3","Year","Month","Day","area","optional"
"1997-10-16T00:00:00Z",58.708332,-151.875,2.913029,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.708332,-151.79166,2.913029,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.708332,-151.70833,2.47307,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-152.375,2.454822,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-152.29166,2.454822,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-152.20833,2.31173,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-152.125,2.31173,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-152.04166,2.325125,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-151.95833,2.325125,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-151.875,2.972499,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-151.79166,2.972499,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-151.70833,2.076318,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.624996,-150.625,3.249315,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-150.54166,3.104747,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-150.45833,3.104747,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-150.375,2.891702,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-150.29166,2.723096,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-150.20833,2.723096,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-150.125,1.413223,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-150.04166,1.413223,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-149.95833,1.252274,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-149.875,1.252274,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.624996,-149.79166,1.259354,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-152.29166,2.461539,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.541664,-152.20833,2.461539,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.541664,-152.125,2.421077,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.541664,-152.04166,2.421077,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.541664,-151.95833,2.315145,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.541664,-151.875,2.315145,1997,10,16,5,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.95833,3.570841,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.875,4.280827,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.79166,4.280827,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.70833,3.410748,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.625,3.410748,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.54166,3.358588,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.45833,3.358588,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.375,2.700075,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.29166,2.700075,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.20833,1.742017,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.125,1.742017,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-150.04166,1.42785,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-149.95833,1.42785,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-149.875,1.157761,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-149.79166,1.157761,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-149.70833,1.252848,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.541664,-149.625,1.252848,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-151.125,3.637588,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-151.04166,3.637588,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.95833,2.846099,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.875,2.846099,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.79166,3.362836,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.70833,3.362836,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.625,4.0318,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.54166,4.0318,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.45833,4.254118,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.375,3.188945,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.29166,3.188945,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.20833,2.532629,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.125,2.532629,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-150.04166,2.441611,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-149.95833,2.441611,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-149.875,2.327922,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-149.79166,2.327922,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-149.70833,1.3555,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-149.625,1.3555,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.458332,-149.54166,1.198745,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-151.125,3.128502,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-151.04166,3.128502,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.95833,3.092546,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.875,3.092546,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.79166,2.995314,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.70833,2.995314,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.625,2.070473,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.54166,2.070473,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.45833,2.062701,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.375,2.062701,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.29166,2.787655,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.20833,2.787655,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.125,3.982038,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-150.04166,3.982038,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-149.95833,2.453922,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-149.875,2.453922,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-149.79166,1.67342,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-149.70833,1.67342,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-149.625,1.431752,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-149.54166,1.284618,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.374996,-149.45833,1.284618,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-151.04166,3.140552,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.95833,3.140552,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.875,1.875572,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.79166,1.875572,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.70833,1.696443,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.625,1.696443,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.54166,1.482465,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.45833,1.426072,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.375,1.426072,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.29166,2.277942,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.20833,2.277942,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.125,3.340536,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-150.04166,3.340536,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-149.95833,3.243478,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-149.875,3.243478,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-149.79166,1.91881,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-149.70833,1.91881,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-149.625,1.436092,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-149.54166,1.436092,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.291664,-149.45833,1.43279,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.95833,2.687803,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.875,2.050041,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.79166,2.050041,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.70833,1.796754,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.625,1.796754,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.54166,1.491831,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.45833,1.491831,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.375,1.838955,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.29166,1.838955,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.20833,3.1243,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.125,3.1243,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-150.04166,2.852209,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-149.95833,2.852209,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-149.875,2.748913,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-149.79166,1.744829,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-149.70833,1.744829,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-149.625,1.726967,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-149.54166,1.726967,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.208332,-149.45833,1.458575,1997,10,16,6,TRUE
"1997-10-16T00:00:00Z",58.124996,-151.45833,3.212157,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.124996,-151.375,3.212157,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.124996,-151.29166,2.314791,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.124996,-151.20833,2.314791,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.124996,-151.125,3.143967,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.124996,-151.04166,3.143967,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.124996,-150.95833,2.062659,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-151.625,3.313007,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-151.54166,4.063391,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-151.45833,4.063391,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-151.375,3.777703,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-151.29166,5.609904,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-151.20833,5.609904,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-151.125,2.612031,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-151.04166,2.612031,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-150.95833,1.960806,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-150.875,1.960806,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-150.79166,1.523265,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",58.041664,-150.70833,1.523265,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.875,2.351518,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.79166,2.351518,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.70833,2.438018,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.625,2.438018,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.54166,2.593675,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.45833,2.593675,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.375,3.250139,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.29166,3.250139,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.20833,4.312805,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.125,4.312805,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-151.04166,2.834615,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-150.95833,2.834615,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-150.875,2.308006,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-150.79166,2.308006,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-150.70833,1.619839,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-150.625,1.554124,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.958332,-150.54166,1.554124,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.95833,3.510985,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.875,3.510985,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.79166,5.007906,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.70833,5.007906,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.625,2.019389,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.54166,2.019389,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.45833,3.099353,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.375,3.972848,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.29166,3.972848,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.20833,2.552578,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.125,2.552578,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-151.04166,2.276571,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-150.95833,2.276571,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-150.875,2.315048,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-150.79166,2.315048,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-150.70833,1.624281,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-150.625,1.624281,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-150.54166,1.465967,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-150.45833,1.465967,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.874996,-150.375,1.572984,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.95833,6.133264,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.875,6.133264,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.79166,5.016315,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.70833,5.016315,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.625,2.449012,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.54166,2.449012,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.45833,2.737576,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.375,2.737576,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.29166,2.730908,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.20833,2.730908,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.125,4.044913,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-151.04166,4.044913,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.95833,2.578434,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.875,1.714128,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.79166,1.714128,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.70833,1.464432,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.625,1.464432,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.54166,1.3695,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.45833,1.3695,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.375,1.416752,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.791664,-150.29166,1.416752,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.95833,4.193536,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.875,3.149257,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.79166,3.149257,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.70833,4.425979,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.625,4.425979,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.54166,4.307251,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.45833,2.440634,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.375,2.440634,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.29166,4.252867,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.20833,4.252867,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.125,3.26873,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-151.04166,3.26873,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.95833,3.474707,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.875,3.474707,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.79166,2.378048,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.70833,2.378048,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.625,1.436977,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.54166,1.436977,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.45833,1.400798,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.375,1.400798,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.29166,1.547425,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.708332,-150.20833,1.480392,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.875,4.169866,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.79166,4.169866,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.70833,4.514947,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.625,4.514947,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.54166,3.920655,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.45833,3.920655,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.375,3.014403,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.29166,3.014403,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.20833,4.635284,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.125,4.635284,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-151.04166,3.660517,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-150.95833,2.458089,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-150.875,2.458089,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-150.79166,1.49136,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-150.70833,1.49136,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-150.625,1.550557,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-150.54166,1.550557,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-150.45833,1.427275,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.624996,-150.375,1.427275,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.70833,3.793045,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.625,2.752409,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.54166,4.938909,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.45833,4.938909,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.375,4.508509,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.29166,4.508509,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.20833,4.910202,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.125,4.910202,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-151.04166,4.169871,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-150.95833,4.169871,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-150.875,2.890528,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-150.79166,2.890528,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-150.70833,1.883667,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-150.625,1.883667,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-150.54166,1.455612,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.541664,-150.45833,1.314292,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-151.625,4.205954,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-151.54166,4.205954,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-151.45833,4.014316,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-151.375,4.014316,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-151.29166,4.191315,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-151.20833,4.191315,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-151.125,2.762484,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-151.04166,2.91034,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-150.95833,2.91034,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-150.875,2.171635,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-150.79166,2.171635,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-150.70833,1.651222,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-150.625,1.651222,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.458332,-150.54166,1.427273,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-151.54166,3.90822,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-151.45833,2.577498,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-151.375,2.577498,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-151.29166,1.817021,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-151.20833,1.817021,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-151.125,2.545058,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-151.04166,2.545058,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-150.95833,1.205957,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-150.875,1.205957,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-150.79166,1.446037,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.374996,-150.70833,1.446037,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.291664,-151.375,2.047399,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.291664,-151.29166,2.047399,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.291664,-151.20833,1.773372,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.291664,-151.125,1.460949,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.291664,-151.04166,1.460949,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.291664,-150.95833,1.3161,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.291664,-150.875,1.3161,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.208332,-154.95833,3.768427,1997,10,16,9,TRUE
"1997-10-16T00:00:00Z",57.208332,-154.875,2.03281,1997,10,16,9,TRUE
"1997-10-16T00:00:00Z",57.208332,-154.79166,1.13915,1997,10,16,9,TRUE
"1997-10-16T00:00:00Z",57.208332,-154.70833,1.13915,1997,10,16,9,TRUE
"1997-10-16T00:00:00Z",57.208332,-151.29166,1.706858,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.208332,-151.20833,1.220854,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.208332,-151.125,1.220854,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.208332,-151.04166,1.089096,1997,10,16,7,TRUE
"1997-10-16T00:00:00Z",57.124996,-155.04166,1.800177,1997,10,16,9,TRUE
"1997-10-16T00:00:00Z",57.124996,-154.95833,1.800177,1997,10,16,9,TRUE
"1997-10-16T00:00:00Z",57.124996,-154.875,3.142311,1997,10,16,9,TRUE
"1997-10-16T00:00:00Z",57.124996,-154.79166,3.142311,1997,10,16,9,TRUE
"1997-10-16T00:00:00Z",57.041664,-155.125,2.056345,1997,10,16,9,TRUE
