"year","stat6","pounds"
2007,545632,1807067
2007,545633,114058
2007,545701,463769
2007,545702,875425
2007,545703,1083390
2007,545704,49301
2007,545731,10129
2007,545732,16362950
2007,545733,1203315
2007,545734,1438799
2007,545802,210480
2007,545803,815380
2007,545804,29564
2007,555500,177546
2007,555531,1243
2007,555532,414673
2007,555600,775290
2007,555630,1823674
2007,555701,1614874
2007,555702,101407
2007,555731,423652
2007,555732,391352
2007,555733,5723388
2007,565431,7733
2007,565501,135390
2007,565502,62399
2007,565533,92301
2007,565534,1635
2007,565603,647
2007,565632,963680
2007,565633,1264551
2007,565634,11217
2007,565635,5065
2007,565702,4751
2007,565703,594825
2007,565704,247820
2007,575432,24414
2007,575501,12464
2007,575502,9637
2007,575532,16396
2007,575601,365721
2007,575603,274088
2007,575604,6215
2007,575605,1188
2007,575633,2485
2007,575634,361616
2007,575635,167469
2007,585400,7216
2007,585431,129367
2007,585432,727
2007,585502,166
2007,585531,1277665
2007,585532,261540
2007,585601,251761
2007,585602,11442
2007,585603,92176
2007,585631,454
2007,595400,526455
2007,595431,493955
2007,595432,19477
2007,595434,3735
2007,595502,320347
2007,595503,297067
2007,595504,608179
2007,595505,3255
2007,595531,154133
2007,595532,91824
2007,595533,815701
2007,605400,623729
2007,605431,9169524
2007,605432,238498
2007,605501,92687
2007,605502,1646586
2007,605503,5070497
2007,605504,916388
2007,605505,21
2007,605506,167381
2007,605507,452361
2007,605531,20426499
2007,605532,112112
2007,605533,18836
2007,615330,1191
2007,615400,1299724
2007,615431,56246
2007,615432,174618
2007,615501,28943
2007,615502,84
2007,615503,13457
2007,615504,87059
2007,615505,201
2007,615506,31444
2007,615507,41545
2007,615508,1348762
2007,615509,46332
2007,615531,98444
2007,625330,57209
2007,625401,6934406
2007,625402,3748579
2007,625403,65455
2007,625404,120016
2007,625431,307183
2007,625432,2451
2007,625434,45702
2007,625435,293199
2007,625436,18868
2007,625437,97724
2007,625501,56436
2007,625502,40426
2007,625504,3430
2007,635330,283144
2007,635400,2305556
2007,635431,11970
2007,635432,944572
2007,635434,1183408
2007,635435,1060124
2007,635436,703358
2007,635501,202287
2007,635502,23318
2007,635503,746194
2007,645331,2713504
2007,645401,158398
2007,645403,908553
2007,645410,167762
2007,645432,153840
2007,645433,18960
2007,645435,9260
2007,645502,201590
2008,445900,125821
2008,445931,72478
2008,445932,963
2008,446001,192
2008,455900,138921
2008,455930,3329
2008,456001,297097
2008,456004,28505
2008,456031,16046
2008,456032,205
2008,465901,1635026
2008,465902,912
2008,465903,1155
2008,465904,2422612
2008,465931,157
2008,465932,1563
2008,465933,1468
2008,466001,306989
2008,466002,4
2008,466003,1674
2008,466004,660
2008,466005,868
2008,466031,5262
2008,466032,368075
2008,466033,390530
2008,475730,32506
2008,475800,10993
2008,475830,239441
2008,475900,1714272
2008,475931,1589
2008,475932,9466
2008,475933,2507
2008,476002,230
2008,476003,10240
2008,476004,16760
2008,476005,510985
2008,476006,18447
2008,476007,1766
2008,476009,108
2008,476031,6970
2008,476032,127638
2008,476033,9294
2008,476034,46609
2008,476035,143489
2008,476036,4748
2008,476102,245
2008,485730,31141
2008,485800,2026556
2008,485831,3087423
2008,485832,14696
2008,485901,84377
2008,485931,5244
2008,485932,10280
2008,485935,4954
2008,486001,10433
2008,486004,498
2008,486031,2095
2008,486033,3474
2008,495700,300159
2008,495730,5099565
2008,495800,894508
2008,495831,366551
2008,495832,978538
2008,495901,109189
2008,495902,6008
2008,495931,59311
2008,495932,66475
2008,495933,85982
2008,495934,114421
2008,495935,8557
2008,495936,76861
2008,495938,48756
2008,496001,8134
2008,496002,10652
2008,505630,661
2008,505700,2026390
2008,505730,6325773
2008,505800,19919195
2008,505831,84559
2008,505832,350994
2008,505901,4307
2008,505902,68651
2008,505903,6186
2008,505905,1807
2008,505906,526
2008,505907,2021
2008,505931,11667
2008,505932,929
2008,505933,221
2008,505934,57
2008,515630,715516
2008,515700,17534683
2008,515730,15948292
2008,515801,91979
2008,515802,8754414
2008,515831,14614
2008,515832,2550
2008,515833,340138
2008,515901,8020
2008,515902,317626
2008,515903,31741
2008,515904,4370
2008,515905,756948
2008,515906,284523
2008,515907,276263
2008,515908,168904
2008,515931,55
2008,515932,135
2008,515933,149
2008,515935,645
2008,515936,328624
2008,515937,661026
2008,525600,937079
2008,525630,8510925
2008,525701,1413824
2008,525702,16309237
2008,525703,1891705
2008,525731,3516603
2008,525732,4292865
2008,525733,1499884
2008,525801,61149
2008,525802,392622
2008,525803,254679
2008,525804,3920
2008,525805,4942444
2008,525806,622482
2008,525807,2650768
2008,525831,2447
2008,525832,19165
2008,525833,693709
2008,525834,402516
2008,525836,717
2008,525837,106
2008,525902,660353
2008,525931,909
2008,535530,47245
2008,535601,16450
2008,535602,1938264
2008,535631,597138
2008,535632,5386335
2008,535633,79535
2008,535634,456802
2008,535635,44828
2008,535701,10100
2008,535702,2188175
2008,535703,735723
2008,535704,82587
2008,535705,435008
2008,535706,4657
2008,535707,373
2008,535731,121374
2008,535732,2058723
2008,535733,1166734
2008,535734,333593
2008,535801,43133
2008,535802,1608227
2008,535803,754457
2008,535831,14969
2008,535832,332445
2008,535834,42
2008,545500,489408
2008,545530,7836768
2008,545601,32440
2008,545602,7542140
2008,545631,1918240
2008,545632,3310511
2008,545633,95537
2008,545701,1297765
2008,545702,376398
2008,545703,950625
2008,545704,7351
2008,545731,65596
2008,545732,4019746
2008,545733,1051963
2008,545734,8262275
2008,545802,181103
2008,545803,447998
2008,555430,6779
2008,555500,126603
2008,555532,956031
2008,555600,3671387
2008,555630,6357528
2008,555701,3736627
2008,555702,78955
2008,555731,194606
2008,555732,288373
2008,555733,1043133
2008,565501,5731933
2008,565502,2540
2008,565531,12238
2008,565533,18864
2008,565534,434442
2008,565602,1077947
2008,565603,12474
2008,565604,788177
2008,565632,216170
2008,565633,1632119
2008,565634,21432
2008,565635,21292
2008,565702,88759
2008,565703,15940
2008,565704,196141
2008,575431,1597
2008,575432,89251
2008,575433,26380
2008,575501,13724
2008,575502,104798
2008,575531,757049
2008,575601,773274
2008,575603,466640
2008,575604,14016
2008,575605,4641
2008,575633,302
2008,575634,31823
2008,575635,267014
2008,585400,51005
2008,585431,136378
2008,585432,3081
2008,585502,3927
2008,585531,2068616
2008,585532,22401
2008,585601,289290
2008,585602,4590
2008,585603,171975
2008,595400,618305
2008,595431,145754
2008,595432,27492
2008,595433,11537
2008,595434,27328
2008,595502,567275
2008,595503,225681
2008,595504,471610
2008,595505,50688
2008,595531,173059
2008,595532,415915
2008,595533,677045
2008,605400,353562
2008,605431,1954296
2008,605432,76565
2008,605501,628963
2008,605502,4784563
2008,605503,22094311
2008,605504,1956916
2008,605505,117
2008,605506,134356
2008,605507,507003
2008,605531,9107654
2008,605532,184409
2008,605533,6103
2008,615330,30916
2008,615400,2167921
2008,615431,295725
2008,615432,729
2008,615502,87933
2008,615504,39
2008,615505,1745
2008,615507,262474
2008,615508,899749
2008,615509,21334
2008,625330,55561
2008,625401,6034180
2008,625402,4580797
2008,625404,161949
2008,625431,626122
2008,625432,231331
2008,625433,22458
2008,625434,129177
2008,625435,236993
2008,625437,81039
2008,625501,56547
2008,625502,53540
2008,625504,298593
2008,635330,400827
2008,635400,4158768
2008,635431,28993
2008,635432,825547
2008,635433,77106
2008,635434,764096
2008,635435,702330
2008,635436,344522
2008,635501,445148
2008,635502,189036
2008,635503,813285
2008,645331,779178
2008,645401,1171533
2008,645403,437231
2008,645410,396802
2008,645432,51589
2008,645433,165357
2008,645502,909429
2009,445900,59350
2009,445931,429580
2009,445932,31420
2009,446003,4476
2009,455900,183377
2009,455930,70625
2009,456001,464072
2009,456002,3165
2009,456004,178094
2009,456031,5554
2009,456032,439
2009,465830,287076
2009,465901,1932066
2009,465902,43205
2009,465903,13992
2009,465904,1509555
2009,465931,584
2009,465933,4736
2009,466001,942737
2009,466002,5150
2009,466003,753914
2009,466004,45352
2009,466005,56104
2009,466031,47103
2009,466032,1357111
2009,466033,212267
2009,475730,18165
2009,475830,306070
2009,475900,2692165
2009,475931,47541
2009,475932,175621
2009,475933,32992
2009,475934,7216
2009,476002,124889
2009,476003,43240
2009,476004,56545
2009,476005,615154
2009,476006,26644
2009,476007,30725
2009,476008,68960
2009,476009,15484
2009,476031,86
2009,476032,162606
2009,476033,25700
2009,476034,76643
2009,476035,45740
2009,476036,3066
2009,485700,47287
2009,485730,544246
2009,485800,1930060
2009,485831,4296722
2009,485832,21095
2009,485901,203971
2009,485902,31113
2009,485931,29597
2009,485932,233725
2009,485935,396055
2009,486001,622484
2009,486004,303
2009,486005,8880
2009,486031,16457
2009,486032,3170
2009,486033,18048
2009,486034,2648
2009,486100,130
2009,495700,161195
2009,495730,4145037
2009,495800,2265846
2009,495831,291035
2009,495832,879902
2009,495901,103147
2009,495902,16077
2009,495931,20718
2009,495932,107775
2009,495933,26239
2009,495934,232157
2009,495935,31143
2009,495936,63058
2009,495938,66851
2009,495939,5302
2009,496002,13947
2009,505700,1829247
2009,505730,7979347
2009,505800,11779767
2009,505831,311788
2009,505832,227977
2009,505901,12235
2009,505902,210249
2009,505903,112912
2009,505904,11913
2009,505905,860
2009,505906,2177
2009,505907,22197
2009,505908,2087
2009,505931,21556
2009,505932,488
2009,505933,13321
2009,515600,21854
2009,515630,1349088
2009,515700,9716245
2009,515730,14659709
2009,515801,476521
2009,515802,7833350
2009,515831,34146
2009,515832,12614
2009,515833,121455
2009,515901,51786
2009,515902,18217
2009,515903,84170
2009,515904,76210
2009,515905,723896
2009,515906,438325
2009,515907,256009
2009,515908,183564
2009,515931,7849
2009,515932,984
2009,515933,6401
2009,515934,6826
2009,515935,63196
2009,515936,358288
2009,515937,597998
2009,516001,552
2009,525600,876315
2009,525630,12620890
2009,525701,1928236
2009,525702,16747225
2009,525703,1404443
2009,525731,7692591
2009,525732,4381698
2009,525733,1606971
2009,525801,36536
2009,525802,337806
2009,525803,227859
2009,525804,37349
2009,525805,4256722
2009,525806,1048776
2009,525807,3206744
2009,525831,21626
2009,525832,101768
2009,525833,1837853
2009,525834,780532
2009,525835,7294
2009,525836,86724
2009,525901,108247
2009,525902,513697
2009,525931,154781
2009,525932,5145
2009,535530,309980
2009,535601,74822
2009,535602,1764753
2009,535631,768997
2009,535632,3141280
2009,535633,95486
2009,535634,147586
2009,535635,100557
2009,535701,297
2009,535702,2958116
2009,535703,509177
2009,535704,130782
2009,535705,201519
2009,535706,12122
2009,535731,84647
2009,535732,830828
2009,535733,696433
2009,535734,228798
2009,535801,11671
2009,535802,3835240
2009,535803,1065106
2009,535831,31924
2009,535832,20527
2009,535834,1898
2009,535901,38872
2009,535902,6931
2009,535903,3288
2009,535905,37737
2009,535906,70252
2009,545530,522870
2009,545601,63990
2009,545602,6737812
2009,545631,1212678
2009,545632,2675535
2009,545633,240366
2009,545701,540305
2009,545702,885884
2009,545703,1171638
2009,545704,3522
2009,545731,31140
2009,545732,13357076
2009,545733,436877
2009,545734,1816972
2009,545802,92088
2009,545803,461867
2009,545804,33200
2009,555500,1066073
2009,555531,46471
2009,555532,1889096
2009,555600,1752572
2009,555630,1931854
2009,555701,779473
2009,555702,63318
2009,555731,30307
2009,555732,1138281
2009,555733,7510169
2009,565431,9113
2009,565501,320120
2009,565502,190026
2009,565533,57669
2009,565534,154061
2009,565602,678759
2009,565603,76778
2009,565604,8453
2009,565632,901797
2009,565633,2355832
2009,565634,552914
2009,565635,138876
2009,565702,384870
2009,565703,104935
2009,565704,126329
2009,575432,385717
2009,575433,82773
2009,575501,249200
2009,575502,36672
2009,575531,4083
2009,575532,9472
2009,575601,655246
2009,575603,234975
2009,575604,340767
2009,575605,30180
2009,575632,19166
2009,575633,214426
2009,575634,28714
2009,575635,105026
2009,585400,5657
2009,585431,140040
2009,585432,150647
2009,585501,7309
2009,585502,37296
2009,585531,1033565
2009,585532,308550
2009,585601,76720
2009,585602,110669
2009,595400,432001
2009,595431,971683
2009,595432,31113
2009,595433,522
2009,595434,14458
2009,595502,646807
2009,595503,491366
2009,595504,891640
2009,595505,65120
2009,595506,10913
2009,595531,247482
2009,595532,317160
2009,595533,1535687
2009,605400,447883
2009,605431,3199035
2009,605432,387039
2009,605501,1082828
2009,605502,3743858
2009,605503,9059934
2009,605504,4857004
2009,605505,127944
2009,605506,462509
2009,605507,2174930
2009,605531,13089750
2009,605532,288809
2009,605533,22841
2009,615330,31198
2009,615400,1807667
2009,615431,305506
2009,615432,77364
2009,615501,9799
2009,615504,80885
2009,615505,87506
2009,615506,11504
2009,615507,472361
2009,615508,4936685
2009,615531,839691
2009,625330,85478
2009,625401,3709297
2009,625402,1738441
2009,625403,125169
2009,625404,101627
2009,625431,608412
2009,625432,434037
2009,625433,40197
2009,625434,613388
2009,625435,244529
2009,625437,555396
2009,625501,8750
2009,625502,23092
2009,635330,1882868
2009,635400,1854731
2009,635431,63747
2009,635432,498406
2009,635434,758272
2009,635435,222542
2009,635436,555547
2009,635501,254425
2009,635502,45516
2009,645331,162740
2009,645401,652439
2009,645403,899818
2009,645410,252820
2009,645431,60276
2009,645432,126825
2009,645433,18832
2009,645435,420447
2010,445900,58137
2010,445931,578982
2010,445932,40965
2010,446001,16191
2010,455900,133969
2010,455930,22352
2010,456001,452113
2010,456004,21184
2010,456031,41856
2010,465830,4199
2010,465901,4527581
2010,465902,16975
2010,465903,15888
2010,465904,1236356
2010,465931,7281
2010,465932,17415
2010,465933,33203
2010,466001,1690853
2010,466003,202792
2010,466004,15289
2010,466005,19819
2010,466031,68930
2010,466032,672569
2010,466033,1183881
2010,466100,1496
2010,475730,3329
2010,475800,32798
2010,475830,287162
2010,475900,2399415
2010,475931,39288
2010,475932,65554
2010,475933,150280
2010,476002,15703
2010,476003,454273
2010,476004,829198
2010,476005,578197
2010,476006,57512
2010,476007,18996
2010,476008,12292
2010,476009,471
2010,476031,14314
2010,476032,144338
2010,476033,19145
2010,476034,151218
2010,476035,21800
2010,476036,393
2010,485700,2787
2010,485730,214253
2010,485800,1888644
2010,485831,4110387
2010,485832,23835
2010,485901,301914
2010,485931,5343
2010,485932,136786
2010,485935,415458
2010,486001,66856
2010,486005,14368
2010,486031,6995
2010,486033,7453
2010,486034,727
2010,495700,10429
2010,495730,7333352
2010,495800,2139607
2010,495831,261346
2010,495832,778990
2010,495901,414381
2010,495931,66914
2010,495932,80781
2010,495933,4870
2010,495934,65092
2010,495936,70397
2010,495938,59839
2010,495939,2640
2010,496002,17491
2010,505600,23880
2010,505700,2848761
2010,505730,6319024
2010,505800,14226356
2010,505831,372857
2010,505832,121881
2010,505901,31238
2010,505902,154774
2010,505903,156079
2010,505904,1395
2010,505905,4117
2010,505906,4304
2010,505907,22461
2010,505908,8209
2010,505909,842
2010,505932,777
2010,505933,2771
2010,515600,31495
2010,515630,2249860
2010,515700,37504674
2010,515730,15901753
2010,515801,736399
2010,515802,6403311
2010,515831,12220
2010,515832,18025
2010,515833,104097
2010,515901,66772
2010,515902,31636
2010,515903,55454
2010,515904,57961
2010,515905,634404
2010,515906,1109590
2010,515907,340321
2010,515908,391146
2010,515932,12081
2010,515933,10625
2010,515934,1458
2010,515935,70986
2010,515936,410929
2010,515937,427880
2010,515938,3732
2010,515939,1196
2010,516001,471
2010,525600,806077
2010,525630,13537556
2010,525701,2344216
2010,525702,18379629
2010,525703,1632204
2010,525731,3158779
2010,525732,8722405
2010,525733,2005640
2010,525801,1018
2010,525802,159977
2010,525803,136075
2010,525804,53523
2010,525805,2999707
2010,525806,1207530
2010,525807,1646500
2010,525831,17947
2010,525832,83344
2010,525833,717573
2010,525834,916768
2010,525836,18592
2010,525837,27772
2010,525901,13238
2010,525902,749660
2010,525931,328898
2010,525932,10162
2010,535530,478029
2010,535601,41867
2010,535602,1795995
2010,535631,1050780
2010,535632,2328714
2010,535633,646105
2010,535634,795210
2010,535635,200600
2010,535701,7088
2010,535702,3275006
2010,535703,403421
2010,535704,469298
2010,535705,305347
2010,535706,14627
2010,535707,2140
2010,535732,2068506
2010,535733,1975804
2010,535734,799470
2010,535801,24088
2010,535802,3752872
2010,535803,2065417
2010,535832,10210
2010,535833,312
2010,535901,30504
2010,535904,2471
2010,535905,27858
2010,535906,31892
2010,535932,592
2010,545500,5302
2010,545530,823279
2010,545601,5134
2010,545602,5230850
2010,545631,1297907
2010,545632,2827756
2010,545633,166696
2010,545701,2316166
2010,545702,1640652
2010,545703,270100
2010,545704,87
2010,545731,57207
2010,545732,28723710
2010,545733,1502175
2010,545734,11072469
2010,545802,89504
2010,545803,824003
2010,545804,9001
2010,555430,6567
2010,555500,655535
2010,555531,108931
2010,555532,1101724
2010,555600,3505976
2010,555630,6295819
2010,555701,2801656
2010,555702,72623
2010,555731,111141
2010,555732,382809
2010,555733,7793893
2010,565431,15124
2010,565501,2259054
2010,565502,81808
2010,565533,67634
2010,565534,503718
2010,565602,1365482
2010,565603,76168
2010,565604,16866
2010,565632,1071637
2010,565633,2336010
2010,565634,534346
2010,565635,67480
2010,565702,176952
2010,565703,55404
2010,565704,166477
2010,575401,12601
2010,575432,264872
2010,575433,24796
2010,575501,325188
2010,575502,94510
2010,575532,32111
2010,575601,722248
2010,575603,115261
2010,575604,197450
2010,575605,65572
2010,575633,103720
2010,575634,83052
2010,575635,785693
2010,585400,32478
2010,585431,412413
2010,585432,162838
2010,585501,4689
2010,585502,67603
2010,585531,2374966
2010,585532,172498
2010,585601,892860
2010,585602,30438
2010,595400,715338
2010,595431,2270605
2010,595432,10509
2010,595434,2535
2010,595502,3049676
2010,595503,1141387
2010,595504,1460820
2010,595505,964962
2010,595506,7752
2010,595531,636192
2010,595532,901748
2010,595533,1471377
2010,605400,778562
2010,605431,1555295
2010,605432,743886
2010,605501,1338089
2010,605502,5414951
2010,605503,19963424
2010,605504,12469596
2010,605505,3495
2010,605506,1336751
2010,605507,5898498
2010,605531,18615406
2010,605532,912919
2010,605533,9287
2010,615330,15697
2010,615400,4347759
2010,615431,236485
2010,615432,162285
2010,615501,27436
2010,615502,7608
2010,615503,3494
2010,615505,42053
2010,615506,26607
2010,615507,206826
2010,615508,5644807
2010,615509,85480
2010,615531,127360
2010,625330,85256
2010,625401,3789252
2010,625402,4419883
2010,625403,84398
2010,625431,761296
2010,625432,161651
2010,625433,140464
2010,625434,321999
2010,625435,5062138
2010,625437,373770
2010,625501,1048152
2010,625502,34942
2010,635330,2227388
2010,635400,1926505
2010,635432,149215
2010,635433,7030
2010,635434,1393620
2010,635435,447344
2010,635436,482593
2010,635502,103328
2010,635503,1549
2010,645331,801821
2010,645401,153457
2010,645410,280610
2010,645431,283926
2010,645432,289733
2011,445900,154324
2011,445931,455705
2011,445932,32746
2011,455900,325056
2011,455930,20641
2011,456001,108699
2011,456004,15660
2011,456031,25867
2011,465830,38881
2011,465901,5084091
2011,465902,22420
2011,465903,11791
2011,465904,1969673
2011,465932,22879
2011,465933,54462
2011,466001,1453173
2011,466002,8528
2011,466003,44480
2011,466004,10354
2011,466005,19843
2011,466031,8878
2011,466032,1034513
2011,466033,35132
2011,475800,44004
2011,475830,512553
2011,475900,2611333
2011,475931,20742
2011,475932,26187
2011,475933,134063
2011,476003,468523
2011,476004,1668696
2011,476005,27674
2011,476006,76959
2011,476007,35939
2011,476008,10064
2011,476009,3183
2011,476031,391796
2011,476032,133545
2011,476033,29117
2011,476034,87543
2011,476035,589768
2011,485700,40628
2011,485730,201159
2011,485800,1664896
2011,485831,2660019
2011,485832,101010
2011,485901,275136
2011,485902,191
2011,485931,3648
2011,485932,257218
2011,485933,4887
2011,485935,740215
2011,486001,56971
2011,486005,10442
2011,486031,14862
2011,486033,6479
2011,486034,696
2011,495700,105547
2011,495730,8298314
2011,495800,2814644
2011,495831,175773
2011,495832,770885
2011,495901,68396
2011,495931,57302
2011,495932,53768
2011,495933,11486
2011,495934,140090
2011,495935,11003
2011,495936,23388
2011,495937,234
2011,495938,36179
2011,496002,21878
2011,505700,3196613
2011,505730,5554594
2011,505800,15457484
2011,505831,339738
2011,505832,358272
2011,505901,5073
2011,505902,153215
2011,505903,104564
2011,505904,4197
2011,505905,7712
2011,505906,7487
2011,505907,56516
2011,505931,10116
2011,505932,95460
2011,505933,8092
2011,505934,8771
2011,515600,30566
2011,515630,1580504
2011,515700,32632342
2011,515730,24870589
2011,515801,169281
2011,515802,5598603
2011,515831,14823
2011,515832,1567
2011,515833,238680
2011,515901,55799
2011,515902,6516
2011,515903,34750
2011,515904,29723
2011,515905,1562944
2011,515906,435525
2011,515907,812746
2011,515908,276374
2011,515931,2444
2011,515932,3017
2011,515933,19540
2011,515934,1160
2011,515935,781007
2011,515936,636563
2011,515937,303609
2011,516001,822
2011,525600,1015098
2011,525630,12153126
2011,525701,4401549
2011,525702,23796038
2011,525703,1611822
2011,525731,3043132
2011,525732,5676280
2011,525733,3418287
2011,525801,316
2011,525802,1080842
2011,525803,261655
2011,525804,37134
2011,525805,1871464
2011,525806,1835584
2011,525807,2078322
2011,525831,43529
2011,525832,74890
2011,525833,607849
2011,525834,736230
2011,525835,25107
2011,525836,43693
2011,525837,4689
2011,525901,26423
2011,525902,697496
2011,525931,188413
2011,535530,326891
2011,535601,18709
2011,535602,1353793
2011,535631,1223487
2011,535632,4220786
2011,535633,83798
2011,535634,556354
2011,535635,30218
2011,535701,10928
2011,535702,1437462
2011,535703,749763
2011,535704,50960
2011,535705,933923
2011,535706,39740
2011,535707,100
2011,535731,153293
2011,535732,1709893
2011,535733,657110
2011,535734,330576
2011,535802,2965900
2011,535803,2383587
2011,535831,76191
2011,535832,6772
2011,535901,45028
2011,535902,3970
2011,535905,36165
2011,535906,7319
2011,535931,11290
2011,545530,807153
2011,545601,31156
2011,545602,3819300
2011,545631,1297887
2011,545632,950218
2011,545633,70517
2011,545701,2638304
2011,545702,6652578
2011,545703,597904
2011,545704,844
2011,545731,52967
2011,545732,43307177
2011,545733,540442
2011,545734,6096081
2011,545802,84051
2011,545803,1245577
2011,545804,30749
2011,555500,608248
2011,555531,42008
2011,555532,329535
2011,555600,4888976
2011,555630,7435662
2011,555701,1961840
2011,555702,28568
2011,555731,153986
2011,555732,867928
2011,555733,12817416
2011,565431,22541
2011,565501,1637055
2011,565502,76570
2011,565531,17497
2011,565533,189759
2011,565534,595038
2011,565602,2066213
2011,565603,84721
2011,565604,40147
2011,565632,44397
2011,565633,2077139
2011,565634,241718
2011,565635,217913
2011,565702,603344
2011,565703,212972
2011,565704,59949
2011,575432,148335
2011,575433,8604
2011,575501,476544
2011,575502,258988
2011,575531,28685
2011,575532,17001
2011,575601,679559
2011,575603,118987
2011,575604,167907
2011,575605,39809
2011,575632,27156
2011,575634,146968
2011,575635,1289477
2011,585400,14697
2011,585431,976338
2011,585432,49736
2011,585501,128044
2011,585502,89982
2011,585531,2598382
2011,585532,183160
2011,585601,1100351
2011,585602,15104
2011,585603,121641
2011,595400,684476
2011,595431,1860396
2011,595433,730310
2011,595434,1058
2011,595502,2020961
2011,595503,1091468
2011,595504,1048720
2011,595505,653786
2011,595506,7577
2011,595531,712145
2011,595532,519752
2011,595533,1467680
2011,605400,685815
2011,605431,3347549
2011,605432,1793246
2011,605501,1662408
2011,605502,8984810
2011,605503,17977391
2011,605504,6084936
2011,605506,611215
2011,605507,3190898
2011,605531,14191343
2011,605532,1060833
2011,605533,35663
2011,615330,60318
2011,615400,2896203
2011,615431,289143
2011,615432,21146
2011,615501,319142
2011,615504,108613
2011,615505,27051
2011,615506,74320
2011,615507,53196
2011,615508,3913297
2011,615531,133885
2011,625330,26173
2011,625401,4301004
2011,625402,2962294
2011,625403,195891
2011,625431,1468514
2011,625432,9056
2011,625433,2844
2011,625434,660123
2011,625435,2832894
2011,625437,776247
2011,625438,13220
2011,625501,1158523
2011,625502,297145
2011,625504,100719
2011,635330,527753
2011,635400,4938857
2011,635432,380091
2011,635433,21996
2011,635434,1912705
2011,635435,206863
2011,635436,918686
2011,635501,256358
2011,635502,179856
2011,645331,1306213
2011,645401,964563
2011,645403,148846
2011,645410,21183
2011,645431,45241
2011,645432,89094
2011,645433,51976
2011,645435,75819
2012,445900,180755
2012,445931,374597
2012,445932,10601
2012,446001,42354
2012,455900,389053
2012,455930,18124
2012,456001,90134
2012,456004,80133
2012,456031,25546
2012,456032,1632
2012,465901,3106474
2012,465902,6705
2012,465903,31383
2012,465904,1927181
2012,465931,5659
2012,465932,10852
2012,465933,2941
2012,466001,531752
2012,466002,635
2012,466003,42319
2012,466004,9917
2012,466005,5054
2012,466031,33243
2012,466032,2505197
2012,466033,315038
2012,466100,1405
2012,475730,39825
2012,475800,49462
2012,475830,444057
2012,475900,2127205
2012,475931,64925
2012,475932,24788
2012,475933,81341
2012,476002,6082
2012,476003,1752579
2012,476004,670277
2012,476005,21394
2012,476006,43277
2012,476007,69103
2012,476008,11892
2012,476009,1559
2012,476031,803991
2012,476032,329827
2012,476033,13189
2012,476034,72198
2012,476035,159971
2012,485700,8819
2012,485730,334375
2012,485800,2837891
2012,485831,3594132
2012,485832,43525
2012,485901,207148
2012,485931,86423
2012,485932,356776
2012,485933,12549
2012,485935,778783
2012,486001,49092
2012,486005,4724
2012,486031,10443
2012,486033,4517
2012,486034,510
2012,495700,94129
2012,495730,5281505
2012,495800,2112295
2012,495831,302550
2012,495832,727017
2012,495901,270629
2012,495902,59789
2012,495931,147126
2012,495932,110590
2012,495933,268662
2012,495934,593069
2012,495935,187157
2012,495936,92528
2012,495938,137944
2012,495939,58603
2012,496001,2358
2012,496002,9926
2012,505630,20707
2012,505700,3586115
2012,505730,5033005
2012,505800,5705338
2012,505831,172807
2012,505832,168221
2012,505901,139896
2012,505902,260453
2012,505903,34407
2012,505904,1108
2012,505905,6255
2012,505907,3641
2012,505909,2947
2012,505931,169734
2012,505932,70455
2012,505933,5130
2012,505934,770
2012,515630,3019668
2012,515700,23880589
2012,515730,12617016
2012,515801,101205
2012,515802,4659209
2012,515831,28646
2012,515832,1411
2012,515833,93230
2012,515901,130356
2012,515902,79069
2012,515903,232478
2012,515904,60093
2012,515905,561744
2012,515906,1285632
2012,515907,1567952
2012,515908,149400
2012,515931,5318
2012,515932,2129
2012,515933,17584
2012,515935,379969
2012,515936,410911
2012,515937,463860
2012,516001,225
2012,525600,1437890
2012,525630,15039603
2012,525701,3095732
2012,525702,33688630
2012,525703,2043764
2012,525731,2581693
2012,525732,11571656
2012,525733,2292364
2012,525802,536558
2012,525803,318409
2012,525804,46796
2012,525805,1157561
2012,525806,924773
2012,525807,2315994
2012,525831,6951
2012,525832,39653
2012,525833,705629
2012,525834,605622
2012,525835,14797
2012,525836,23727
2012,525901,28026
2012,525902,1085860
2012,525931,160643
2012,525932,5017
2012,526002,905
2012,526003,1029
2012,535500,15228
2012,535530,408672
2012,535601,31120
2012,535602,1610803
2012,535631,1245671
2012,535632,6664251
2012,535633,456062
2012,535634,1529138
2012,535635,3315
2012,535701,89695
2012,535702,648772
2012,535703,1380104
2012,535704,541448
2012,535705,579920
2012,535706,96564
2012,535707,5466
2012,535731,292054
2012,535732,7573726
2012,535733,3911708
2012,535734,1008527
2012,535801,108278
2012,535802,1039395
2012,535803,1539825
2012,535831,20370
2012,535832,30896
2012,535833,26189
2012,535834,58884
2012,535901,4719
2012,535902,1456
2012,535905,35677
2012,535932,3412
2012,545530,606738
2012,545601,43317
2012,545602,7000181
2012,545631,1455594
2012,545632,2202296
2012,545633,250216
2012,545701,2012666
2012,545702,3185453
2012,545703,426373
2012,545704,13292
2012,545731,2507
2012,545732,70029053
2012,545733,572402
2012,545734,13348870
2012,545802,140409
2012,545803,1151169
2012,545804,45843
2012,555500,472182
2012,555531,41118
2012,555532,1122588
2012,555600,1114212
2012,555630,5093642
2012,555701,3682381
2012,555702,43922
2012,555731,11188
2012,555732,51511
