"Species","Model","Coef.name","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","kld","log.center"
"Raja.binoculata","pos","Y2003",0.700103916972354,0.19119708980848,0.3268147228779,0.699191531968681,1.07815691160978,0.697500920998535,8.19994985045486e-13,4.88070230935238
"Raja.binoculata","pos","Y2005",0.547551919836358,0.198764036696313,0.162136267111193,0.545717352467779,0.943487882237369,0.542249069468753,1.60320951644314e-12,4.88070230935238
"Raja.binoculata","pos","Y2007",0.744580176824879,0.210307417375108,0.33600386336476,0.742942193148787,1.16223430404718,0.739762439196932,1.26825647638227e-12,4.88070230935238
"Raja.binoculata","pos","Y2009",0.544527598415974,0.199340259840548,0.155993526330778,0.543374737133096,0.939228368303168,0.541190661316202,9.31435832798201e-13,4.88070230935238
"Raja.binoculata","pos","Y2011",0.567071005075153,0.199319119314231,0.180298123740199,0.565334680743896,0.963714628615362,0.562036811539586,1.23868541258003e-12,4.88070230935238
"Raja.binoculata","pos","Y2013",0.482471698674432,0.222444893506515,0.0508947098890408,0.480566500400276,0.924688074142278,0.476833663733808,1.02004269548407e-12,4.88070230935238
"Raja.binoculata","pos","Y2015",0.6061725635307,0.200906883068822,0.214583291522076,0.604998873463396,1.0040144769898,0.602745680592437,1.076498451823e-12,4.88070230935238
"Raja.binoculata","binomial","cent.log.depth",-1.54165667312496,0.130644132016637,-1.80219548373465,-1.54029867799817,-1.28883495354548,-1.53756073539162,4.81351393918858e-13,4.88070230935238
"Raja.binoculata","binomial","cent.log.depth2",-0.296975491961447,0.105298832294689,-0.505461909537619,-0.296394897656051,-0.0918880439339077,-0.295219762978049,4.31809513115045e-14,4.88070230935238
"Raja.binoculata","binomial","Y1984",-2.79786811641626,0.316330023123877,-3.43703391698223,-2.79295973587045,-2.18550904660636,-2.78300108780885,2.28248219362045e-11,4.88070230935238
"Raja.binoculata","binomial","Y1987",0.517097824846367,0.194889131537274,0.13696347732714,0.516176258529675,0.901968524431966,0.514347424781607,2.85361791304921e-13,4.88070230935238
"Raja.binoculata","binomial","Y1990",-0.503714208044014,0.244652996231971,-0.98685765214831,-0.502897708668227,-0.0254855995164744,-0.50117689295797,6.62877144828831e-13,4.88070230935238
"Raja.binoculata","binomial","Y1993",0.0586305813130507,0.224069183369838,-0.378414787463162,0.057440205522524,0.50188811232926,0.0551547011343424,1.75512825541304e-12,4.88070230935238
"Raja.binoculata","binomial","Y1996",-0.161533095100098,0.235334340689426,-0.620856230531882,-0.162733814328295,0.304054306913499,-0.165007385209999,2.23524971511436e-12,4.88070230935238
"Raja.binoculata","binomial","Y1999",0.0506114837824167,0.240627793426288,-0.417003595112386,0.0486429581472684,0.529320952274947,0.0449085183222786,2.80266314474123e-12,4.88070230935238
"Raja.binoculata","binomial","Y2001",-0.327753414067346,0.272081665759339,-0.861884446950739,-0.328207899524555,0.208438394817877,-0.328929471034456,1.91561503089927e-12,4.88070230935238
"Raja.binoculata","binomial","Y2003",-0.00951953530657438,0.250362872545565,-0.496236253353503,-0.0116877668289603,0.489497230625394,-0.0158023207482469,5.03561753281155e-12,4.88070230935238
"Raja.binoculata","binomial","Y2005",-0.12349754565642,0.259025477897291,-0.628012113661246,-0.125454740771826,0.391966497197633,-0.129156298172424,4.50502902870261e-12,4.88070230935238
"Raja.binoculata","binomial","Y2007",-0.490785635305704,0.274158321301369,-1.0274232035955,-0.491961055853715,0.0519235057817502,-0.494098178496417,2.29724353824562e-12,4.88070230935238
"Raja.binoculata","binomial","Y2009",-0.218390182367622,0.270393464343498,-0.747543961150036,-0.219719452584436,0.317751699854987,-0.222209615198268,2.50027275833643e-12,4.88070230935238
"Raja.binoculata","binomial","Y2011",0.0814141103609583,0.275380761023491,-0.457177618123552,0.0799065616178252,0.628070321389416,0.0770631129881772,2.77755558544228e-12,4.88070230935238
"Raja.binoculata","binomial","Y2013",-0.391626500592877,0.299419677066844,-0.981931645249664,-0.39154201702502,0.197608115305874,-0.391215872641197,1.29525356930432e-12,4.88070230935238
"Raja.binoculata","binomial","Y2015",0.116630298799601,0.281838102975655,-0.437577888116704,0.115908306311178,0.673972726604268,0.114528200002643,5.48789764397196e-13,4.88070230935238
"Isopsetta.isolepis","pos","cent.log.depth",-2.32563978530767,0.373930972000397,-3.04499644565669,-2.3307437887015,-1.57679512119914,-2.34101424165221,1.12273404909548e-12,4.88070230935238
"Isopsetta.isolepis","pos","cent.log.depth2",-0.818542117342542,0.219865284339251,-1.23901422631732,-0.822453193750819,-0.375395318731779,-0.830346492602998,2.45915104230604e-12,4.88070230935238
"Isopsetta.isolepis","pos","Y1984",-0.603708256821595,0.240816475024145,-1.07916780568922,-0.603013119446223,-0.13314232396806,-0.602192365578119,3.91642368049785e-12,4.88070230935238
"Isopsetta.isolepis","binomial","cent.log.depth",-3.67006605599318,0.255544703221402,-4.18293965404969,-3.66624397073969,-3.17862614855478,-3.65852534130446,1.57770076650691e-12,4.88070230935238
"Isopsetta.isolepis","binomial","cent.log.depth2",-1.61566637607657,0.16524361990841,-1.94509453669053,-1.61397671884862,-1.29584153872913,-1.61056567705262,3.94396119047229e-13,4.88070230935238
"Isopsetta.isolepis","binomial","Y1984",-4.77289197516527,0.652997632653699,-6.14816118439179,-4.74350792058412,-3.55186559480714,-4.68038865418847,1.51094243323194e-10,4.88070230935238
"Pleurogrammus.monopterygius","pos","cent.log.depth",-1.22486683994071,0.177929269843174,-1.57315081141737,-1.22525233119451,-0.874773362812038,-1.22601114237608,2.98080998844802e-14,4.88070230935238
"Pleurogrammus.monopterygius","pos","cent.log.depth2",-1.12056835104852,0.272804958822297,-1.64457383099172,-1.12456577639533,-0.573356904236153,-1.1326113989748,1.43062056031802e-12,4.88070230935238
"Pleurogrammus.monopterygius","pos","Y1984",0.848771956853903,0.163421996196375,0.525683883488441,0.849397818219309,1.16805145650438,0.850627285646171,2.09516926987581e-12,4.88070230935238
"Pleurogrammus.monopterygius","binomial","cent.log.depth",-0.781256627816193,0.124374625640734,-1.02721969921622,-0.780666712427504,-0.538779035962056,-0.779470893328767,2.51197120843034e-14,4.88070230935238
"Pleurogrammus.monopterygius","binomial","cent.log.depth2",-1.61527132425895,0.163289445429352,-1.94481585976522,-1.61216511609946,-1.30301267952827,-1.6058831983214,3.42684244159216e-12,4.88070230935238
"Pleurogrammus.monopterygius","binomial","Y1984",-4.36396003921046,1.86635082720251,-8.2800668014506,-4.31794388684063,-0.700110643483898,-4.23813919756732,4.79394250438672e-10,4.88070230935238
"Bathyraja.interrupta","pos","cent.log.depth",-0.0864807509380747,0.0844719720381494,-0.254728013775943,-0.0856809717641974,0.0772138815077155,-0.0840610650432289,5.33142873217364e-13,4.88070230935238
"Bathyraja.interrupta","pos","cent.log.depth2",0.0665988767347975,0.104312253269156,-0.133860010310131,0.0651053375461367,0.275711535146509,0.0620957250391462,1.30338909357258e-12,4.88070230935238
"Bathyraja.interrupta","pos","Y1984",-0.705049082985099,0.304564761221447,-1.29869783879673,-0.706271563746173,-0.104295845348616,-0.708221987708814,2.22521096669618e-10,4.88070230935238
"Bathyraja.interrupta","pos","Y1987",-0.515008276124277,0.253840920520713,-1.01596001699362,-0.514348372967028,-0.0183213052428178,-0.513114865374142,2.05037733335049e-13,4.88070230935238
"Bathyraja.interrupta","pos","Y1990",0.308226697073602,0.250023668957554,-0.190513993020317,0.310614561898908,0.79368462056601,0.315583597776804,3.70765804316829e-12,4.88070230935238
"Bathyraja.interrupta","pos","Y1993",-0.114782652027018,0.345330579700842,-0.784611204240897,-0.117923691787652,0.572410496862784,-0.124315758381669,2.9619221444881e-12,4.88070230935238
"Bathyraja.interrupta","pos","Y1996",0.38452831338647,0.260856562749192,-0.138380183947375,0.387975283707213,0.889110157315553,0.395482552795507,2.26255372410387e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y1999",0.648818911034994,0.270877620501451,0.105595727268806,0.652350013606899,1.17344113965042,0.660140603764633,2.17321821981161e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y2001",0.254832138467365,0.286428352508124,-0.316482367566259,0.257229369865264,0.813185447441296,0.26239883434921,2.46742879301467e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y2003",0.55959628607784,0.290248329846285,-0.0234086625497761,0.563644452522816,1.12214511233988,0.572955121694022,2.74867248602702e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y2005",0.48985456676167,0.289206487079016,-0.0890495559643564,0.492787232323416,1.05381716155416,0.499506249767588,4.2649079656692e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y2007",0.464285387305014,0.298396898209966,-0.129915464205555,0.465929299320991,1.04954578074719,0.469597145962014,5.51565784182256e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y2009",0.490147087570714,0.29692773826916,-0.101137371964956,0.491761418862831,1.07269654233981,0.495352559397085,6.75573864665697e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y2011",0.465468401675478,0.308067305822636,-0.147146226693343,0.466792547816545,1.07078861299784,0.469689676882235,6.56314118669716e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y2013",0.459735390897398,0.315412503871573,-0.16354706739538,0.459368221841174,1.08312038349579,0.458022159175143,8.51558053121775e-11,4.88070230935238
"Bathyraja.interrupta","pos","Y2015",0.503751102067638,0.32005774373087,-0.128446398170995,0.503242244152622,1.13674432150524,0.501548393978791,9.02512102366547e-11,4.88070230935238
"Bathyraja.interrupta","binomial","cent.log.depth",1.88955541206248,0.119961091464388,1.65911378544582,1.88783594305462,2.12996559987235,1.88436585578741,7.40629085689821e-13,4.88070230935238
"Bathyraja.interrupta","binomial","cent.log.depth2",-0.963352257058011,0.134092995437829,-1.23263696004035,-0.961294043508589,-0.705596063228127,-0.957136108545193,1.8724018388238e-12,4.88070230935238
"Bathyraja.interrupta","binomial","Y1984",-4.01135051271034,1.87459894709464,-8.02875453679364,-3.95855355316513,-0.261576591399925,-3.87630254864016,2.09544688479722e-11,4.88070230935238
"Myoxocephalus.polyacanthocephalus","pos","cent.log.depth",-0.253060796435221,0.176788281991543,-0.596124357697241,-0.254488426322751,0.097839158425666,-0.257343364806916,1.97593775462705e-13,4.88070230935238
"Myoxocephalus.polyacanthocephalus","pos","cent.log.depth2",-0.308198857678404,0.11234011744769,-0.52524054076805,-0.309427363269111,-0.0841922204725532,-0.311898017277265,5.40473033235639e-13,4.88070230935238
"Myoxocephalus.polyacanthocephalus","pos","Y1984",0.748885290917148,0.130418054733534,0.474069968660601,0.754246335480258,0.993082916066175,0.764234569373151,3.77378340640148e-11,4.88070230935238
"Myoxocephalus.polyacanthocephalus","binomial","cent.log.depth",-2.08998903880641,0.194906286644833,-2.47874429503203,-2.08793245972725,-1.71290808633251,-2.08378066322589,4.55914300091379e-13,4.88070230935238
"Myoxocephalus.polyacanthocephalus","binomial","cent.log.depth2",-1.27040305700727,0.152054158355113,-1.5736341703707,-1.26881329877941,-0.976201273160351,-1.2656053047799,3.86553470939157e-13,4.88070230935238
"Myoxocephalus.polyacanthocephalus","binomial","Y1984",-5.68911622486256,2.51002801995092,-10.7139007850827,-5.66414336633128,-0.800860161601911,-5.61319524481931,3.34110906390565e-12,4.88070230935238
"Sebastes.borealis","pos","cent.log.depth",3.53771100831295,0.360394026610413,2.82428131656099,3.53946432572646,4.24079547834651,3.54302983354712,2.01728367060388e-13,4.88070230935238
"Sebastes.borealis","pos","cent.log.depth2",-2.08679428241916,0.256730483598771,-2.58841481340636,-2.08772601832939,-1.58050800179859,-2.08957204608902,6.40086775023691e-14,4.88070230935238
"Sebastes.borealis","pos","Y1984",1.16614679618971,0.230847590923268,0.715557470039893,1.16474386624046,1.62427609249339,1.16206546210999,1.29375130486217e-12,4.88070230935238
"Sebastes.borealis","binomial","cent.log.depth",13.2654615521381,0.740050555790168,11.8464790987602,13.2538424063552,14.752181334519,13.2304124867788,1.76443856607179e-12,4.88070230935238
"Sebastes.borealis","binomial","cent.log.depth2",-5.77624092113605,0.427602474948997,-6.62993200553472,-5.77143886743332,-4.94975426892112,-5.76175208772019,5.05188230141933e-13,4.88070230935238
"Sebastes.borealis","binomial","Y1984",-7.97958216730029,0.54084139587958,-9.04344864424536,-7.98269321417153,-6.89405760130238,-7.98576445772233,8.80687615026596e-11,4.88070230935238
"Sebastes.borealis","binomial","Y1987",1.36143234351161,0.256386948208352,0.859168785086661,1.36093059506998,1.86596812227637,1.35994195159855,5.62422020110995e-13,4.88070230935238
"Sebastes.borealis","binomial","Y1990",0.389092865555003,0.284164168126388,-0.171355056825135,0.389667044425786,0.945764577499935,0.390823879647733,2.08915990992822e-12,4.88070230935238
"Sebastes.borealis","binomial","Y1993",0.712124012316014,0.296676541524738,0.12625097890177,0.712808263028999,1.29355355377654,0.714193218196993,3.12378693246523e-12,4.88070230935238
"Sebastes.borealis","binomial","Y1996",1.02547607333293,0.294092381389382,0.445511923217268,1.02556973368851,1.60413108897967,1.02576703868227,1.76114949552711e-12,4.88070230935238
"Sebastes.borealis","binomial","Y1999",0.891001983375183,0.311258211537434,0.275798282363894,0.891423602645026,1.50304727422965,0.892292922764745,8.02742802152537e-13,4.88070230935238
"Sebastes.borealis","binomial","Y2001",1.2477859474862,0.389826841140091,0.476029111868799,1.24915010083659,2.01121313819142,1.25196507062967,2.89929552760591e-12,4.88070230935238
"Sebastes.borealis","binomial","Y2003",0.836240868404892,0.342605728251604,0.154130253654157,0.838221394451769,1.50653487000236,0.842107403099675,3.54408973587957e-12,4.88070230935238
"Sebastes.borealis","binomial","Y2005",1.14820119621302,0.33859448486474,0.475512642165747,1.14922341911807,1.81419597614246,1.15123477402569,5.90332023216029e-12,4.88070230935238
"Sebastes.borealis","binomial","Y2007",1.00281347146283,0.350707308113376,0.304111173061247,1.00448764404264,1.69129563576332,1.00779663318944,9.30185745205166e-12,4.88070230935238
"Sebastes.borealis","binomial","Y2009",1.47884555799863,0.35743035485787,0.763167342052256,1.48158345784179,2.17819904585015,1.48668798276052,1.85987264052044e-11,4.88070230935238
"Sebastes.borealis","binomial","Y2011",0.904569696733017,0.381927224800327,0.13982184721414,0.907816109203238,1.65028957349173,0.91399174248716,1.20868762562271e-11,4.88070230935238
"Sebastes.borealis","binomial","Y2013",1.28094885111112,0.395910272311861,0.487398986667309,1.28461289213718,2.05331121848951,1.29170436378708,1.3808674244904e-11,4.88070230935238
"Sebastes.borealis","binomial","Y2015",1.17688057724184,0.38371092420697,0.405622977592713,1.18066502554806,1.92641120702555,1.18796736483467,3.02519952215118e-11,4.88070230935238
"Sebastes.zacentrus","pos","cent.log.depth",3.63354555744113,0.6502397554478,2.34608776779687,3.63712793996768,4.90001245717366,3.64436064964433,4.2012944351036e-14,4.88070230935238
"Sebastes.zacentrus","pos","cent.log.depth2",-5.81047744130217,0.714073302241244,-7.196670445873,-5.81602579529573,-4.39397722523131,-5.82711451610095,1.39349236430157e-13,4.88070230935238
"Sebastes.zacentrus","pos","Y1984",0.543818751327889,0.43432238988064,-0.30660144433043,0.542248111029011,1.40194195422018,0.539289575987297,1.30926889453164e-11,4.88070230935238
"Sebastes.zacentrus","binomial","cent.log.depth",3.20156432124643,0.391892443044685,2.44882292134419,3.19582678419511,3.98759461064235,3.18425812678385,1.58748263126001e-12,4.88070230935238
"Sebastes.zacentrus","binomial","cent.log.depth2",-6.70093810051185,0.48118238634934,-7.67049717890677,-6.69233401937331,-5.77938175337366,-6.67495626852845,2.46272578440012e-12,4.88070230935238
"Sebastes.zacentrus","binomial","Y1984",-2.03704324591391,7.38581259019448,-16.6401604339066,-2.06107377207017,12.6894949991978,-2.10201109250456,5.71273518052044e-12,4.88070230935238
"Sebastes.variegatus","pos","cent.log.depth",-0.746669131435328,0.35425977311035,-1.44942353514835,-0.744285215775286,-0.0577172024205173,-0.739471553585214,1.44638597375428e-13,4.88070230935238
"Sebastes.variegatus","pos","cent.log.depth2",-1.89155016965943,0.433808471999131,-2.73718775111376,-1.89369140871067,-1.0348625903482,-1.89797770038677,5.19154685768947e-14,4.88070230935238
"Sebastes.variegatus","pos","Y1984",0.599088279931217,0.162681100012367,0.273638720243898,0.600858296037513,0.91416888602524,0.604135793540038,3.80122872824809e-12,4.88070230935238
"Sebastes.variegatus","binomial","cent.log.depth",-0.196118389262208,0.186915611898236,-0.558727394297094,-0.197651801036628,0.174924546343229,-0.200722140629898,1.9731813669431e-13,4.88070230935238
"Sebastes.variegatus","binomial","cent.log.depth2",-2.84238975533357,0.246311155654446,-3.33856621010698,-2.83803647126494,-2.37049958800911,-2.82923888816161,2.58390787018823e-12,4.88070230935238
"Sebastes.variegatus","binomial","Y1984",-1.90432543273014,7.65820671195839,-17.0279268443519,-1.90718486755392,13.211961622171,-1.91125947139417,1.76959715013941e-12,4.88070230935238
"Bathyraja.aleutica","pos","cent.log.depth",-0.311153671382914,0.114264281007126,-0.540283203261933,-0.309515863605842,-0.091228292194757,-0.306216795617745,9.61939833789557e-13,4.88070230935238
"Bathyraja.aleutica","pos","cent.log.depth2",-0.60314242553399,0.120075804083406,-0.834284934284961,-0.604732129144035,-0.362833238302058,-0.607927314080793,8.52791813751352e-13,4.88070230935238
"Bathyraja.aleutica","pos","Y1984",1.47049434883542,0.0803793757810315,1.31045112027969,1.47122544680013,1.62635891597348,1.47268110332639,2.02769380473437e-12,4.88070230935238
"Bathyraja.aleutica","binomial","cent.log.depth",1.90202415772311,0.124159449807127,1.66411307226263,1.90002598347829,2.15157864868452,1.89599514566643,1.44759440122295e-12,4.88070230935238
"Bathyraja.aleutica","binomial","cent.log.depth2",-0.942503695945392,0.124459651840607,-1.19211376764237,-0.940706660181272,-0.702981973691203,-0.937077611384025,1.41732595313267e-12,4.88070230935238
"Bathyraja.aleutica","binomial","Y1984",-4.00882816076724,0.657595018945253,-5.41435480921351,-3.98338601671157,-2.74353935808131,-3.93930630987214,1.14506415158064e-09,4.88070230935238
"Bathyraja.aleutica","binomial","Y1987",-0.185392358017045,0.346994349070767,-0.864642599001167,-0.187597959168241,0.507142121845537,-0.191028578074735,9.69400203924488e-12,4.88070230935238
"Bathyraja.aleutica","binomial","Y1990",-0.237305774688268,0.419721186861226,-1.03711669611468,-0.248143046381775,0.628435460735829,-0.266641200874639,4.56372832341121e-11,4.88070230935238
"Bathyraja.aleutica","binomial","Y1993",-2.37218113618849,0.708220001370671,-3.85813604370166,-2.33954700065991,-1.06088880702927,-2.26956966748992,3.28328590262898e-11,4.88070230935238
"Bathyraja.aleutica","binomial","Y1996",0.0787945315724406,0.479411628225879,-0.835819009439547,0.0639618369676851,1.07961368728327,0.0376609430680446,1.06601021892332e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y1999",0.905448169612561,0.493108025668597,-0.056117085901401,0.894895677541509,1.92779289425051,0.876717823074689,3.03799263711571e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y2001",0.338715969533516,0.55205601583372,-0.743216964210458,0.329778760965258,1.47369400912398,0.31494729945805,2.2222231865374e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y2003",1.09872042440734,0.54304189461325,0.0229784368309884,1.09103971019494,2.21761907644208,1.0777585901088,2.36413071552545e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y2005",1.09753293101482,0.564205388257171,-0.0434836695565786,1.09817032803438,2.23874560974646,1.10061349333176,1.98976233256045e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y2007",0.81374292580661,0.587926788918448,-0.380152832778945,0.816301323359663,1.99795057571901,0.822319950109706,2.32547693758124e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y2009",0.885752371290759,0.606093288525388,-0.323724782933862,0.879850558636894,2.13088966455213,0.87081213167529,2.0038781691271e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y2011",1.06454481235879,0.623613341239344,-0.182146220015433,1.05926039898157,2.34395393658124,1.05148203415542,2.06539063673708e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y2013",1.26230881720598,0.643055985896511,0.00264316597617875,1.24784196240625,2.60433844939836,1.2237182026379,4.03048451772721e-10,4.88070230935238
"Bathyraja.aleutica","binomial","Y2015",1.54377173326311,0.649468254785359,0.263040827698309,1.53096078584335,2.89635424597406,1.50948206686382,3.64704419728438e-10,4.88070230935238
"Parophrys.vetulus","pos","cent.log.depth",-1.84483609794709,0.204131730090103,-2.24362900412856,-1.84559370256403,-1.44223054640471,-1.84708675166056,4.26293874941211e-14,4.88070230935238
"Parophrys.vetulus","pos","cent.log.depth2",-0.918356422953702,0.171584664746788,-1.25055445651277,-0.919981498166402,-0.577069010599074,-0.923242603236354,2.25315582931987e-13,4.88070230935238
"Parophrys.vetulus","pos","Y1984",0.0948539964353477,0.177889452889182,-0.266547352905578,0.0983018605590201,0.437322728293023,0.105078744488048,1.44173655083684e-11,4.88070230935238
"Parophrys.vetulus","binomial","cent.log.depth",-1.84895440055354,0.150742790646482,-2.14971259673625,-1.84733373946742,-1.55738964269055,-1.84406243034994,5.08124987721593e-13,4.88070230935238
"Parophrys.vetulus","binomial","cent.log.depth2",-0.951338340335684,0.133908742785653,-1.21870261351873,-0.949825808710289,-0.692539829831374,-0.946773618583977,5.10794720229274e-13,4.88070230935238
"Parophrys.vetulus","binomial","Y1984",-2.75779710947357,0.851710422115312,-4.54066437205982,-2.74677224410521,-1.05294545974173,-2.73435606641959,4.74771592601507e-11,4.88070230935238
"Zaprora.silenus","pos","cent.log.depth",0.367308432617744,0.152252503795399,0.065131641189042,0.368416031073002,0.663149958754299,0.370704746474647,1.61941711499228e-13,4.88070230935238
"Zaprora.silenus","pos","cent.log.depth2",-1.23761471775951,0.193041029161386,-1.60283031194288,-1.24254877501107,-0.844444756166676,-1.2526585151168,1.93950976069601e-12,4.88070230935238
"Zaprora.silenus","pos","Y1984",-0.0195187502924637,3.05275466975794,-6.48769839958698,-0.0252010900099103,6.54250017368073,-0.00459409281651814,5.03142458602374e-08,4.88070230935238
"Zaprora.silenus","binomial","cent.log.depth",-0.790398440475966,0.126759658746095,-1.03919459968761,-0.790426220498481,-0.541662312988159,-0.790459125808537,3.45476174653244e-15,4.88070230935238
"Zaprora.silenus","binomial","cent.log.depth2",-1.35464495917665,0.157861615962118,-1.67415201445006,-1.35129723662068,-1.05370822080726,-1.34452328729165,4.58207076165996e-12,4.88070230935238
"Zaprora.silenus","binomial","Y1984",-1.9251399581933,4.58363719579654,-11.3824456308805,-1.99127127735669,7.88234489973901,-2.07740449353763,1.95644754144233e-11,4.88070230935238
"Albatrossia.pectoralis","pos","cent.log.depth",7.93723011724579,0.945653499242899,6.001413965853,7.96507969731345,9.71973937406034,8.02215539764433,1.37756656007634e-11,4.88070230935238
"Albatrossia.pectoralis","pos","cent.log.depth2",-2.43208929464972,0.454288274261853,-3.29710941678552,-2.44200960197305,-1.51049458848161,-2.46227004096473,7.05368790397932e-12,4.88070230935238
"Albatrossia.pectoralis","pos","Y1984",-1.77580890967917,2.73664118554133,-7.66281811740075,-1.74811093494642,3.98918404009395,-1.71053534664898,2.52493725911836e-07,4.88070230935238
"Albatrossia.pectoralis","binomial","cent.log.depth",11.0860248892981,3.10157848797609,5.47740841270858,10.9089078628886,17.6686045228182,10.5395765097682,2.83407027869631e-11,4.88070230935238
"Albatrossia.pectoralis","binomial","cent.log.depth2",2.00441970173641,1.77395129657816,-1.67156576601355,2.07168359828653,5.30151274622791,2.20897865634057,1.67225292368695e-11,4.88070230935238
"Albatrossia.pectoralis","binomial","Y1984",-14.2820968786677,4.10230818804451,-22.367185903267,-14.2718969683237,-6.26088044216871,-14.2510643380432,3.37771965967414e-15,4.88070230935238
"Sebastes.brevispinis","pos","cent.log.depth",1.39149065485404,0.32207873098975,0.750076761353655,1.39454656762101,2.01536050153358,1.40060500635702,1.97996644786942e-14,4.88070230935238
"Sebastes.brevispinis","pos","cent.log.depth2",-2.9942432811656,0.413233076536466,-3.79495454127849,-2.99795810808701,-2.17287162876293,-3.00539966885463,2.44460057301289e-13,4.88070230935238
"Sebastes.brevispinis","pos","Y1984",0.959747179651158,0.210704417216905,0.543577746187479,0.960332144670491,1.37234979143706,0.961586618346453,4.57503516899249e-12,4.88070230935238
"Sebastes.brevispinis","binomial","cent.log.depth",1.2174133239545,0.252850465512909,0.731578838744775,1.2137520146212,1.72447639339306,1.20637541607312,1.66533466939251e-12,4.88070230935238
"Sebastes.brevispinis","binomial","cent.log.depth2",-3.59432292495032,0.323505216415745,-4.24894239513839,-3.58750270880951,-2.97756858457687,-3.57371389357257,3.94206401753844e-12,4.88070230935238
"Sebastes.brevispinis","binomial","Y1984",-2.80325038429751,2.70256906472958,-8.26417338686471,-2.84990635276368,2.91845438277043,-2.9098294594507,3.59090165407819e-12,4.88070230935238
"Clupea.pallasi","pos","cent.log.depth",-2.03646675192125,0.233172197941268,-2.49275381763386,-2.03696029646291,-1.57780311541836,-2.03788776347197,6.12601217762128e-14,4.88070230935238
"Clupea.pallasi","pos","cent.log.depth2",-0.270086573755948,0.203895680663607,-0.667073838569062,-0.271279959124726,0.133131477912566,-0.273656997644999,1.11827608184508e-14,4.88070230935238
"Clupea.pallasi","pos","Y1984",-0.893289340982836,0.225493265740007,-1.34530143207168,-0.890247380323361,-0.458967329111802,-0.88470988136113,1.76095090566154e-12,4.88070230935238
"Clupea.pallasi","binomial","cent.log.depth",-0.646211002426284,0.14396026424723,-0.930476708922336,-0.645684950643816,-0.365132804939866,-0.644628937975453,2.00889029136144e-15,4.88070230935238
"Clupea.pallasi","binomial","cent.log.depth2",0.010677941030954,0.117618371330499,-0.221693658033077,0.0111527553001715,0.240211383870219,0.0121178280413798,2.98434972523796e-14,4.88070230935238
"Clupea.pallasi","binomial","Y1984",-5.11358486088706,3.60445816625083,-12.6262942654171,-5.04167295842312,2.00420125795099,-4.91496622069876,2.92045069618979e-10,4.88070230935238
"Lyopsetta.exilis","pos","cent.log.depth",1.12880558685956,0.274052771279566,0.580893267585185,1.13208832938076,1.65814889830098,1.13868230294975,8.77329307541878e-13,4.88070230935238
"Lyopsetta.exilis","pos","cent.log.depth2",-0.555169574581024,0.308287516766823,-1.15201042896287,-0.558144390647344,0.0583649994223518,-0.564089684310351,3.29418104975993e-13,4.88070230935238
"Lyopsetta.exilis","pos","Y1984",-2.57915483505952,0.180869466439456,-2.93875269804988,-2.57778021195399,-2.22741816341136,-2.57501832318267,5.246724161896e-12,4.88070230935238
"Lyopsetta.exilis","binomial","cent.log.depth",6.18193784609716,0.448741168587154,5.3248519884565,6.17354154978652,7.08753298878644,6.15655759907205,2.76110534306236e-12,4.88070230935238
"Lyopsetta.exilis","binomial","cent.log.depth2",-5.57809998873092,0.418826536288912,-6.42538809169099,-5.5693716561886,-4.77925559945684,-5.55171189200561,4.39492945222204e-12,4.88070230935238
"Lyopsetta.exilis","binomial","Y1984",-7.33729327012038,1.80338515524239,-11.0809838877877,-7.29985924299763,-3.76355858224542,-7.22046986948638,5.57018014959643e-12,4.88070230935238
"Lyopsetta.exilis","binomial","Y1987",0.000727714970859926,0.49411209980807,-0.987255405000339,0.00597604135613198,0.959359299851584,0.0168478511012142,1.91809085278696e-11,4.88070230935238
"Lyopsetta.exilis","binomial","Y1990",1.21007695168921,0.501037398986517,0.216985092370898,1.20978909148752,2.20208973517467,1.20865798843511,1.28549886441915e-11,4.88070230935238
"Lyopsetta.exilis","binomial","Y1993",1.95978671410478,0.556411677667389,0.852313598173845,1.95979881052515,3.06401107673214,1.95894987888332,6.20544130446068e-11,4.88070230935238
"Lyopsetta.exilis","binomial","Y1996",1.82698802826608,0.607817199082348,0.620262818696012,1.82532982662434,3.04125848897077,1.82189614125178,8.86857304750104e-11,4.88070230935238
"Lyopsetta.exilis","binomial","Y1999",2.06570145314157,0.654426656020229,0.761685117694593,2.06506094026199,3.37072417945248,2.06323775064622,1.11336045611713e-10,4.88070230935238
