"MASTER_ID","LONGITUDE","LATITUDE","LonUTMAlbers","LatUTMAlbers","Area"
62952,-154.73485,57.50485,-282.3299019,5857.899753,13
63185,-154.76869,57.52256,-284.2075419,5860.014899,13
63186,-154.73522,57.52276,-282.2146031,5859.900222,13
63421,-154.76908,57.54047,-284.0922806,5862.015335,13
63422,-154.73559,57.54067,-282.0993073,5861.900656,13
63423,-154.70211,57.54086,-280.1063362,5861.785935,13
63666,-154.76947,57.55838,-283.9770224,5864.015737,13
63667,-154.73597,57.55858,-281.9840148,5863.901056,13
63668,-154.70247,57.55877,-279.9910092,5863.786332,13
63669,-154.66896,57.55896,-277.9980058,5863.671567,13
63670,-154.63546,57.55913,-276.0050045,5863.55676,13
63907,-154.76985,57.57629,-283.8617674,5866.016105,13
63908,-154.73634,57.57649,-281.8687253,5865.901421,13
63909,-154.70282,57.57668,-279.8756853,5865.786695,13
63910,-154.6693,57.57687,-277.8826474,5865.671928,13
63911,-154.63578,57.57704,-275.8896116,5865.557119,13
63912,-154.60227,57.57721,-273.8965779,5865.442268,13
64148,-154.77024,57.59419,-283.7465157,5868.016437,13
64149,-154.73671,57.5944,-281.753439,5867.901751,13
64150,-154.70317,57.59459,-279.7603644,5867.787023,13
64151,-154.66964,57.59478,-277.767292,5867.672254,13
64152,-154.63611,57.59495,-275.7742216,5867.557442,13
64153,-154.60257,57.59512,-273.7811534,5867.442589,13
64387,-154.77063,57.6121,-283.6312671,5870.016735,13
64388,-154.73708,57.6123,-281.6381559,5869.902047,13
64389,-154.70353,57.6125,-279.6450467,5869.787317,13
64390,-154.66998,57.61268,-277.6519396,5869.672545,13
64391,-154.63643,57.61286,-275.6588347,5869.557731,13
64392,-154.60288,57.61303,-273.6657319,5869.442876,13
64393,-154.56932,57.61319,-271.6726312,5869.327979,13
64394,-154.53577,57.61333,-269.6795328,5869.21304,13
64628,-154.77102,57.63001,-283.5160218,5872.016999,13
64629,-154.73745,57.63021,-281.5228759,5871.902308,13
64630,-154.70389,57.63041,-279.529732,5871.787576,13
64631,-154.67032,57.63059,-277.5365903,5871.672802,13
64632,-154.63675,57.63077,-275.5434507,5871.557986,13
64633,-154.60318,57.63094,-273.5503133,5871.443128,13
64634,-154.56961,57.63109,-271.557178,5871.328228,13
64635,-154.53604,57.63124,-269.5640449,5871.213287,13
64636,-154.50247,57.63138,-267.5709139,5871.098304,13
64637,-154.4689,57.63151,-265.5777852,5870.983279,13
64875,-154.77141,57.64792,-283.4007797,5874.017228,13
64876,-154.73783,57.64812,-281.407599,5873.902535,13
64877,-154.70424,57.64831,-279.4144205,5873.7878,13
64878,-154.67066,57.6485,-277.4212441,5873.673024,13
64879,-154.63707,57.64868,-275.4280698,5873.558205,13
64880,-154.60349,57.64884,-273.4348976,5873.443345,13
64881,-154.5699,57.649,-271.4417276,5873.328443,13
64882,-154.53631,57.64915,-269.4485598,5873.2135,13
64883,-154.50273,57.64929,-267.4553941,5873.098515,13
64884,-154.46914,57.64942,-265.4622307,5872.983488,13
64885,-154.43555,57.64954,-263.4690695,5872.868419,13
65137,-154.7718,57.66582,-283.2855407,5876.017422,13
65138,-154.7382,57.66603,-281.2923254,5875.902726,13
65139,-154.7046,57.66622,-279.2991121,5875.787989,13
65140,-154.671,57.66641,-277.3059009,5875.673211,13
65141,-154.63739,57.66658,-275.3126919,5875.55839,13
65142,-154.60379,57.66675,-273.3194849,5875.443528,13
65143,-154.57019,57.66691,-271.3262802,5875.328624,13
65144,-154.53658,57.66706,-269.3330776,5875.213678,13
65145,-154.50298,57.6672,-267.3398772,5875.09869,13
65146,-154.46938,57.66733,-265.3466789,5874.983661,13
65147,-154.43577,57.66745,-263.3534829,5874.86859,13
65148,-154.40217,57.66757,-261.3602892,5874.753478,13
65149,-154.36856,57.66767,-259.3670976,5874.638323,13
65386,-154.77219,57.68373,-283.1703051,5878.017581,13
65387,-154.73857,57.68393,-281.1770549,5877.902883,13
65388,-154.70495,57.68413,-279.1838068,5877.788144,13
65389,-154.67134,57.68431,-277.1905608,5877.673363,13
65390,-154.63772,57.68449,-275.1973169,5877.55854,13
65391,-154.6041,57.68466,-273.2040752,5877.443675,13
65392,-154.57048,57.68482,-271.2108356,5877.328769,13
65393,-154.53686,57.68497,-269.2175982,5877.213821,13
65394,-154.50324,57.68511,-267.224363,5877.098831,13
65395,-154.46961,57.68524,-265.23113,5876.9838,13
65396,-154.43599,57.68536,-263.2378991,5876.868727,13
65397,-154.40237,57.68547,-261.2446705,5876.753612,13
65398,-154.36875,57.68558,-259.2514442,5876.638455,13
65399,-154.33513,57.68567,-257.2582201,5876.523257,13
65637,-154.77258,57.70164,-283.0550726,5880.017705,13
65638,-154.73895,57.70184,-281.0617876,5879.903005,13
65639,-154.70531,57.70204,-279.0685046,5879.788263,13
65640,-154.67168,57.70222,-277.0752238,5879.67348,13
65641,-154.63804,57.7024,-275.0819451,5879.558655,13
65642,-154.6044,57.70257,-273.0886685,5879.443788,13
65643,-154.57077,57.70272,-271.095394,5879.328879,13
65644,-154.53713,57.70287,-269.1021217,5879.213929,13
65645,-154.50349,57.70301,-267.1088516,5879.098937,13
65646,-154.46985,57.70315,-265.1155837,5878.983904,13
65647,-154.43621,57.70327,-263.122318,5878.868828,13
65648,-154.40258,57.70338,-261.1290545,5878.753711,13
65649,-154.36894,57.70348,-259.1357933,5878.638552,13
65650,-154.3353,57.70358,-257.1425343,5878.523352,13
65651,-154.30166,57.70367,-255.1492776,5878.40811,13
65652,-154.26802,57.70374,-253.1560232,5878.292826,13
65888,-154.80663,57.71933,-284.9331654,5882.132455,13
65889,-154.77297,57.71954,-282.9398434,5882.017794,13
65890,-154.73932,57.71975,-280.9465234,5881.903092,13
65891,-154.70567,57.71994,-278.9532056,5881.788348,13
65892,-154.67202,57.72013,-276.9598898,5881.673562,13
65893,-154.63836,57.7203,-274.9665762,5881.558735,13
65894,-154.60471,57.72047,-272.9732647,5881.443866,13
65895,-154.57105,57.72063,-270.9799553,5881.328955,13
65896,-154.5374,57.72078,-268.9866481,5881.214002,13
65897,-154.50375,57.72092,-266.9933431,5881.099008,13
65898,-154.47009,57.72105,-265.0000403,5880.983972,13
65899,-154.43644,57.72117,-263.0067396,5880.868895,13
65900,-154.40278,57.72129,-261.0134412,5880.753775,13
65901,-154.36912,57.72139,-259.0201451,5880.638614,13
65902,-154.33547,57.72149,-257.0268511,5880.523412,13
65903,-154.30181,57.72157,-255.0335595,5880.408167,13
65904,-154.26816,57.72165,-253.0402701,5880.292881,13
65905,-154.2345,57.72172,-251.0469831,5880.177554,13
66133,-154.80704,57.73724,-284.8179744,5884.132511,13
66134,-154.77337,57.73745,-282.8246174,5884.017848,13
66135,-154.7397,57.73765,-280.8312625,5883.903144,13
66136,-154.70603,57.73785,-278.8379097,5883.788397,13
66137,-154.67236,57.73803,-276.844559,5883.673609,13
66138,-154.63869,57.73821,-274.8512104,5883.55878,13
66139,-154.60502,57.73838,-272.8578639,5883.443908,13
66140,-154.57134,57.73854,-270.8645196,5883.328995,13
66141,-154.53767,57.73869,-268.8711774,5883.214041,13
66142,-154.504,57.73883,-266.8778374,5883.099044,13
66143,-154.47033,57.73896,-264.8844996,5882.984006,13
66144,-154.43666,57.73908,-262.891164,5882.868926,13
66145,-154.40298,57.73919,-260.8978306,5882.753805,13
66146,-154.36931,57.7393,-258.9044994,5882.638642,13
66147,-154.33564,57.73939,-256.9111705,5882.523437,13
66148,-154.30197,57.73948,-254.9178439,5882.40819,13
66149,-154.26829,57.73956,-252.9245195,5882.292902,13
66150,-154.23462,57.73962,-250.9311975,5882.177572,13
66151,-154.20094,57.73968,-248.9378777,5882.0622,13
66386,-154.80744,57.75514,-284.7027867,5886.132533,13
66387,-154.77376,57.75536,-282.7093947,5886.017868,13
66388,-154.74007,57.75556,-280.7160048,5885.903161,13
66389,-154.70639,57.75575,-278.7226169,5885.788412,13
66390,-154.6727,57.75594,-276.7292312,5885.673622,13
66391,-154.63901,57.75612,-274.7358476,5885.55879,13
66392,-154.60532,57.75629,-272.7424661,5885.443916,13
66393,-154.57163,57.75644,-270.7490867,5885.329001,13
66394,-154.53795,57.75659,-268.7557095,5885.214044,13
66395,-154.50426,57.75673,-266.7623345,5885.099045,13
66396,-154.47057,57.75687,-264.7689616,5884.984005,13
66397,-154.43688,57.75699,-262.775591,5884.868923,13
66398,-154.40319,57.7571,-260.7822226,5884.753799,13
66399,-154.3695,57.75721,-258.7888564,5884.638633,13
66400,-154.33581,57.7573,-256.7954925,5884.523426,13
66401,-154.30212,57.75739,-254.8021308,5884.408178,13
66402,-154.26843,57.75746,-252.8087714,5884.292887,13
66403,-154.23474,57.75753,-250.8154143,5884.177555,13
66404,-154.20105,57.75759,-248.8220595,5884.062182,13
66405,-154.16736,57.75764,-246.8287071,5883.946766,13
66637,-154.80785,57.77305,-284.5876022,5888.132519,13
66638,-154.77415,57.77326,-282.5941752,5888.017852,13
66639,-154.74045,57.77347,-280.6007502,5887.903142,13
66640,-154.70674,57.77366,-278.6073273,5887.788391,13
66641,-154.67304,57.77385,-276.6139065,5887.673599,13
66642,-154.63933,57.77402,-274.6204878,5887.558764,13
66643,-154.60563,57.77419,-272.6270712,5887.443888,13
66644,-154.57192,57.77435,-270.6336568,5887.328971,13
66645,-154.53822,57.7745,-268.6402445,5887.214012,13
66646,-154.50451,57.77464,-266.6468344,5887.099011,13
66647,-154.47081,57.77477,-264.6534265,5886.983968,13
66648,-154.4371,57.77489,-262.6600208,5886.868884,13
66649,-154.40339,57.77501,-260.6666173,5886.753758,13
66650,-154.36969,57.77511,-258.673216,5886.63859,13
66651,-154.33598,57.77521,-256.679817,5886.523381,13
66652,-154.30227,57.77529,-254.6864202,5886.40813,13
66653,-154.26856,57.77537,-252.6930257,5886.292838,13
66654,-154.23486,57.77544,-250.6996336,5886.177504,13
66655,-154.20115,57.7755,-248.7062437,5886.062128,13
66656,-154.16744,57.77555,-246.7128561,5885.94671,13
66891,-154.80826,57.79095,-284.4724211,5890.132471,13
66892,-154.77454,57.79117,-282.478959,5890.017801,13
66893,-154.74082,57.79137,-280.4854989,5889.903089,13
66894,-154.7071,57.79157,-278.4920409,5889.788336,13
66895,-154.67338,57.79175,-276.4985849,5889.673541,13
66896,-154.63966,57.79193,-274.5051311,5889.558704,13
66897,-154.60594,57.7921,-272.5116794,5889.443826,13
66898,-154.57221,57.79226,-270.5182298,5889.328906,13
66899,-154.53849,57.79241,-268.5247824,5889.213944,13
66900,-154.50477,57.79255,-266.5313372,5889.098941,13
66901,-154.47105,57.79268,-264.5378941,5888.983896,13
66902,-154.43732,57.7928,-262.5444533,5888.86881,13
66903,-154.4036,57.79291,-260.5510146,5888.753682,13
66904,-154.36987,57.79302,-258.5575782,5888.638512,13
66905,-154.33615,57.79311,-256.5641441,5888.523301,13
66906,-154.30243,57.7932,-254.5707122,5888.408047,13
66907,-154.2687,57.79328,-252.5772825,5888.292753,13
66908,-154.23498,57.79334,-250.5838552,5888.177417,13
66909,-154.20125,57.7934,-248.5904302,5888.062039,13
66910,-154.16753,57.79345,-246.5970075,5887.946619,13
66911,-154.1338,57.79349,-244.6035871,5887.831158,13
67146,-154.80868,57.80886,-284.3572434,5892.132387,13
67147,-154.77494,57.80907,-282.363746,5892.017714,13
67148,-154.7412,57.80928,-280.3702508,5891.903,13
67149,-154.70746,57.80947,-278.3767576,5891.788245,13
67150,-154.67372,57.80966,-276.3832665,5891.673447,13
67151,-154.63998,57.80983,-274.3897775,5891.558608,13
67152,-154.60624,57.81,-272.3962906,5891.443728,13
67153,-154.57251,57.81016,-270.4028058,5891.328806,13
67154,-154.53877,57.81031,-268.4093232,5891.213842,13
67155,-154.50502,57.81045,-266.4158428,5891.098836,13
67156,-154.47128,57.81058,-264.4223646,5890.983789,13
67157,-154.43754,57.81071,-262.4288885,5890.868701,13
67158,-154.4038,57.81082,-260.4354147,5890.75357,13
67159,-154.37006,57.81092,-258.4419431,5890.638398,13
67160,-154.33632,57.81102,-256.4484737,5890.523185,13
67161,-154.30258,57.8111,-254.4550066,5890.40793,13
67162,-154.26884,57.81118,-252.4615418,5890.292633,13
67163,-154.2351,57.81125,-250.4680793,5890.177294,13
67164,-154.20135,57.81131,-248.474619,5890.061914,13
67165,-154.16761,57.81136,-246.4811611,5889.946492,13
67166,-154.13387,57.8114,-244.4877056,5889.831029,13
67167,-154.10013,57.81143,-242.4942524,5889.715524,13
67168,-154.06638,57.81145,-240.5008015,5889.599978,13
67400,-154.80909,57.82676,-284.2420689,5894.132267,13
67401,-154.77533,57.82698,-282.2485363,5894.017593,13
67402,-154.74158,57.82718,-280.2550058,5893.902876,13
67403,-154.70782,57.82738,-278.2614774,5893.788118,13
67404,-154.67407,57.82756,-276.2679511,5893.673319,13
67405,-154.64031,57.82774,-274.2744269,5893.558478,13
67406,-154.60655,57.82791,-272.2809047,5893.443595,13
67407,-154.5728,57.82807,-270.2873848,5893.32867,13
67408,-154.53904,57.82822,-268.2938669,5893.213704,13
67409,-154.50528,57.82836,-266.3003513,5893.098696,13
67410,-154.47152,57.82849,-264.3068378,5892.983647,13
67411,-154.43777,57.82861,-262.3133265,5892.868556,13
67412,-154.40401,57.82872,-260.3198174,5892.753424,13
67413,-154.37025,57.82883,-258.3263106,5892.638249,13
67414,-154.33649,57.82892,-256.332806,5892.523034,13
67415,-154.30273,57.82901,-254.3393036,5892.407776,13
67416,-154.26897,57.82909,-252.3458036,5892.292477,13
67417,-154.23521,57.82916,-250.3523058,5892.177137,13
67418,-154.20146,57.82921,-248.3588103,5892.061754,13
67419,-154.1677,57.82926,-246.3653171,5891.946331,13
67420,-154.13394,57.8293,-244.3718263,5891.830865,13
67421,-154.10018,57.82934,-242.3783378,5891.715358,13
67422,-154.06642,57.82936,-240.3848517,5891.599809,13
67423,-154.03266,57.82937,-238.391368,5891.484219,13
67424,-153.99889,57.82938,-236.3976167,5891.368572,13
67655,-154.8095,57.84467,-284.1268977,5896.132113,13
67656,-154.77573,57.84488,-282.1333299,5896.017436,13
67657,-154.74195,57.84508,-280.1397642,5895.902717,13
67658,-154.70818,57.84528,-278.1462005,5895.787957,13
67659,-154.67441,57.84547,-276.1526388,5895.673155,13
67660,-154.64064,57.84564,-274.1590793,5895.558311,13
67661,-154.60686,57.84581,-272.1655219,5895.443426,13
67662,-154.57309,57.84597,-270.1719667,5895.328499,13
67663,-154.53931,57.84612,-268.1784135,5895.213531,13
67664,-154.50554,57.84626,-266.1848626,5895.098521,13
67665,-154.47176,57.84639,-264.1913138,5894.983469,13
67666,-154.43799,57.84652,-262.1977672,5894.868376,13
67667,-154.40421,57.84663,-260.2042229,5894.753241,13
67668,-154.37044,57.84673,-258.2106807,5894.638065,13
67669,-154.33666,57.84683,-256.2171408,5894.522847,13
67670,-154.30289,57.84692,-254.2236031,5894.407588,13
67671,-154.26911,57.84699,-252.2300678,5894.292286,13
67672,-154.23533,57.84706,-250.2365347,5894.176944,13
67673,-154.20156,57.84712,-248.2430039,5894.061559,13
67674,-154.16778,57.84717,-246.2494754,5893.946133,13
67675,-154.13401,57.84721,-244.2559493,5893.830666,13
67676,-154.10023,57.84724,-242.2624255,5893.715157,13
67677,-154.06645,57.84726,-240.2689041,5893.599606,13
67678,-154.03268,57.84728,-238.2753851,5893.484014,13
67679,-153.99889,57.84728,-236.2815983,5893.368364,13
67680,-153.96511,57.84728,-234.2878472,5893.252675,13
67681,-153.93134,57.84726,-232.2943354,5893.136959,13
67915,-154.80991,57.86257,-284.0117299,5898.131923,13
67916,-154.77612,57.86278,-282.0181268,5898.017244,13
67917,-154.74233,57.86299,-280.0245257,5897.902523,13
67918,-154.70854,57.86318,-278.0309267,5897.78776,13
67919,-154.67475,57.86337,-276.0373297,5897.672956,13
67920,-154.64096,57.86355,-274.0437349,5897.55811,13
67921,-154.60717,57.86372,-272.0501421,5897.443222,13
67922,-154.57338,57.86388,-270.0565515,5897.328293,13
67923,-154.53959,57.86403,-268.062963,5897.213322,13
67924,-154.5058,57.86417,-266.0693767,5897.09831,13
67925,-154.472,57.8643,-264.0757926,5896.983256,13
67926,-154.43821,57.86442,-262.0822107,5896.868161,13
67927,-154.40442,57.86453,-260.088631,5896.753024,13
67928,-154.37063,57.86464,-258.0950535,5896.637845,13
67929,-154.33683,57.86473,-256.1014782,5896.522625,13
67930,-154.30304,57.86482,-254.1079052,5896.407363,13
67931,-154.26925,57.8649,-252.1143345,5896.29206,13
67932,-154.23545,57.86497,-250.120766,5896.176715,13
67933,-154.20166,57.86502,-248.1271999,5896.061329,13
67934,-154.16787,57.86507,-246.133636,5895.945901,13
67935,-154.13407,57.86512,-244.1400746,5895.830431,13
67936,-154.10028,57.86515,-242.1465154,5895.71492,13
67937,-154.06649,57.86517,-240.1529586,5895.599367,13
67938,-154.03269,57.86518,-238.1594042,5895.483773,13
67939,-153.99889,57.86519,-236.165582,5895.368121,13
67940,-153.9651,57.86518,-234.1717954,5895.25243,13
67941,-153.9313,57.86517,-232.1782482,5895.136712,13
67942,-153.89751,57.86515,-230.1847034,5895.020951,13
68179,-154.81032,57.88047,-283.8965655,5900.131698,13
68180,-154.77652,57.88069,-281.9029269,5900.017016,13
68181,-154.74271,57.88089,-279.9092905,5899.902293,13
68182,-154.7089,57.88109,-277.915656,5899.787528,13
68183,-154.6751,57.88127,-275.9220237,5899.672721,13
68184,-154.64129,57.88145,-273.9283935,5899.557873,13
68185,-154.60748,57.88162,-271.9347653,5899.442983,13
68186,-154.57367,57.88178,-269.9411393,5899.328051,13
68187,-154.53986,57.88193,-267.9475155,5899.213079,13
68188,-154.50605,57.88207,-265.9538938,5899.098064,13
68189,-154.47224,57.8822,-263.9602742,5898.983008,13
68190,-154.43843,57.88233,-261.9666569,5898.86791,13
68191,-154.40463,57.88244,-259.9730418,5898.752771,13
68192,-154.37082,57.88254,-257.9794289,5898.63759,13
68193,-154.33701,57.88264,-255.9858182,5898.522368,13
68194,-154.30319,57.88273,-253.9922098,5898.407104,13
68195,-154.26938,57.8828,-251.9986037,5898.291798,13
68196,-154.23557,57.88287,-250.0049998,5898.176451,13
68197,-154.20176,57.88293,-248.0113982,5898.061063,13
68198,-154.16795,57.88298,-246.017799,5897.945632,13
68199,-154.13414,57.88302,-244.0242021,5897.830161,13
68200,-154.10033,57.88305,-242.0306075,5897.714647,13
68201,-154.06652,57.88307,-240.0370153,5897.599092,13
68202,-154.03271,57.88309,-238.0434255,5897.483496,13
68203,-153.99889,57.88309,-236.0495677,5897.367842,13
68204,-153.96508,57.88309,-234.0557456,5897.252149,13
68205,-153.93127,57.88307,-232.0621629,5897.136429,13
68206,-153.89746,57.88305,-230.0685828,5897.020667,13
68207,-153.86365,57.88302,-228.0750051,5896.904863,13
68459,-154.81073,57.89838,-283.7814043,5902.131437,13
68460,-154.77691,57.89859,-281.7877304,5902.016753,13
68461,-154.74309,57.8988,-279.7940585,5901.902027,13
68462,-154.70926,57.89899,-277.8003886,5901.78726,13
68463,-154.67544,57.89918,-275.8067208,5901.672451,13
68464,-154.64161,57.89936,-273.8130551,5901.5576,13
68465,-154.60779,57.89952,-271.8193916,5901.442708,13
68466,-154.57396,57.89968,-269.8257301,5901.327774,13
68467,-154.54014,57.89983,-267.8320708,5901.212799,13
68468,-154.50631,57.89998,-265.8384137,5901.097782,13
68469,-154.47248,57.90011,-263.8447587,5900.982724,13
68470,-154.43866,57.90023,-261.8511059,5900.867624,13
68471,-154.40483,57.90034,-259.8574553,5900.752483,13
68472,-154.371,57.90045,-257.8638069,5900.637299,13
68473,-154.33718,57.90054,-255.8701608,5900.522075,13
68474,-154.30335,57.90063,-253.8765169,5900.406809,13
68475,-154.26952,57.90071,-251.8828753,5900.291501,13
68476,-154.23569,57.90078,-249.889236,5900.176152,13
68477,-154.20187,57.90083,-247.895599,5900.060761,13
68478,-154.16804,57.90088,-245.9019643,5899.945329,13
68479,-154.13421,57.90092,-243.9083319,5899.829855,13
68480,-154.10038,57.90096,-241.9147019,5899.714339,13
68481,-154.06655,57.90098,-239.9210742,5899.598782,13
68482,-154.03273,57.90099,-237.9274489,5899.483184,13
68483,-153.99889,57.901,-235.9335555,5899.367528,13
68484,-153.96506,57.90099,-233.9396977,5899.251833,13
68485,-153.93123,57.90098,-231.9460796,5899.136111,13
68486,-153.8974,57.90095,-229.952464,5899.020346,13
68487,-153.86358,57.90092,-227.9588508,5898.904541,13
68488,-153.82975,57.90088,-225.9652401,5898.788693,13
68735,-154.81115,57.91628,-283.6662466,5904.131141,13
68736,-154.77731,57.91649,-281.6725371,5904.016454,13
68737,-154.74347,57.9167,-279.6788297,5903.901726,13
68738,-154.70962,57.9169,-277.6851244,5903.786956,13
68739,-154.67578,57.91708,-275.6914211,5903.672145,13
68740,-154.64194,57.91726,-273.6977199,5903.557292,13
68741,-154.6081,57.91743,-271.7040208,5903.442398,13
68742,-154.57426,57.91759,-269.7103239,5903.327462,13
68743,-154.54041,57.91774,-267.7166291,5903.212484,13
68744,-154.50657,57.91788,-265.7229364,5903.097465,13
68745,-154.47273,57.91801,-263.7292459,5902.982404,13
68746,-154.43888,57.91813,-261.7355576,5902.867302,13
68747,-154.40504,57.91825,-259.7418715,5902.752158,13
68748,-154.37119,57.91835,-257.7481877,5902.636973,13
68749,-154.33735,57.91845,-255.754506,5902.521746,13
68750,-154.3035,57.91853,-253.7608266,5902.406478,13
68751,-154.26966,57.91861,-251.7671495,5902.291168,13
68752,-154.23581,57.91868,-249.7734747,5902.175817,13
68753,-154.20197,57.91874,-247.7798021,5902.060424,13
68754,-154.16812,57.91879,-245.7861319,5901.944989,13
68755,-154.13428,57.91883,-243.792464,5901.829513,13
68756,-154.10043,57.91886,-241.7987984,5901.713996,13
68757,-154.06659,57.91888,-239.8051352,5901.598437,13
68758,-154.03274,57.9189,-237.8114744,5901.482836,13
68759,-153.99889,57.9189,-235.8175453,5901.367178,13
68760,-153.96504,57.9189,-233.8236519,5901.251481,13
68761,-153.9312,57.91888,-231.8299983,5901.135757,13
68762,-153.89735,57.91886,-229.8363471,5901.01999,13
68763,-153.86351,57.91883,-227.8426984,5900.904183,13
68764,-153.82966,57.91879,-225.8490522,5900.788333,13
68765,-153.79582,57.91874,-223.8554084,5900.672443,13
69015,-154.74385,57.9346,-279.5636042,5905.90139,13
69016,-154.70999,57.9348,-277.5698633,5905.786617,13
69017,-154.67613,57.93499,-275.5761245,5905.671804,13
69018,-154.64227,57.93516,-273.5823877,5905.556948,13
69019,-154.60841,57.93533,-271.5886531,5905.442052,13
69020,-154.57455,57.93549,-269.5949206,5905.327113,13
69021,-154.54069,57.93564,-267.6011902,5905.212134,13
69022,-154.50683,57.93578,-265.607462,5905.097112,13
69023,-154.47297,57.93591,-263.613736,5904.982049,13
69024,-154.43911,57.93604,-261.6200121,5904.866945,13
69025,-154.40524,57.93615,-259.6262905,5904.751799,13
69026,-154.37138,57.93626,-257.632571,5904.636611,13
69027,-154.33752,57.93635,-255.6388538,5904.521382,13
69028,-154.30366,57.93644,-253.6451389,5904.406112,13
69029,-154.2698,57.93652,-251.6514262,5904.2908,13
69030,-154.23593,57.93658,-249.6577158,5904.175446,13
69031,-154.20207,57.93664,-247.6640076,5904.060051,13
69032,-154.16821,57.93669,-245.6703018,5903.944614,13
69033,-154.13435,57.93673,-243.6765984,5903.829136,13
69034,-154.10048,57.93677,-241.6828972,5903.713617,13
69035,-154.06662,57.93679,-239.6891984,5903.598055,13
69036,-154.03276,57.9368,-237.6955021,5903.482453,13
69037,-153.99889,57.93681,-235.7015372,5903.366793,13
69038,-153.96502,57.9368,-233.7076081,5903.251094,13
69039,-153.93116,57.93679,-231.7139189,5903.135367,13
69040,-153.8973,57.93676,-229.7202322,5903.019599,13
69041,-153.86344,57.93673,-227.7265479,5902.903789,13
69042,-153.82957,57.93669,-225.7328661,5902.787938,13
69043,-153.79571,57.93664,-223.7391867,5902.672045,13
69044,-153.76185,57.93658,-221.7455099,5902.556111,13
69304,-154.71035,57.9527,-277.4546055,5907.786243,13
69305,-154.67647,57.95289,-275.460831,5907.671427,13
69306,-154.6426,57.95307,-273.4670587,5907.556569,13
69307,-154.60872,57.95323,-271.4732885,5907.44167,13
69308,-154.57484,57.95339,-269.4795203,5907.326729,13
69309,-154.54096,57.95354,-267.4857544,5907.211747,13
69310,-154.50709,57.95369,-265.4919905,5907.096724,13
69311,-154.47321,57.95382,-263.4982289,5906.981658,13
69312,-154.43933,57.95394,-261.5044694,5906.866552,13
69313,-154.40545,57.95406,-259.5107121,5906.751403,13
69314,-154.37157,57.95416,-257.5169571,5906.636214,13
69315,-154.33769,57.95426,-255.5232042,5906.520983,13
69316,-154.30381,57.95434,-253.5294537,5906.40571,13
69317,-154.26993,57.95442,-251.5357053,5906.290396,13
69318,-154.23605,57.95449,-249.5419593,5906.17504,13
69319,-154.20218,57.95455,-247.5482155,5906.059642,13
69320,-154.1683,57.9546,-245.5544741,5905.944204,13
69321,-154.13442,57.95464,-243.560735,5905.828723,13
69322,-154.10054,57.95467,-241.5669982,5905.713202,13
69323,-154.06666,57.95469,-239.5732638,5905.597638,13
69324,-154.03278,57.9547,-237.5795318,5905.482034,13
69325,-153.99889,57.95471,-235.5855312,5905.366372,13
69326,-153.96501,57.9547,-233.5915664,5905.250671,13
69327,-153.93113,57.95469,-231.5978415,5905.134942,13
69328,-153.89725,57.95467,-229.6041191,5905.019171,13
69329,-153.86337,57.95463,-227.6103992,5904.90336,13
69330,-153.82949,57.95459,-225.6166817,5904.787506,13
69331,-153.79561,57.95454,-223.6229668,5904.671612,13
69332,-153.76173,57.95448,-221.6292543,5904.555675,13
69588,-154.60903,57.97114,-271.3579268,5909.441253,13
69589,-154.57513,57.9713,-269.3641231,5909.32631,13
69590,-154.54124,57.97145,-267.3703214,5909.211325,13
69591,-154.50734,57.97159,-265.3765219,5909.096299,13
69592,-154.47345,57.97172,-263.3827246,5908.981232,13
69593,-154.43955,57.97184,-261.3889294,5908.866123,13
69594,-154.40566,57.97196,-259.3951365,5908.750972,13
69595,-154.37176,57.97206,-257.4013458,5908.63578,13
69596,-154.33787,57.97216,-255.4075573,5908.520547,13
69597,-154.30397,57.97225,-253.413771,5908.405272,13
69598,-154.27007,57.97232,-251.419987,5908.289956,13
69599,-154.23618,57.97239,-249.4262053,5908.174598,13
69600,-154.20228,57.97245,-247.4324259,5908.059198,13
69601,-154.16838,57.9725,-245.4386487,5907.943757,13
69602,-154.13448,57.97254,-243.444874,5907.828275,13
69603,-154.10059,57.97257,-241.4511015,5907.712751,13
69604,-154.06669,57.9726,-239.4573314,5907.597186,13
69605,-154.03279,57.97261,-237.4635637,5907.481579,13
69606,-153.99889,57.97261,-235.4695273,5907.365915,13
69607,-153.96499,57.97261,-233.4755266,5907.250211,13
69608,-153.93109,57.97259,-231.4817661,5907.134481,13
69609,-153.89719,57.97257,-229.488008,5907.018708,13
69610,-153.8633,57.97254,-227.4942524,5906.902895,13
69611,-153.8294,57.9725,-225.5004992,5906.787039,13
69612,-153.7955,57.97245,-223.5067485,5906.671143,13
69613,-153.76161,57.97239,-221.5130004,5906.555204,13
69614,-153.72771,57.97232,-219.5192547,5906.439225,13
69615,-153.69381,57.97224,-217.5255116,5906.323203,13
69870,-154.54152,57.98935,-267.2548914,5911.210868,13
69871,-154.5076,57.98949,-265.2610562,5911.095839,13
69872,-154.47369,57.98962,-263.2672231,5910.98077,13
69873,-154.43978,57.98975,-261.2733923,5910.865658,13
69875,-154.37195,57.98997,-257.2857371,5910.635311,13
69876,-154.33804,57.99006,-255.2919129,5910.520076,13
69877,-154.30412,57.99015,-253.2980909,5910.404799,13
69878,-154.27021,57.99023,-251.3042712,5910.28948,13
69879,-154.2363,57.99029,-249.3104537,5910.17412,13
