"LonUTMAlbers","LatUTMAlbers","log.BottomDepth","cent.log.depth","cent.log.depth2","MASTER_ID"
-685785.0334,5593686.087,4.762173935,-0.121545125845362,0.0147732176167649,"X.1833"
-639002.6731,5587152.015,4.317488114,-0.566230946845362,0.320617485165395,"X.1834"
-528568.0993,5576735.46,5.384495063,0.500776002154638,0.250776604333982,"X.1835"
1002912.905,5662611.07,5.375278408,0.491559347154638,0.241630591775094,"X.1836"
1070518.153,5680267.977,5.187385806,0.303666745154638,0.092213492112812,"X.1837"
-704161.6939,5605210.763,4.615120517,-0.268598543845362,0.0721451777558486,"X.1838"
-506057.2478,5579934.159,4.852030264,-0.0316887968453621,0.00100417984550663,"X.1839"
1056416.207,5679303.504,5.198497031,0.314777970154638,0.0990851704946741,"X.1840"
-545671.0739,5585942.88,5.081404365,0.197685304154638,0.0390794794787118,"X.1841"
-721950.4153,5613632.346,4.94875989,0.065040829154638,0.00423030945712281,"X.1842"
-529218.2339,5586045.015,5.236441963,0.352722902154638,0.12441344570439,"X.1843"
-691537.0478,5608867.791,4.369447852,-0.514271208845361,0.264474876247269,"X.1844"
-535898.3291,5587513.555,5.209486153,0.325767092154639,0.106124198330889,"X.1845"
-666133.0974,5605893.134,4.290459441,-0.593259619845361,0.351956976539063,"X.1846"
996662.5857,5669534.711,5.375278408,0.491559347154638,0.241630591775094,"X.1847"
-506787.4229,5587350.942,4.682131227,-0.201587833845362,0.0406376547544651,"X.1848"
-823166.2008,5635915.996,4.820281566,-0.0634374948453615,0.00402431575225527,"X.1849"
-545281.6931,5593027.481,5.043425117,0.159706056154638,0.0255060243724684,"X.1850"
-573785.0378,5597839.526,4.382026635,-0.501692425845362,0.251695290150604,"X.1851"
-706109.3484,5619509.467,4.718498871,-0.165220189845361,0.0272977111325372,"X.1852"
-631435.2224,5608677.538,3.891820298,-0.991898762845362,0.98386315573416,"X.1853"
-772210.2871,5633032.444,4.262679877,-0.621039183845362,0.385689667871313,"X.1854"
-537570.7057,5598173.578,5.257495372,0.373776311154638,0.139708730780369,"X.1855"
-517427.0173,5597543.165,4.905274778,0.0215557171546381,0.00046464894205076,"X.1856"
-555248.6235,5606769.431,4.905274778,0.0215557171546381,0.00046464894205076,"X.1857"
-667553.355,5623091.896,4.382026635,-0.501692425845362,0.251695290150604,"X.1858"
-546914.3448,5607293.479,5.288267031,0.404547970154638,0.163659060156238,"X.1859"
-516227.9655,5605055.382,4.820281566,-0.0634374948453615,0.00402431575225527,"X.1860"
993351.0119,5688884.792,5.231108617,0.347389556154639,0.120679503725317,"X.1861"
-440422.7357,5598436.391,5.910796644,1.02707758315464,1.05488836181877,"X.1862"
-769586.2605,5649028.583,4.158883083,-0.724835977845362,0.525387194779042,"X.1863"
-546629.0997,5616289.841,5.278114659,0.394395598154638,0.155547887843755,"X.1864"
-439707.671,5604262.841,5.313205979,0.429486918154638,0.184459012865969,"X.1865"
-453006.9532,5606278.863,4.8978398,0.0141207391546381,0.000199395274273329,"X.1866"
-535007.0694,5616497.785,5.147494477,0.263775416154639,0.0695774701675528,"X.1867"
-518838.0675,5616397.604,4.86753445,-0.0161846108453618,0.000261941628215804,"X.1868"
-571705.385,5624399.308,5.023880521,0.140161460154638,0.0196452349126802,"X.1869"
-488761.3133,5614790.487,4.382026635,-0.501692425845362,0.251695290150604,"X.1870"
-565189.3635,5624881.279,5.105945474,0.222226413154639,0.0493845787035761,"X.1871"
-554488.1985,5624290.767,5.313205979,0.429486918154638,0.184459012865969,"X.1872"
-470556.8379,5615915.208,4.553876892,-0.329842168845362,0.108795856348612,"X.1873"
-545985.1903,5627175.25,5.288267031,0.404547970154638,0.163659060156238,"X.1874"
-508497.3858,5624744.209,4.510859507,-0.372859553845362,0.139024246893762,"X.1875"
-702550.4627,5652548.119,4.382026635,-0.501692425845362,0.251695290150604,"X.1876"
-562101.8611,5633479.762,5.313205979,0.429486918154638,0.184459012865969,"X.1877"
-618825.8813,5641403.681,4.189654742,-0.694064318845362,0.481725278694276,"X.1878"
-547152.2892,5633276.431,5.288267031,0.404547970154638,0.163659060156238,"X.1879"
-553297.4493,5635615.409,5.231108617,0.347389556154639,0.120679503725317,"X.1880"
-461809.3818,5626913.41,4.510859507,-0.372859553845362,0.139024246893762,"X.1881"
-527036.425,5634951.371,4.96284463,0.0791255691546384,0.00626085569404547,"X.1882"
-516537.7058,5634887.34,4.820281566,-0.0634374948453615,0.00402431575225527,"X.1883"
-550727.0668,5639776.799,5.187385806,0.303666745154638,0.092213492112812,"X.1884"
-728540.5799,5669560.258,4.624972813,-0.258746247845361,0.0669496207740532,"X.1885"
981321.1717,5720219.456,5.220355825,0.336636764154639,0.113324310980506,"X.1886"
973828.4572,5718896.628,5.257495372,0.373776311154638,0.139708730780369,"X.1887"
-554923.4833,5644314.497,5.135798437,0.252079376154638,0.0635440118825116,"X.1888"
-526156.7331,5641225.864,4.919980926,0.0362618651546383,0.00131492286449317,"X.1889"
-371076.7253,5626334.006,5.323009979,0.439290918154638,0.192976510773145,"X.1890"
-536170.6405,5644521.802,4.983606622,0.0998875611546381,0.00997752487342158,"X.1891"
-415308.8672,5631671.018,4.9698133,0.0860942391546384,0.00741221801561608,"X.1892"
-592606.2192,5653175.089,5.010635294,0.126916233154638,0.0161077302381625,"X.1893"
954778.5588,5718757.493,5.323009979,0.439290918154638,0.192976510773145,"X.1894"
-582377.0856,5652083.555,5.123963979,0.240244918154638,0.0577176206991288,"X.1895"
981839.8106,5725120.177,5.023880521,0.140161460154638,0.0196452349126802,"X.1896"
-507134.442,5644245.635,4.727387819,-0.156331241845362,0.0244394571769131,"X.1897"
-500402.9121,5644268.298,4.624972813,-0.258746247845361,0.0669496207740532,"X.1898"
-379426.2492,5633846.087,5.303304908,0.419585847154639,0.176052283132476,"X.1899"
-555762.5183,5653121.665,4.682131227,-0.201587833845362,0.0406376547544651,"X.1900"
964652.0478,5726166.551,5.220355825,0.336636764154639,0.113324310980506,"X.1901"
-665505.0704,5669607.226,4.795790546,-0.0879285148453617,0.00773142372291099,"X.1902"
951041.3608,5724564.997,5.587248658,0.703529597154638,0.494953894072568,"X.1903"
-602417.3673,5661740.388,5.056245805,0.172526744154638,0.0297654774485999,"X.1904"
-509235.7797,5651191.477,4.852030264,-0.0316887968453621,0.00100417984550663,"X.1905"
-682003.1422,5675251.203,3.433987204,-1.44973185684536,2.1017224567523,"X.1906"
-500886.3353,5651134.195,4.762173935,-0.121545125845362,0.0147732176167649,"X.1907"
-584288.5248,5661763.533,4.779123493,-0.104595567845362,0.0109402328128936,"X.1908"
945272.5394,5727666.901,5.683579767,0.799860706154639,0.639777149250197,"X.1909"
-395606.5293,5642142.227,5.356586275,0.472867214154638,0.223603402222368,"X.1910"
-625244.4059,5669911.041,4.127134385,-0.756584675845362,0.572420371724032,"X.1911"
-481820.7362,5651889.523,4.59511985,-0.288599210845362,0.0832895045005658,"X.1912"
-379398.8957,5642335.88,5.303304908,0.419585847154639,0.176052283132476,"X.1913"
-489984.1717,5653689.943,4.700480366,-0.183238694845362,0.0335764192886317,"X.1914"
-552188.87,5662244.625,5.043425117,0.159706056154638,0.0255060243724684,"X.1915"
-367763.0898,5643070.319,5.407171771,0.523452710154638,0.274002739768235,"X.1916"
-620549.4118,5672488.789,5.187385806,0.303666745154638,0.092213492112812,"X.1917"
-525206.9401,5660052.418,4.9698133,0.0860942391546384,0.00741221801561608,"X.1918"
954013.7058,5734534.36,5.683579767,0.799860706154639,0.639777149250197,"X.1919"
962862.0434,5736825.085,5.231108617,0.347389556154639,0.120679503725317,"X.1920"
-353327.3702,5643717.989,5.323009979,0.439290918154638,0.192976510773145,"X.1921"
-506865.8792,5660914.634,4.8978398,0.0141207391546381,0.000199395274273329,"X.1922"
-581784.2682,5672124.565,4.369447852,-0.514271208845361,0.264474876247269,"X.1923"
-494657.8273,5661408.687,4.86753445,-0.0161846108453618,0.000261941628215804,"X.1924"
-499200.6198,5662664.687,4.8978398,0.0141207391546381,0.000199395274273329,"X.1925"
-553187.0444,5669512.529,5.068904202,0.185185141154638,0.0342935365044632,"X.1926"
945167.6304,5739195.568,5.398162702,0.514443641154638,0.264652259924442,"X.1927"
960286.4137,5743521.081,5.416100402,0.532381341154638,0.283429892409611,"X.1928"
-371276.2709,5652236.794,5.293304825,0.409585764154638,0.167760498198139,"X.1929"
-546526.7184,5671460.493,5.036952602,0.153233541154639,0.0234805181347903,"X.1930"
-347120.5329,5651255.177,4.9698133,0.0860942391546384,0.00741221801561608,"X.1931"
-424977.582,5659104.563,4.762173935,-0.121545125845362,0.0147732176167649,"X.1932"
950960.6406,5744086.884,5.323009979,0.439290918154638,0.192976510773145,"X.1933"
-535079.0758,5672592.214,4.86753445,-0.0161846108453618,0.000261941628215804,"X.1934"
-319991.5214,5652205.63,6.228511004,1.34479194315464,1.80846537037363,"X.1935"
-507085.3863,5671823.987,4.86753445,-0.0161846108453618,0.000261941628215804,"X.1936"
-581143.8845,5681366.591,4.644390899,-0.239328161845362,0.0572779690522796,"X.1937"
-483812.5932,5671766.973,4.8978398,0.0141207391546381,0.000199395274273329,"X.1938"
-617669.9482,5689207.669,4.852030264,-0.0316887968453621,0.00100417984550663,"X.1939"
-491821.2322,5674214.092,4.812184355,-0.0715347058453615,0.00511721414038239,"X.1940"
-535114.8278,5680071.457,4.762173935,-0.121545125845362,0.0147732176167649,"X.1941"
-380486.584,5664191.004,5.501258211,0.617539150154638,0.381354601973712,"X.1942"
-517997.1239,5678852.672,4.836281907,-0.0474371538453617,0.00225028356494852,"X.1943"
945413.2552,5752582.337,5.303304908,0.419585847154639,0.176052283132476,"X.1944"
-331546.4465,5660685.574,5.023880521,0.140161460154638,0.0196452349126802,"X.1945"
937889.9514,5751531.899,5.247024072,0.363305011154639,0.131990531130072,"X.1946"
-610742.3613,5693052.456,4.852030264,-0.0316887968453621,0.00100417984550663,"X.1947"
-488327.0509,5678711.13,4.86753445,-0.0161846108453618,0.000261941628215804,"X.1948"
-497491.0638,5680027.963,4.795790546,-0.0879285148453617,0.00773142372291099,"X.1949"
-571449.5644,5689652.788,4.663439094,-0.220279966845362,0.0485232637933936,"X.1950"
-561381.18,5688695.393,4.836281907,-0.0474371538453617,0.00225028356494852,"X.1951"
-553777.727,5688099.305,4.290459441,-0.593259619845361,0.351956976539063,"X.1952"
-507783.5133,5684387.962,4.779123493,-0.104595567845362,0.0109402328128936,"X.1953"
-610074.7508,5697795.359,4.812184355,-0.0715347058453615,0.00511721414038239,"X.1954"
-444313.2752,5679999.078,4.532599493,-0.351119567845362,0.123284950923913,"X.1955"
-500152.1279,5687693.127,4.682131227,-0.201587833845362,0.0406376547544651,"X.1956"
-423989.2593,5681200.428,5.170483995,0.286764934154638,0.0822341274607138,"X.1957"
-395356.419,5678783.473,5.509388337,0.625669276154638,0.391462043123869,"X.1958"
922301.5371,5761468.799,5.198497031,0.314777970154638,0.0990851704946741,"X.1959"
-482249.1685,5688902.455,4.744932128,-0.138786932845361,0.0192618127286229,"X.1960"
-534852.8923,5697602.161,4.836281907,-0.0474371538453617,0.00225028356494852,"X.1961"
-369481.7817,5680124.852,4.343805422,-0.539913638845362,0.29150673741124,"X.1962"
-377629.0847,5681526.388,5.010635294,0.126916233154638,0.0161077302381625,"X.1963"
-438709.6504,5688734.843,4.779123493,-0.104595567845362,0.0109402328128936,"X.1964"
-525340.0051,5698599.352,4.820281566,-0.0634374948453615,0.00402431575225527,"X.1965"
-516321.8096,5698006.098,4.406719247,-0.476999813845362,0.22752882240851,"X.1966"
932671.8781,5773456.307,5.347107531,0.463388470154638,0.214728874272256,"X.1967"
-250868.8353,5678870.584,5.945420609,1.06170154815464,1.12721017735396,"X.1968"
-302491.9118,5682594.906,5.529429088,0.645710027154638,0.416941439168043,"X.1969"
-250091.3805,5679908.493,5.828945618,0.945226557154638,0.89345324435041,"X.1970"
910442.6928,5770233.849,5.288267031,0.404547970154638,0.163659060156238,"X.1971"
900165.6974,5768703.971,5.720311777,0.836592716154638,0.699887372722995,"X.1972"
-498064.9807,5703231.981,4.317488114,-0.566230946845362,0.320617485165395,"X.1973"
949484.7186,5781683.67,4.919980926,0.0362618651546383,0.00131492286449317,"X.1974"
-236189.8058,5681901.388,4.96284463,0.0791255691546384,0.00626085569404547,"X.1975"
-508558.7852,5706797.82,5.068904202,0.185185141154638,0.0342935365044632,"X.1976"
925981.1557,5778540.281,5.937536205,1.05381714415464,1.11053057331424,"X.1977"
927443.6336,5779073.477,5.877735782,0.994016721154638,0.988069241935018,"X.1978"
-302986.45,5688535.192,5.043425117,0.159706056154638,0.0255060243724684,"X.1979"
-488438.777,5708197.546,4.836281907,-0.0474371538453617,0.00225028356494852,"X.1980"
-266133.6624,5689427.68,4.919980926,0.0362618651546383,0.00131492286449317,"X.1981"
-249521.5069,5689677.989,4.934473933,0.0507548721546378,0.00257605704743363,"X.1982"
-406324.9053,5702351.423,5.278114659,0.394395598154638,0.155547887843755,"X.1983"
954111.7456,5790976.167,6.202535517,1.31881645615464,1.73927684502428,"X.1984"
916269.1193,5782701.96,5.988961417,1.10524235615464,1.22156066583826,"X.1985"
898573.7872,5781649.645,5.755742214,0.872023153154638,0.760424379637757,"X.1986"
912396.3642,5785118.331,5.916202063,1.03248300215464,1.06602114973825,"X.1987"
-294470.1302,5698664.973,4.812184355,-0.0715347058453615,0.00511721414038239,"X.1988"
-230487.0823,5696039.598,5.356586275,0.472867214154638,0.223603402222368,"X.1989"
930911.5722,5793975.682,5.755742214,0.872023153154638,0.760424379637757,"X.1990"
904906.6368,5790643.69,5.802118375,0.918399314154638,0.84345730023971,"X.1991"
-463474.1459,5720840.155,4.94875989,0.065040829154638,0.00423030945712281,"X.1992"
-212147.8734,5701323.684,5.846438775,0.962719714154638,0.926829248021989,"X.1993"
907647.5577,5795568.601,5.627621114,0.743902053154638,0.553390264687686,"X.1994"
-397290.4639,5717751.529,5.529429088,0.645710027154638,0.416941439168043,"X.1995"
-471069.6588,5725709.339,4.644390899,-0.239328161845362,0.0572779690522796,"X.1996"
-453506.1534,5725107.138,4.997212274,0.113493213154638,0.0128807094321641,"X.1997"
914603.7677,5801668.617,5.147494477,0.263775416154639,0.0695774701675528,"X.1998"
-238887.9396,5709291.017,4.795790546,-0.0879285148453617,0.00773142372291099,"X.1999"
-323698.7438,5716355.783,3.36729583,-1.51642323084536,2.29953941504748,"X.2000"
889564.55,5799051.826,5.356586275,0.472867214154638,0.223603402222368,"X.2001"
-509675.7952,5735901.412,4.369447852,-0.514271208845361,0.264474876247269,"X.2002"
-252568.7565,5714804.594,4.882801923,-0.00091713784536207,8.41141827395381e-07,"X.2003"
-461079.4815,5732730.567,5.093750201,0.210031140154638,0.0441130798346572,"X.2004"
-502949.382,5737912.64,4.718498871,-0.165220189845361,0.0272977111325372,"X.2005"
-239606.3322,5716669.338,4.682131227,-0.201587833845362,0.0406376547544651,"X.2006"
-174978.1212,5715142.007,4.700480366,-0.183238694845362,0.0335764192886317,"X.2007"
-435859.2208,5734164.637,4.882801923,-0.00091713784536207,8.41141827395381e-07,"X.2008"
-444648.8883,5735173.354,5.010635294,0.126916233154638,0.0161077302381625,"X.2009"
-343617.704,5726204.656,4.189654742,-0.694064318845362,0.481725278694276,"X.2010"
-369885.511,5728564.159,5.398162702,0.514443641154638,0.264652259924442,"X.2011"
-361032.7756,5728025.472,4.8978398,0.0141207391546381,0.000199395274273329,"X.2012"
884319.1645,5805864.622,5.365976015,0.482256954154638,0.232571769830509,"X.2013"
887112.6085,5807145.436,5.267858159,0.384139098154638,0.147562846731059,"X.2014"
-244234.9127,5723561.055,4.663439094,-0.220279966845362,0.0485232637933936,"X.2015"
-386612.2303,5735860.682,5.627621114,0.743902053154638,0.553390264687686,"X.2016"
-446989.4784,5742149.539,4.779123493,-0.104595567845362,0.0109402328128936,"X.2017"
-461266.6385,5744565.408,4.077537444,-0.806181616845362,0.649928799339402,"X.2018"
-220393.985,5725672.361,4.262679877,-0.621039183845362,0.385689667871313,"X.2019"
-277699.1721,5729598.856,3.688879454,-1.19483960684536,1.42764168608638,"X.2020"
-445266.8683,5744498.386,4.86753445,-0.0161846108453618,0.000261941628215804,"X.2021"
-367559.4188,5737531.477,5.365976015,0.482256954154638,0.232571769830509,"X.2022"
-500511.1168,5755814.778,5.068904202,0.185185141154638,0.0342935365044632,"X.2023"
-492806.4749,5756013.348,5.236441963,0.352722902154638,0.12441344570439,"X.2024"
-454219.4166,5753571.51,5.111987788,0.228268727154639,0.0521066117967989,"X.2025"
-327766.262,5742713.586,3.931825633,-0.951893427845362,0.906101097975193,"X.2026"
-123884.8414,5733825.541,5.501258211,0.617539150154638,0.381354601973712,"X.2027"
873233.8194,5824784.941,5.313205979,0.429486918154638,0.184459012865969,"X.2028"
873548.5511,5826412.948,5.257495372,0.373776311154638,0.139708730780369,"X.2029"
-215395.633,5743150.433,4.532599493,-0.351119567845362,0.123284950923913,"X.2030"
-465191.7317,5765685.45,4.663439094,-0.220279966845362,0.0485232637933936,"X.2031"
-332823.0292,5754180.684,4.343805422,-0.539913638845362,0.29150673741124,"X.2032"
865946.4849,5832950.238,5.398162702,0.514443641154638,0.264652259924442,"X.2033"
867672.9594,5835350.251,5.278114659,0.394395598154638,0.155547887843755,"X.2034"
-348695.6668,5763546.529,5.472270674,0.588551613154638,0.346393001346927,"X.2035"
-155367.8286,5752550.407,5.043425117,0.159706056154638,0.0255060243724684,"X.2036"
-200494.464,5755052.841,4.9698133,0.0860942391546384,0.00741221801561608,"X.2037"
-156052.1299,5753340.256,4.882801923,-0.00091713784536207,8.41141827395381e-07,"X.2038"
-315524.6747,5763918.578,4.189654742,-0.694064318845362,0.481725278694276,"X.2039"
-330982.7979,5765200.665,5.081404365,0.197685304154638,0.0390794794787118,"X.2040"
-230563.3905,5758832.345,4.727387819,-0.156331241845362,0.0244394571769131,"X.2041"
-154576.315,5758286.306,4.905274778,0.0215557171546381,0.00046464894205076,"X.2042"
-161365.1263,5758801.95,4.262679877,-0.621039183845362,0.385689667871313,"X.2043"
-379627.5758,5773303.302,5.288267031,0.404547970154638,0.163659060156238,"X.2044"
854671.2338,5846083.828,5.433722004,0.550002943154638,0.302503237478764,"X.2045"
-313897.3174,5770938.065,4.343805422,-0.539913638845362,0.29150673741124,"X.2046"
-415822.8954,5779960.199,4.663439094,-0.220279966845362,0.0485232637933936,"X.2047"
864496.3026,5849142.927,5.123963979,0.240244918154638,0.0577176206991288,"X.2048"
-193239.9776,5764083.58,5.056245805,0.172526744154638,0.0297654774485999,"X.2049"
-323221.6026,5774638.337,5.187385806,0.303666745154638,0.092213492112812,"X.2050"
-267238.4889,5772678.807,4.094344562,-0.789374498845362,0.623112099427366,"X.2051"
-227701.8256,5770626.99,4.290459441,-0.593259619845361,0.351956976539063,"X.2052"
858912.3009,5854755.956,5.135798437,0.252079376154638,0.0635440118825116,"X.2053"
-152719.8239,5770158.298,4.983606622,0.0998875611546381,0.00997752487342158,"X.2054"
-184236.1873,5772506.417,4.262679877,-0.621039183845362,0.385689667871313,"X.2055"
847455.3645,5855367.768,5.365976015,0.482256954154638,0.232571769830509,"X.2056"
-316725.7504,5783510.397,5.257495372,0.373776311154638,0.139708730780369,"X.2057"
-323257.5125,5784720.253,5.455321115,0.571602054154638,0.326728908313802,"X.2058"
-212396.2612,5778897.619,4.077537444,-0.806181616845362,0.649928799339402,"X.2059"
-252438.8007,5781213.224,3.931825633,-0.951893427845362,0.906101097975193,"X.2060"
-267893.0527,5782622.22,4.094344562,-0.789374498845362,0.623112099427366,"X.2061"
-385254.0688,5793439.296,5.209486153,0.325767092154639,0.106124198330889,"X.2062"
857917.9082,5864566.555,4.852030264,-0.0316887968453621,0.00100417984550663,"X.2063"
-359924.7835,5792077.115,5.673323267,0.789604206154638,0.623474802377096,"X.2064"
-319545.0586,5789690.316,5.433722004,0.550002943154638,0.302503237478764,"X.2065"
-201779.4748,5782945.729,5.056245805,0.172526744154638,0.0297654774485999,"X.2066"
-147798.1415,5783098.168,5.043425117,0.159706056154638,0.0255060243724684,"X.2067"
-129056.3618,5783765.314,4.343805422,-0.539913638845362,0.29150673741124,"X.2068"
-303985.1656,5793314.36,4.454347296,-0.429371764845362,0.184360112446421,"X.2069"
-380459.0911,5800094.651,5.159055299,0.275336238154638,0.0758100440411478,"X.2070"
-91739.9136,5784496.111,5.683579767,0.799860706154639,0.639777149250197,"X.2071"
-211232.0769,5789890.081,4.905274778,0.0215557171546381,0.00046464894205076,"X.2072"
-153454.1089,5788843.198,5.056245805,0.172526744154638,0.0297654774485999,"X.2073"
-185971.9841,5790276.146,4.934473933,0.0507548721546378,0.00257605704743363,"X.2074"
-209448.2233,5794206.88,4.820281566,-0.0634374948453615,0.00402431575225527,"X.2075"
-157643.1185,5792432.736,5.043425117,0.159706056154638,0.0255060243724684,"X.2076"
-181690.5152,5796003.586,4.317488114,-0.566230946845362,0.320617485165395,"X.2077"
-239263.3053,5801001.76,5.036952602,0.153233541154639,0.0234805181347903,"X.2078"
-94391.96049,5795447.647,4.852030264,-0.0316887968453621,0.00100417984550663,"X.2079"
-303568.8915,5811082.132,5.332718793,0.448999732154638,0.201600759474937,"X.2080"
-71899.144,5802477.069,5.880532986,0.996813925154639,0.993638001382197,"X.2081"
-148290.8447,5807855.321,4.836281907,-0.0474371538453617,0.00225028356494852,"X.2082"
-341667.7956,5820195.403,5.627621114,0.743902053154638,0.553390264687686,"X.2083"
-157250.119,5810554.49,4.700480366,-0.183238694845362,0.0335764192886317,"X.2084"
-360687.1714,5824034.281,5.293304825,0.409585764154638,0.167760498198139,"X.2085"
831184.1367,5893486.127,5.147494477,0.263775416154639,0.0695774701675528,"X.2086"
-182654.8691,5815138.723,4.795790546,-0.0879285148453617,0.00773142372291099,"X.2087"
-176994.8829,5818084.962,4.836281907,-0.0474371538453617,0.00225028356494852,"X.2088"
829816.0181,5899087.301,5.135798437,0.252079376154638,0.0635440118825116,"X.2089"
-83266.11492,5817534.326,4.700480366,-0.183238694845362,0.0335764192886317,"X.2090"
820480.4299,5899533.84,5.347107531,0.463388470154638,0.214728874272256,"X.2091"
-127571.0971,5820860.509,4.343805422,-0.539913638845362,0.29150673741124,"X.2092"
-175372.6693,5824398.723,4.574710979,-0.309008081845362,0.0954859946457499,"X.2093"
816870.6027,5903410.651,5.802118375,0.918399314154638,0.84345730023971,"X.2094"
-369721.5299,5839113.583,5.236441963,0.352722902154638,0.12441344570439,"X.2095"
-149105.7805,5826560.76,4.615120517,-0.268598543845362,0.0721451777558486,"X.2096"
-36134.87795,5832201.89,5.525452939,0.641733878154638,0.411822370371392,"X.2097"
-111298.5278,5834996.983,4.219507705,-0.664211355845362,0.441176725233934,"X.2098"
-147563.6509,5836655.827,4.158883083,-0.724835977845362,0.525387194779042,"X.2099"
-377368.7077,5852163.521,2.995732274,-1.88798678684536,3.56449410730267,"X.2100"
-83418.82636,5838256.662,5.135798437,0.252079376154638,0.0635440118825116,"X.2101"
-92370.06215,5838522.187,4.290459441,-0.593259619845361,0.351956976539063,"X.2102"
-156557.5875,5840998.359,4.615120517,-0.268598543845362,0.0721451777558486,"X.2103"
-46519.98188,5840137.554,4.574710979,-0.309008081845362,0.0954859946457499,"X.2104"
-336884.636,5858978.779,4.779123493,-0.104595567845362,0.0109402328128936,"X.2105"
-84643.88288,5850478.728,4.369447852,-0.514271208845361,0.264474876247269,"X.2106"
-8967.500031,5849786.238,5.908082938,1.02436387715464,1.04932135281928,"X.2107"
796816.3751,5931299.458,5.375278408,0.491559347154638,0.241630591775094,"X.2108"
-101384.441,5855221.486,4.94875989,0.065040829154638,0.00423030945712281,"X.2109"
-92465.02235,5856913.634,4.343805422,-0.539913638845362,0.29150673741124,"X.2110"
-19109.68108,5858118.783,5.056245805,0.172526744154638,0.0297654774485999,"X.2111"
-107796.5252,5859619.437,4.94875989,0.065040829154638,0.00423030945712281,"X.2112"
-8769.16124,5858866.84,5.634789603,0.751070542154638,0.564106959292462,"X.2113"
798417.8402,5942012.777,4.919980926,0.0362618651546383,0.00131492286449317,"X.2114"
-19053.28103,5868075.584,4.86753445,-0.0161846108453618,0.000261941628215804,"X.2115"
-265120.5602,5877510.535,5.332718793,0.448999732154638,0.201600759474937,"X.2116"
-295457.2753,5884413.359,5.673323267,0.789604206154638,0.623474802377096,"X.2117"
-247552.2923,5888140.977,5.446737372,0.563018311154639,0.316989618695421,"X.2118"
-275535.2622,5891299.055,5.424950017,0.541230956154638,0.292930947900063,"X.2119"
-101207.351,5883605.217,3.931825633,-0.951893427845362,0.906101097975193,"X.2120"
22118.68985,5883250.232,5.886104031,1.00238497015464,1.00477562839192,"X.2121"
-91764.08093,5886758.19,4.127134385,-0.756584675845362,0.572420371724032,"X.2122"
-19135.90682,5886423.602,4.9698133,0.0860942391546384,0.00741221801561608,"X.2123"
-72882.00614,5887104.564,4.189654742,-0.694064318845362,0.481725278694276,"X.2124"
-9301.126392,5886613.083,5.278114659,0.394395598154638,0.155547887843755,"X.2125"
760144.0623,5958083.673,6.059123196,1.17540413515464,1.38157488093862,"X.2126"
-46096.86395,5887273.456,4.382026635,-0.501692425845362,0.251695290150604,"X.2127"
762445.1386,5960114.954,6.084499413,1.20078035215464,1.44187345412062,"X.2128"
-258557.1835,5898257.962,5.365976015,0.482256954154638,0.232571769830509,"X.2129"
756657.302,5963268.086,6.049733455,1.16601439415464,1.35958956737581,"X.2130"
-53440.62013,5893031.009,4.369447852,-0.514271208845361,0.264474876247269,"X.2131"
-189681.9167,5899487.937,5.081404365,0.197685304154638,0.0390794794787118,"X.2132"
-27368.54899,5895960.891,5.043425117,0.159706056154638,0.0255060243724684,"X.2133"
-156410.5091,5899565.158,4.744932128,-0.138786932845361,0.0192618127286229,"X.2134"
763603.1251,5968857.856,6.100318952,1.21659989115464,1.48011529515748,"X.2135"
-223744.195,5903609.084,5.293304825,0.409585764154638,0.167760498198139,"X.2136"
728065.1163,5964262.898,5.159055299,0.275336238154638,0.0758100440411478,"X.2137"
762111.6925,5970907.991,6.089044875,1.20532581415464,1.45281031826754,"X.2138"
-123743.6754,5902152.889,5.170483995,0.286764934154638,0.0822341274607138,"X.2139"
749295.8245,5970231.272,5.455321115,0.571602054154638,0.326728908313802,"X.2140"
757867.3499,5972093.573,6.054439346,1.17072028515464,1.37058598607256,"X.2141"
-121939.1901,5904336.789,5.170483995,0.286764934154638,0.0822341274607138,"X.2142"
-92698.88976,5903676.408,4.615120517,-0.268598543845362,0.0721451777558486,"X.2143"
-111010.2607,5904377.139,5.023880521,0.140161460154638,0.0196452349126802,"X.2144"
-83034.60567,5903915.021,4.369447852,-0.514271208845361,0.264474876247269,"X.2145"
-37816.10407,5903652.109,4.8978398,0.0141207391546381,0.000199395274273329,"X.2146"
-231586.7994,5912433.406,5.313205979,0.429486918154638,0.184459012865969,"X.2147"
-147655.323,5910152.558,5.267858159,0.384139098154638,0.147562846731059,"X.2148"
678549.959,5966162.392,5.38907173,0.505352669154639,0.255381320221718,"X.2149"
-113092.8301,5912436.384,4.8978398,0.0141207391546381,0.000199395274273329,"X.2150"
-133658.8863,5913436.035,5.176149733,0.292430672154638,0.0855156980168135,"X.2151"
-411.1776072,5912761.363,5.683579767,0.799860706154639,0.639777149250197,"X.2152"
-81236.32066,5914302.54,4.8978398,0.0141207391546381,0.000199395274273329,"X.2153"
-28835.35873,5913646.981,5.198497031,0.314777970154638,0.0990851704946741,"X.2154"
-75053.56016,5914612.982,5.010635294,0.126916233154638,0.0161077302381625,"X.2155"
27547.76954,5914459.16,5.433722004,0.550002943154638,0.302503237478764,"X.2156"
-64940.10213,5915351.272,4.882801923,-0.00091713784536207,8.41141827395381e-07,"X.2157"
