"MASTER_ID","LONGITUDE","LATITUDE","LonUTMAlbers","LatUTMAlbers","WATER","SRTM_M","NGDC24_M","Area","depth"
90643,-147.38039,59.21852,149.014133091897,6042.72426408455,1,-280,-327,1,327
91021,-146.78261,59.20469,183.068157390205,6042.61693337789,1,-358,-462,1,462
90644,-147.34542,59.21674,151.010068424208,6042.60083749637,1,-300,-322,1,322
91022,-146.74769,59.20274,185.064020623624,6042.4928169717,1,-404,-362,1,362
90645,-147.31046,59.21494,153.005997386959,6042.47737028226,1,-490,-447,1,447
90646,-147.27549,59.21314,155.001919960998,6042.35386243557,1,-446,-434,1,434
91024,-146.67786,59.19883,189.055726951983,6042.24446197417,1,-380,-362,1,362
90647,-147.24053,59.21133,156.997836127213,6042.23031394965,1,-385,-395,1,395
90648,-147.20558,59.2095,158.993745866525,6042.10672481778,1,-336,-455,1,455
90649,-147.17063,59.20767,160.989649159896,6041.9830950332,1,-438,-423,1,423
90650,-147.13568,59.20583,162.985545988315,6041.85942458914,1,-473,-457,1,457
90651,-147.10074,59.20398,164.981436332813,6041.7357134788,1,-439,-418,1,418
90276,-147.48877,59.20602,142.903074048324,6041.09784084031,1,-302,-292,1,292
90277,-147.4538,59.20426,144.898989356962,6040.97453471166,1,-377,-356,1,356
90278,-147.41884,59.2025,146.894898368589,6040.85118795864,1,-431,-457,1,457
90279,-147.38389,59.20072,148.89080106403,6040.72780057471,1,-456,-499,1,499
87886,-151.04635,59.20975,-59.5476741068952,6039.36742730546,1,-263,-291,1,291
89923,-147.52715,59.18996,140.783985605917,6039.22460889115,1,-289,-289,1,289
89924,-147.4922,59.18821,142.779868220117,6039.10134203179,1,-362,-373,1,373
89925,-147.45726,59.18646,144.775744571287,6038.97803453637,1,-451,-435,1,435
89586,-147.5655,59.17389,138.664977932495,6037.35129953704,1,-330,-308,1,308
89587,-147.53057,59.17215,140.660827863241,6037.22807198863,1,-387,-350,1,350
89588,-147.49564,59.17041,142.656671564768,6037.10480379247,1,-460,-436,1,436
89264,-147.60381,59.15781,136.546050892394,6035.47791275334,1,-301,-272,1,272
89265,-147.56889,59.15608,138.541868150882,6035.35472455737,1,-385,-386,1,386
89266,-147.53398,59.15435,140.537679213801,6035.23149570195,1,-466,-468,1,468
88946,-147.64209,59.14172,134.427204349948,6033.6044485157,1,-234,-251,1,251
88947,-147.60718,59.14,136.422988947583,6033.48129971358,1,-339,-325,1,325
88948,-147.57228,59.13828,138.418767383132,6033.35811024027,1,-421,-408,1,408
88949,-147.53739,59.13654,140.414539637588,6033.23488008953,1,-502,-490,1,490
88630,-147.61055,59.1222,136.299935937509,6031.48464738314,1,-364,-358,1,358
88631,-147.57567,59.12047,138.29567560941,6031.36145664403,1,-457,-472,1,472
88310,-147.64879,59.1061,134.18118474166,6029.61110710667,1,-305,-281,1,281
88311,-147.61392,59.10439,136.176891842506,6029.48795582025,1,-434,-404,1,404
87983,-147.65213,59.08829,134.058188201811,6027.61437759448,1,-327,-307,1,307
87984,-147.61728,59.08658,136.053856642963,6027.49122508307,1,-473,-452,1,452
87652,-147.79483,59.07724,125.952620442971,6026.10981655187,1,-182,-255,1,255
87653,-147.75998,59.07556,127.948274515491,6025.98682573599,1,-190,-276,1,276
87654,-147.72514,59.07388,129.943922558194,6025.86379420182,1,-228,-286,1,286
87655,-147.6903,59.07219,131.939564552255,6025.74072194338,1,-275,-274,1,274
87656,-147.65547,59.07048,133.935200478885,6025.61760895466,1,-402,-374,1,374
87325,-147.83292,59.06109,123.834174353457,6024.2359646921,1,-193,-265,1,265
87326,-147.79809,59.05942,125.82979582531,6024.11301347479,1,-178,-283,1,283
87327,-147.76327,59.05775,127.825411300005,6023.99002152736,1,-249,-311,1,311
87328,-147.72844,59.05607,129.821020758758,6023.86698884391,1,-318,-362,1,362
87329,-147.69362,59.05438,131.816624182826,6023.74391541849,1,-378,-387,1,387
87330,-147.6588,59.05268,133.812221553499,6023.62080124513,1,-468,-471,1,471
86998,-147.83617,59.04327,123.711396831279,6022.23912366157,1,-217,-324,1,324
86999,-147.80135,59.04161,125.706979750459,6022.1161713414,1,-271,-365,1,365
87000,-147.76654,59.03994,127.702556686235,6021.99317827342,1,-338,-347,1,347
87001,-147.73174,59.03826,129.698127619908,6021.87014445177,1,-436,-409,1,409
86670,-147.90901,59.02876,119.597521089195,6020.48802817309,1,-254,-290,1,290
86671,-147.8742,59.02711,121.5930773979,6020.36515627433,1,-304,-316,1,316
86672,-147.83941,59.02546,123.588627774263,6020.24224362176,1,-334,-361,1,361
86673,-147.80461,59.0238,125.584172199598,6020.1192902096,1,-425,-423,1,423
86674,-147.76982,59.02213,127.57971065525,6019.99629603204,1,-433,-440,1,440
86350,-147.94699,59.01257,117.479313643042,6018.61394347042,1,-289,-255,1,255
86351,-147.9122,59.01094,119.474837389671,6018.49111129134,1,-360,-328,1,328
86352,-147.87742,59.0093,121.470355236122,6018.36823834659,1,-410,-452,1,452
86353,-147.84264,59.00765,123.465867163759,6018.24532463044,1,-505,-486,1,486
85707,-148.61422,59.00616,79.3194643431268,6016.94610007537,1,-244,-251,1,251
86037,-147.98494,58.99638,115.361185473274,6016.73978111057,1,-285,-275,1,275
86038,-147.95017,58.99476,117.356676671097,6016.61698869126,1,-376,-354,1,354
86039,-147.9154,58.99312,119.352162000747,6016.49415549439,1,-496,-496,1,496
