"MASTER_ID","LONGITUDE","LATITUDE","LonUTMAlbers","LatUTMAlbers","WATER","SRTM_M","NGDC24_M","Area","depth"
44134,-157.10638,56.30187,-437.153713738191,5736.15824618921,1,-142,-141,1,141
43816,-157.68613,56.26746,-473.103041336718,5736.15369985627,1,-81,-106,1,106
46466,-153.12138,56.46445,-191.466009318896,5736.1503187877,1,-34,-51,1,51
43501,-158.26475,56.23024,-509.051694530494,5736.13517019039,1,-81,-80,1,80
46127,-153.67406,56.44928,-225.427740862049,5736.12491301758,1,-85,-90,1,90
45127,-155.36124,56.38821,-329.302181169189,5736.08819597439,1,-47,-53,1,53
44135,-157.07406,56.30271,-435.162800291786,5736.04682310743,1,-126,-126,1,126
43817,-157.65385,56.26845,-471.112133465339,5736.04304853751,1,-99,-106,1,106
46467,-153.08889,56.4642,-189.475136668808,5736.03364530543,1,-50,-54,1,54
43502,-158.23252,56.23139,-507.060795065961,5736.02529174762,1,-85,-69,1,69
46128,-153.64157,56.44919,-223.43685429844,5736.0089634993,1,-58,-85,1,85
44136,-157.04173,56.30353,-433.171888339435,5735.93535732838,1,-116,-126,1,126
43818,-157.62157,56.26943,-469.121226918675,5735.93235446968,1,-108,-129,1,129
46468,-153.05639,56.46395,-187.484266788546,5735.91692934045,1,-43,-55,1,55
43503,-158.20029,56.23253,-505.06989676289,5735.91537049953,10,-79,-97,1,97
44793,-155.87905,56.36329,-361.27140228302,5735.89950475066,1,-120,-144,1,144
46129,-153.60908,56.44909,-221.445970320068,5735.89297148442,1,-76,-84,1,84
45797,-154.1613,56.43168,-255.407841397046,5735.85667272878,1,-50,-50,1,50
44137,-157.00941,56.30435,-431.180977891025,5735.82384885431,1,-104,-116,1,116
43819,-157.58929,56.2704,-467.130321706326,5735.82161765531,1,-125,-130,1,130
46469,-153.02389,56.4637,-185.493399688954,5735.80017089285,1,-53,-60,1,60
44794,-155.84666,56.36379,-359.280490363367,5735.78645595468,1,-111,-128,1,128
46130,-153.5766,56.44898,-219.455088937744,5735.77693697334,1,-76,-84,1,84
45798,-154.12883,56.43172,-253.416948843901,5735.74136213079,1,-47,-53,1,53
44138,-156.97708,56.30516,-429.190068956446,5735.71229768747,1,-104,-117,1,117
43820,-157.557,56.27137,-465.139417837917,5735.71083809694,1,-129,-140,1,140
46470,-152.99139,56.46343,-183.502535380875,5735.68336996267,1,-57,-61,1,61
44795,-155.81426,56.36429,-357.289580313208,5735.67336455376,1,-102,-111,1,111
46131,-153.54411,56.44886,-217.464210162275,5735.66085996646,1,-72,-79,1,79
45799,-154.09636,56.43175,-251.426058713783,5735.62600901829,1,-46,-51,1,51
44139,-156.94475,56.30596,-427.199161545599,5735.60070383013,1,-113,-117,1,117
43821,-157.52472,56.27232,-463.148515323083,5735.60001579707,1,-138,-133,1,133
46471,-152.9589,56.46315,-181.511673875138,5735.56652654995,1,-50,-56,1,56
44796,-155.78186,56.36477,-355.29867214289,5735.56023054955,1,-92,-110,1,110
46132,-153.51162,56.44873,-215.47333400447,5735.54474046413,1,-75,-81,1,81
43822,-157.49243,56.27327,-461.157614171466,5735.48915075821,1,-139,-148,1,148
44140,-156.91242,56.30675,-425.208255668396,5735.4890672845,1,-98,-104,1,104
43507,-158.07134,56.23699,-497.106315351564,5735.47525750969,1,-64,-54,1,54
46472,-152.9264,56.46286,-179.520815182588,5735.44964065474,1,-55,-52,1,52
44797,-155.74945,56.36525,-353.307765862764,5735.44705394367,1,-81,-103,1,103
46133,-153.47914,56.44859,-213.482460475131,5735.4285784667,1,-74,-77,1,77
44141,-156.88009,56.30753,-423.217351334768,5735.37738805277,1,-94,-117,1,117
43508,-158.0391,56.23809,-495.115422995668,5735.36512227668,1,-117,-97,1,97
44798,-155.71705,56.36572,-351.31686148319,5735.33383473774,1,-74,-95,1,95
46473,-152.89391,56.46257,-177.529959314049,5735.33271227702,1,-49,-51,1,51
46134,-153.44665,56.44845,-211.491589585067,5735.31237397453,1,-69,-74,1,74
43824,-157.42785,56.27514,-457.175815996541,5735.26729247343,1,-126,-131,1,131
44142,-156.84776,56.3083,-421.226448554648,5735.26566613715,1,-92,-104,1,104
43509,-158.00686,56.23917,-493.124531857271,5735.25494425495,1,-86,-102,1,102
44799,-155.68465,56.36617,-349.325959014528,5735.22057293336,1,-70,-89,1,89
46474,-152.86141,56.46227,-175.539106280355,5735.21574141677,1,-47,-58,1,58
46135,-153.41417,56.4483,-209.50072134508,5735.19612698789,1,-65,-70,1,70
43825,-157.39556,56.27606,-455.18491899259,5735.15629923242,1,-126,-137,1,137
44143,-156.81542,56.30907,-419.235547337988,5735.15390153981,1,-111,-105,1,105
43510,-157.97462,56.24025,-491.133641945773,5735.14472344718,1,-75,-72,1,72
44800,-155.65224,56.36663,-347.335058467159,5735.10726853208,1,-77,-84,1,84
46475,-152.82892,56.46196,-173.548256092327,5735.09872807398,1,-47,-53,1,53
46136,-153.38168,56.44813,-207.509855765979,5735.07983750709,1,-63,-66,1,66
43826,-157.36327,56.27697,-453.194023390571,5735.04526326226,1,-115,-118,1,118
44144,-156.78309,56.30982,-417.244647694737,5735.0420942629,1,-105,-111,1,111
44801,-155.61984,56.36707,-345.344159851459,5734.99392153547,1,-79,-80,1,80
46476,-152.79643,56.46164,-171.557408760792,5734.98167224857,1,-51,-57,1,57
46137,-153.3492,56.44796,-205.518992858562,5734.9635055324,1,-55,-59,1,59
43827,-157.33097,56.27788,-451.203129200194,5734.93418456535,1,-115,-123,1,123
44145,-156.75075,56.31057,-415.25374963487,5734.93024430856,1,-92,-110,1,110
43512,-157.91012,56.24238,-487.151865841093,5734.92415348436,1,-100,-137,1,137
44802,-155.58743,56.3675,-343.353263177817,5734.88053194508,1,-71,-76,1,76
46477,-152.76393,56.46131,-169.56656429657,5734.8645739405,1,-56,-51,1,51
46138,-153.31671,56.44778,-203.528132633635,5734.84713106407,1,-49,-51,1,51
43828,-157.29868,56.27877,-449.212236431179,5734.82306314412,1,-109,-115,1,115
44146,-156.71841,56.31131,-413.262853168368,5734.81835167891,1,-93,-97,1,97
45806,-153.86905,56.43172,-237.489409726156,5734.81732048988,1,-92,-75,1,75
43513,-157.87787,56.24343,-485.160979666766,5734.81380433465,1,-102,-134,1,134
44803,-155.55503,56.36792,-341.362368456625,5734.76709976241,1,-66,-73,1,73
46478,-152.73144,56.46097,-167.575722710473,5734.74743314964,1,-55,-57,1,57
43829,-157.26638,56.27966,-447.221345093264,5734.71189900095,1,-126,-123,1,123
44147,-156.68608,56.31204,-411.271958305217,5734.70641637606,1,-110,-96,1,96
43514,-157.84562,56.24447,-483.170094757038,5734.70341240962,1,-73,-76,1,76
45807,-153.83657,56.43168,-235.498539344682,5734.70162774266,1,-78,-79,1,79
44804,-155.52262,56.36834,-339.371475698284,5734.65362498898,1,-63,-69,1,69
46479,-152.69895,56.46062,-165.584884013325,5734.6302498759,1,-68,-73,1,73
43830,-157.23408,56.28053,-445.230455196198,5734.60069213819,1,-147,-136,1,136
44148,-156.65373,56.31276,-409.281065055417,5734.59443840211,1,-129,-148,1,148
43515,-157.81337,56.2455,-481.179211121376,5734.59297771192,1,-103,-102,1,102
45808,-153.8041,56.43163,-233.507671483877,5734.58589248651,1,-86,-86,1,86
44805,-155.49021,56.36875,-337.380584913201,5734.54010762626,1,-60,-66,1,66
46480,-152.66646,56.46027,-163.594048215932,5734.51302411914,1,-82,-90,1,90
43831,-157.20178,56.2814,-443.239566749731,5734.48944255822,1,-151,-146,1,146
43516,-157.78111,56.24653,-479.188328769249,5734.48250024414,1,-72,-83,1,83
45809,-153.77163,56.43157,-231.516806154497,5734.47011472191,1,-90,-88,1,88
44806,-155.45781,56.36914,-335.38969611179,5734.42654767573,1,-55,-62,1,62
46481,-152.63397,56.4599,-161.603215329094,5734.39575587922,1,-104,-115,1,115
43832,-157.16948,56.28226,-441.248679763643,5734.37815026337,1,-143,-147,1,147
43517,-157.74885,56.24755,-477.197447710151,5734.37198000891,1,-94,-104,1,104
45810,-153.73916,56.43151,-229.525943367292,5734.35429444941,1,-85,-88,1,88
44807,-155.4254,56.36953,-333.39880930447,5734.31294513883,1,-52,-58,1,58
46482,-152.60148,56.45953,-159.612385363621,5734.27844515596,1,-144,-150,1,150
43833,-157.13717,56.28311,-439.257794247713,5734.26681525597,1,-135,-137,1,137
43518,-157.71659,56.24855,-475.206567953584,5734.26141700882,1,-80,-101,1,101
45811,-153.70669,56.43143,-227.535083133017,5734.23843166945,1,-82,-86,1,86
44808,-155.39299,56.36991,-331.407924501663,5734.19930001699,1,-52,-54,1,54
43834,-157.10487,56.28396,-437.266910211737,5734.15543753831,1,-118,-123,1,123
43519,-157.68433,56.24955,-473.215689509062,5734.15081124645,1,-89,-100,1,100
43206,-158.26268,56.21234,-509.163798053883,5734.13219934703,1,-71,-77,1,77
45812,-153.67422,56.43135,-225.544225462422,5734.1225263825,1,-74,-84,1,84
44809,-155.36058,56.37029,-329.417041713807,5734.08561231163,1,-48,-51,1,51
43835,-157.07256,56.28479,-435.276027665521,5734.0440171127,1,-103,-115,1,115
43520,-157.65207,56.25054,-471.224812386119,5734.04016272435,1,-123,-125,1,125
43207,-158.23046,56.21349,-507.172929170688,5734.02232383483,10,-28,-74,1,74
45813,-153.64175,56.43126,-223.553370366264,5734.00657858901,1,-69,-86,1,86
45481,-154.19368,56.4137,-257.514719382717,5733.96949366224,1,-51,-53,1,53
43836,-157.04025,56.28562,-433.285146618876,5733.93255398142,1,-91,-104,1,104
43521,-157.61981,56.25152,-469.233936594299,5733.92947144507,1,-133,-135,1,135
44478,-155.87814,56.34536,-361.385767540925,5733.89685339427,1,-127,-150,1,150
45814,-153.60927,56.43116,-221.562517855296,5733.8905882894,1,-76,-84,1,84
45482,-154.16122,56.41375,-255.5238558325,5733.85422745384,1,-51,-59,1,59
43837,-157.00794,56.28643,-431.294267081645,5733.8210481467,1,-99,-107,1,107
43522,-157.58754,56.2525,-467.243062143153,5733.81873741115,1,-118,-137,1,137
46147,-153.02437,56.44577,-185.610513102915,5733.79784866761,1,-47,-50,1,50
44479,-155.84576,56.34587,-359.39488678459,5733.78380693806,1,-113,-131,1,131
45815,-153.5768,56.43105,-219.571667940271,5733.77455548406,1,-72,-77,1,77
45483,-154.12877,56.41379,-253.53299469539,5733.73891872078,1,-58,-59,1,59
43838,-156.97563,56.28724,-429.303389063658,5733.70949961081,1,-104,-108,1,108
46148,-152.99189,56.4455,-183.619680296661,5733.68104927259,1,-52,-53,1,53
44480,-155.81337,56.34636,-357.40400790133,5733.670717868,1,-101,-114,1,114
45816,-153.54433,56.43093,-217.580820631942,5733.6584801734,1,-77,-79,1,79
43839,-156.94332,56.28804,-427.312512574772,5733.59790837595,1,-106,-106,1,106
43211,-158.10159,56.21799,-499.20946541795,5733.58239368288,1,-51,-57,1,57
46149,-152.95941,56.44522,-181.628850291617,5733.56420738544,1,-48,-53,1,53
44481,-155.78099,56.34684,-355.413130901433,5733.55758618571,1,-92,-107,1,107
45817,-153.51186,56.4308,-215.589975941061,5733.54236235776,1,-75,-75,1,75
43525,-157.49073,56.25536,-461.270446929553,5733.48627880658,1,-156,-149,1,149
43840,-156.911,56.28883,-425.321637624845,5733.48627444436,1,-94,-101,1,101
43212,-158.06937,56.21909,-497.218602471153,5733.47230413293,1,-81,-88,1,88
46150,-152.92693,56.44494,-179.638023098554,5733.44732300621,1,-51,-53,1,53
44482,-155.7486,56.34732,-353.4222557952,5733.44441189281,1,-83,-96,1,96
45818,-153.47939,56.43066,-213.599133878378,5733.4262020375,1,-70,-77,1,77
43841,-156.87869,56.28961,-423.330764223756,5733.37459781822,1,-86,-102,1,102
43213,-158.03714,56.22018,-495.227740739513,5733.36217178366,1,-108,-103,1,103
44483,-155.71621,56.34779,-351.431382592942,5733.33119499089,1,-76,-89,1,89
46151,-152.89445,56.44464,-177.647198728255,5733.33039613487,1,-52,-55,1,55
45819,-153.44692,56.43052,-211.608294454646,5733.30999921295,1,-65,-68,1,68
43842,-156.84637,56.29038,-421.33989238139,5733.26287849971,1,-85,-97,1,97
44484,-155.68383,56.34825,-349.440511304964,5733.21793548155,1,-76,-86,1,86
46152,-152.86197,56.44434,-175.656377191495,5733.21342677144,1,-52,-57,1,57
45820,-153.41445,56.43037,-209.617457680617,5733.19375388442,1,-65,-67,1,67
45488,-153.96648,56.41385,-243.57823907469,5733.16170945927,1,-59,-51,1,51
43528,-157.39391,56.25815,-455.297844127353,5733.15343549978,1,-132,-139,1,139
43843,-156.81405,56.29115,-419.349022107641,5733.15111649098,1,-92,-101,1,101
43215,-157.97268,56.22235,-491.246020959034,5733.14177869803,1,-70,-79,1,79
44485,-155.65144,56.3487,-347.44964194159,5733.10463336634,1,-76,-81,1,81
46153,-152.82949,56.44403,-173.665558499039,5733.09641491586,1,-53,-54,1,54
45821,-153.38198,56.4302,-207.626623567038,5733.07746605218,1,-54,-57,1,57
45489,-153.93402,56.41384,-241.587392615541,5733.04614605,1,-66,-70,1,70
43529,-157.36163,56.25906,-453.30697932964,5733.04240225287,1,-127,-138,1,138
43844,-156.78173,56.2919,-417.358153412415,5733.03931179418,1,-104,-100,1,100
42904,-158.51811,56.18497,-525.20265723048,5733.00663685893,10,4,-50,1,50
44486,-155.61905,56.34914,-345.458774513147,5732.99128864684,1,-72,-78,1,78
46154,-152.79702,56.44371,-171.674742661667,5732.97936056807,1,-47,-54,1,54
45822,-153.34952,56.43003,-205.635792124663,5732.96113571652,1,-49,-53,1,53
43530,-157.32935,56.25996,-451.31611594953,5732.931326271,1,-130,-139,1,139
45490,-153.90157,56.41382,-239.596548645246,5732.93054012068,1,-70,-75,1,75
43845,-156.74941,56.29265,-415.367286305635,5732.92746441144,1,-91,-83,1,83
43217,-157.90822,56.22447,-487.264306151301,5732.9212144475,1,-96,-75,1,75
44487,-155.58666,56.34957,-343.467909029969,5732.87790132453,1,-64,-74,1,74
43531,-157.29707,56.26086,-449.325253996686,5732.82020755656,1,-121,-131,1,131
43846,-156.71709,56.29339,-413.376420797223,5732.81557434486,1,-98,-83,1,83
45491,-153.86911,56.41379,-237.605707174498,5732.81489167187,1,-77,-74,1,74
43218,-157.87599,56.22552,-485.273450635649,5732.81086814206,1,-108,-111,1,111
44488,-155.55427,56.35,-341.477045502398,5732.76447140097,1,-64,-70,1,70
46156,-152.73206,56.44304,-167.693119595215,5732.74512439563,1,-54,-62,1,62
43532,-157.26479,56.26174,-447.334393480798,5732.7090461119,1,-130,-127,1,127
43847,-156.68477,56.29412,-411.385556897119,5732.70364159655,1,-116,-107,1,107
43219,-157.84375,56.22656,-483.282596391332,5732.70047905334,1,-83,-95,1,95
45492,-153.83665,56.41375,-235.614868214001,5732.69920070413,1,-82,-77,1,77
44489,-155.52188,56.35041,-339.486183940781,5732.65099887763,1,-62,-67,1,67
46157,-152.69959,56.44269,-165.702312387656,5732.62794257075,1,-68,-79,1,79
43533,-157.23251,56.26262,-445.343534411561,5732.59784193942,1,-140,-123,1,123
43848,-156.65244,56.29484,-409.394694615271,5732.59166616859,1,-137,-144,1,144
43220,-157.81151,56.2276,-481.291743427763,5732.59004718399,1,-98,-101,1,101
45493,-153.8042,56.4137,-233.624031774449,5732.58346721798,1,-87,-80,1,80
44490,-155.48949,56.35082,-337.495324355472,5732.53748375599,1,-60,-63,1,63
46158,-152.66711,56.44234,-163.711508078219,5732.51071825328,1,-84,-99,1,99
43534,-157.20022,56.26349,-443.352676798685,5732.48659504143,1,-136,-142,1,142
43221,-157.77927,56.22862,-479.300891754366,5732.47957253661,1,-99,-106,1,106
45494,-153.77174,56.41364,-231.633197866535,5732.46769121396,1,-90,-90,1,90
44491,-155.45709,56.35122,-335.504466756833,5732.42392603751,1,-56,-60,1,60
46159,-152.63464,56.44197,-161.720706677657,5732.39345144306,1,-114,-125,1,125
43535,-157.16793,56.26435,-441.361820651888,5732.37530542027,1,-120,-138,1,138
43222,-157.74703,56.22964,-477.310041380584,5732.3690551138,1,-78,-91,1,91
45495,-153.73929,56.41358,-229.642366500965,5732.35187269254,1,-77,-89,1,89
44492,-155.4247,56.35161,-333.513611155226,5732.31032572363,1,-51,-56,1,56
46160,-152.60216,56.4416,-159.729908196716,5732.27614213992,1,-141,-144,1,144
43536,-157.13565,56.2652,-439.370965980906,5732.26397307824,1,-115,-122,1,122
43223,-157.71479,56.23065,-475.319192315871,5732.2584949181,1,-92,-85,1,85
42909,-158.2928,56.19329,-511.266748745833,5732.23902778621,10,-23,-57,1,57
45496,-153.70683,56.4135,-227.651537688435,5732.23601165421,1,-74,-84,1,84
44493,-155.39231,56.35199,-331.522757561025,5732.19668281578,1,-49,-52,1,52
43537,-157.10336,56.26604,-437.380112795474,5732.15259801764,1,-107,-111,1,111
43224,-157.68254,56.23164,-473.328344569691,5732.14789195212,1,-108,-97,1,97
45497,-153.67438,56.41342,-225.660711439643,5732.12010809943,1,-77,-82,1,82
45162,-154.22602,56.39571,-259.621539090781,5732.08223675266,1,-56,-57,1,57
43538,-157.07106,56.26688,-435.389261105356,5732.04118024074,1,-99,-105,1,105
43225,-157.6503,56.23263,-471.337498151524,5732.03724621837,1,-106,-120,1,120
45498,-153.64192,56.41333,-223.669887765294,5732.00416202864,1,-72,-80,1,80
45163,-154.19358,56.39577,-257.630704506984,5731.96701495043,1,-55,-62,1,62
43539,-157.03877,56.2677,-433.398410920319,5731.92971974982,1,-85,-101,1,101
43226,-157.61805,56.23361,-469.34665307087,5731.92655771939,1,-135,-141,1,141
45499,-153.60947,56.41322,-221.679066676078,5731.88817344225,1,-70,-74,1,74
45164,-154.16114,56.39582,-255.639872326469,5731.85175061344,1,-50,-59,1,59
43540,-157.00648,56.26852,-431.407562250137,5731.81821654711,1,-90,-102,1,102
44173,-155.84486,56.32794,-359.509287599651,5731.78112670987,1,-113,-131,1,131
45500,-153.57701,56.41312,-219.688248182701,5731.77214234067,1,-76,-77,1,77
43541,-156.97418,56.26932,-429.416715104602,5731.70667063484,1,-102,-98,1,98
42914,-158.1318,56.19897,-501.312562946669,5731.68945074217,1,-53,-51,1,51
44174,-155.81249,56.32843,-357.518439838439,5731.66803996512,1,-98,-113,1,113
45501,-153.54456,56.413,-217.69743229586,5731.6560687243,1,-75,-75,1,75
43542,-156.94189,56.27012,-427.425869493516,5731.59508201523,1,-96,-99,1,99
42915,-158.0996,56.20008,-499.3217293609,5731.57940688472,1,-70,-70,1,70
45834,-152.95992,56.42729,-181.746027080442,5731.56185649412,1,-47,-50,1,50
44175,-155.78012,56.32892,-355.527593964108,5731.55491059926,1,-90,-100,1,100
45502,-153.5121,56.41287,-215.706619026251,5731.53995259347,1,-70,-77,1,77
43543,-156.90959,56.27091,-425.435025426687,5731.48345069048,1,-82,-95,1,95
42916,-158.06739,56.20119,-497.33089698804,5731.46932021744,1,-79,-101,1,101
45835,-152.92745,56.42701,-179.755231341147,5731.44497362993,1,-54,-53,1,53
44176,-155.74775,56.32939,-353.536749986899,5731.44173861389,1,-83,-91,1,91
45503,-153.47965,56.41273,-213.715808384573,5731.42379394855,1,-65,-75,1,75
45168,-154.03138,56.39592,-247.676567849922,5731.39026793222,1,-60,-51,1,51
43544,-156.87729,56.27169,-423.444182913947,5731.37177666276,1,-80,-95,1,95
42917,-158.03518,56.20228,-495.340065837342,5731.35919074306,1,-121,-128,1,128
44177,-155.71538,56.32986,-351.545907917072,5731.3285240106,1,-78,-86,1,86
45836,-152.89499,56.42671,-177.764438423365,5731.32804826411,1,-54,-57,1,57
45504,-153.44719,56.41259,-211.725000381524,5731.30759278986,1,-61,-70,1,70
45169,-153.99894,56.39593,-245.6854887795,5731.27477591375,1,-63,-67,1,67
43232,-157.42452,56.23932,-457.401611207925,5731.26152879558,1,-131,-143,1,143
43545,-156.84499,56.27247,-421.453341965121,5731.26005993424,1,-80,-93,1,93
42918,-158.00297,56.20337,-493.349235918088,5731.24901846426,1,-118,-132,1,132
44178,-155.68301,56.33032,-349.555067764883,5731.21526679098,1,-77,-82,1,82
45837,-152.86253,56.42641,-175.773648337818,5731.21108039664,1,-53,-56,1,56
45505,-153.41474,56.41243,-209.734195027796,5731.1913491177,1,-60,-58,1,58
45170,-153.96649,56.39592,-243.694444047374,5731.1592436642,1,-88,-69,1,69
43233,-157.39226,56.24024,-455.410775756754,5731.1505410096,1,-134,-141,1,141
43546,-156.81268,56.27323,-419.462502590057,5731.14830050706,1,-75,-84,1,84
42919,-157.97076,56.20444,-491.358407239572,5731.13880338373,1,-125,-141,1,141
44179,-155.65063,56.33077,-347.564229540598,5731.10196695657,1,-74,-79,1,79
45838,-152.83007,56.4261,-173.782861095226,5731.0940700275,1,-60,-59,1,59
45506,-153.38229,56.41227,-207.743392334091,5731.07506293236,1,-49,-54,1,54
45171,-153.93405,56.39591,-241.703628962513,5731.0436820602,1,-70,-68,1,68
43234,-157.36,56.24115,-453.41994171951,5731.03951047808,1,-134,-141,1,141
43547,-156.78038,56.27398,-417.47166479861,5731.03649838337,1,-76,-80,1,80
42920,-157.93854,56.20551,-489.367579811102,5731.02854550413,1,-81,-85,1,85
42608,-158.51592,56.16707,-525.314532359208,5731.00358151576,10,-2,-64,1,64
44180,-155.61826,56.33121,-345.573393254499,5730.98862450892,1,-68,-75,1,75
45839,-152.7976,56.42578,-171.7920767063,5730.97701715662,1,-53,-56,1,56
43235,-157.32773,56.24205,-451.429109105807,5730.92843720342,1,-131,-140,1,140
45172,-153.90161,56.39589,-239.71281636694,5730.92807792675,1,-71,-72,1,72
43548,-156.74807,56.27473,-415.480828600649,5730.92465356527,1,-87,-81,1,81
42921,-157.90632,56.20657,-487.376753641997,5730.91824482812,1,-129,-115,1,115
44181,-155.58589,56.33164,-343.58255891686,5730.87523944954,1,-61,-71,1,71
45840,-152.76514,56.42545,-169.80129518175,5730.85992178395,1,-58,-58,1,58
43236,-157.29547,56.24295,-449.438277925259,5730.81732118798,1,-131,-137,1,137
43549,-156.71577,56.27547,-413.489994006053,5730.81276605486,1,-101,-94,1,94
45173,-153.86917,56.39586,-237.722006271295,5730.8124312644,1,-79,-73,1,73
44182,-155.55351,56.33207,-341.591726537973,5730.76181177994,1,-61,-67,1,67
45841,-152.73268,56.42511,-167.810516532287,5730.74278390938,1,-61,-71,1,71
43237,-157.2632,56.24383,-447.447448187503,5730.70616243415,1,-133,-124,1,124
43550,-156.68346,56.2762,-411.499161024699,5730.70083585423,1,-115,-103,1,103
45174,-153.83673,56.39582,-235.731198686222,5730.69674207373,1,-91,-92,1,92
44183,-155.52114,56.33248,-339.600896128131,5730.64834150162,1,-61,-64,1,64
45842,-152.70022,56.42477,-165.819740768616,5730.62560353282,1,-71,-84,1,84
43238,-157.23093,56.24471,-445.456619902188,5730.59496094425,1,-122,-121,1,121
43551,-156.65115,56.27692,-409.508329666494,5730.58886296543,1,-139,-138,1,138
42924,-157.80966,56.20969,-481.404282784288,5730.58708604786,1,-136,-126,1,126
45175,-153.80429,56.39577,-233.740393622369,5730.58101035524,1,-89,-90,1,90
44184,-155.48876,56.33289,-337.610067697634,5730.53482861603,1,-57,-60,1,60
45843,-152.66776,56.42441,-163.828967901439,5730.50838065412,1,-102,-102,1,102
43239,-157.19866,56.24558,-443.465793078964,5730.48371672061,1,-117,-121,1,121
42925,-157.77744,56.21072,-479.413461746129,5730.4766142124,1,-80,-87,1,87
45176,-153.77185,56.39571,-231.749591090373,5730.46523610947,1,-85,-90,1,90
44185,-155.45638,56.33329,-335.619241256794,5730.42127312462,1,-52,-56,1,56
45844,-152.6353,56.42405,-161.838197941454,5730.39111527315,1,-128,-136,1,136
43240,-157.16639,56.24643,-441.474967727507,5730.37242976556,1,-105,-121,1,121
42926,-157.74521,56.21173,-477.422642014152,5730.36609959355,1,-86,-92,1,92
45177,-153.73941,56.39564,-229.758791100885,5730.34941933691,1,-80,-85,1,85
44186,-155.42401,56.33368,-333.628416815921,5730.30767502883,1,-47,-53,1,53
45845,-152.60285,56.42367,-159.847430899349,5730.27380738974,1,-140,-150,1,150
43241,-157.13412,56.24728,-439.484143857501,5730.26110008138,1,-109,-109,1,109
42927,-157.71298,56.21274,-475.43182359776,5730.25554219389,1,-102,-105,1,105
45178,-153.70697,56.39557,-227.767993664545,5730.23356003801,1,-66,-82,1,82
44843,-154.25834,56.37772,-261.728300646516,5730.19490202487,1,-60,-60,1,60
44187,-155.39163,56.33406,-331.637594385336,5730.19403433009,1,-43,-50,1,50
43242,-157.10185,56.24813,-437.493321478631,5730.14972767035,1,-95,-103,1,103
42928,-157.68075,56.21374,-473.441006506364,5730.14494201595,1,-101,-103,1,103
45179,-153.67454,56.39549,-225.777198792,5730.11765821326,1,-80,-79,1,79
44844,-154.22591,56.37778,-259.73749499255,5730.07972464523,1,-64,-64,1,64
43243,-157.06957,56.24896,-435.50250060061,5730.03831253473,1,-94,-102,1,102
42929,-157.64852,56.21472,-471.450190749401,5730.03429906227,1,-113,-131,1,131
45180,-153.6421,56.39539,-223.786406493892,5730.00171386308,1,-73,-72,1,72
44845,-154.19349,56.37784,-257.746691732157,5729.96450472081,1,-62,-64,1,64
43244,-157.03729,56.24978,-433.511681233147,5729.9268546768,1,-89,-93,1,93
42930,-157.61629,56.21571,-469.459376336315,5729.92361333536,1,-134,-146,1,146
43872,-155.87631,56.30951,-361.614511365145,5729.89145710746,1,-134,-149,1,149
45181,-153.60966,56.39529,-221.795616780872,5729.88572698789,1,-78,-80,1,80
44846,-154.16106,56.37789,-255.755890875913,5729.84924225232,1,-62,-62,1,62
43245,-157.00502,56.2506,-431.520863385976,5729.81535409875,1,-89,-93,1,93
43873,-155.84396,56.31001,-359.62369280103,5729.77841531407,1,-111,-130,1,130
45182,-153.57722,56.39518,-219.80482966358,5729.76969758809,1,-74,-78,1,78
44847,-154.12864,56.37793,-253.765092434394,5729.7339372405,1,-69,-57,1,57
43246,-156.97274,56.25141,-429.530047068837,5729.70381080282,1,-100,-99,1,99
42618,-158.1298,56.18107,-501.424803793255,5729.68643057495,1,-71,-73,1,73
43874,-155.8116,56.31051,-357.632876117109,5729.66533088912,1,-91,-110,1,110
45183,-153.54478,56.39507,-217.814045152665,5729.65362566406,1,-71,-75,1,75
44848,-154.09622,56.37796,-251.774296418182,5729.61858968604,1,-58,-51,1,51
43247,-156.94045,56.2522,-427.539232291472,5729.59222479122,1,-85,-100,1,100
42619,-158.09761,56.18218,-499.434000731172,5729.57638959904,1,-90,-103,1,103
45519,-152.96043,56.40936,-181.863204241845,5729.55947392098,1,-47,-50,1,50
43875,-155.77925,56.31099,-355.642061323569,5729.55220383421,1,-84,-97,1,97
45184,-153.51234,56.39494,-215.823263258766,5729.53751121617,1,-66,-71,1,71
44849,-154.06379,56.37798,-249.783502837859,5729.5031995896,1,-76,-59,1,59
43248,-156.90817,56.25299,-425.548419063653,5729.48059606611,1,-77,-89,1,89
42620,-158.06542,56.18328,-497.443198889029,5729.46630580558,1,-114,-138,1,138
45520,-152.92798,56.40908,-179.872439910676,5729.44259257091,1,-50,-52,1,52
43876,-155.7469,56.31147,-353.6512484306,5729.43903415095,1,-80,-89,1,89
45185,-153.4799,56.3948,-213.832483992526,5729.42135424476,1,-63,-66,1,66
44850,-154.03137,56.37799,-247.792711704006,5729.38776695187,1,-71,-73,1,73
43249,-156.87589,56.25378,-423.557607395143,5729.36892462967,1,-78,-89,1,89
42621,-158.03322,56.18438,-495.452398276038,5729.35617919725,1,-121,-139,1,139
43877,-155.71454,56.31193,-351.660437448407,5729.32582184093,1,-77,-84,1,84
45521,-152.89553,56.40878,-177.881678399779,5729.32566870972,1,-56,-55,1,55
45186,-153.44746,56.39466,-211.841707364593,5729.30515475015,1,-63,-61,1,61
44851,-153.99894,56.378,-245.801664091834,5729.27227676282,1,-68,-68,1,68
